,2021-12-31,全球新冠“疫苗+特效药”拼图完成：国产疫苗2021年供应近50亿剂,Wind
2593,2020-05-18,智飞生物：独立董事任期届满离任 董监高成员变化,Wind
2594,2020-05-18,A股千亿市值扩容至近百家，牛股这些特征你看清了吗？,上证报
2595,2020-05-17,【山证医药】2020年4月疫苗批签发数据跟踪：1-4月整体批签发实现增长，各重磅品种表现抢眼,山西证券研究所
2596,2020-05-17,下周操盘攻略：5月是今年二季度最好的投资窗口,Wind
2597,2020-05-15,一年六倍 康希诺还有多大空间,证券市场周刊
2598,2020-05-15,118股遭高管减持 智飞生物减持金额最多 减持股份,证券时报网
2599,2020-05-15,【医药】四月份疫苗批签发：高端产品批签发比重不断加大——医药行业专题报告——中性（联系人：甘英健、陈晨、张山峰）,渤海证券研究
2600,2020-05-14,生物制品-2020年M1-M4疫苗批签发报告：重点疫苗品种批签发整体同比表现强劲 国产大品种时代开启,新浪
2601,2020-05-13,疫苗4月批签发数据专题：疫苗行业系列报告之批签发跟踪,新浪
2602,2020-05-13,医药-2020年4月疫苗批签发数据跟踪：行业整体批签发量持续增长 上市公司核心产品维持高速增长,新浪
2603,2020-05-13,智飞生物现1笔大宗交易 共成交247.47万元,新浪
2604,2020-05-13,A股早报2020年5月13日星期三,Wind
2605,2020-05-13,股海导航 5月13日沪深股市公告提示,新浪
2606,2020-05-12,重庆智飞生物大股东向战投转让1600万股，市值11亿元,重庆商报
2607,2020-05-12,渝股看台 | 智飞生物现22笔折价大宗交易 成交价均为72元/股,上游新闻
2608,2020-05-12,公告精选：凯利泰引入战投淡马锡、高瓴资本；恒林股份拟收购厨博士家居,e公司
2609,2020-05-12,智飞生物：控股股东向战投转让公司股份达到1% 减持股份,中证网
2610,2020-05-12,晚间重要公告2020年5月12日星期二,Wind
2611,2020-05-12,智飞生物：控股股东通过大宗交易向战投转让股份达到1% 减持股份,金融界
2612,2020-05-12,智飞生物：控股股东向战投转让公司1%股份 减持股份,金融界
2613,2020-05-12,智飞生物实控人转让1600万股给战略投资者，套现超11亿元 减持股份,资本邦
2614,2020-05-12,5月12日晚间上市公司十大重磅公告,巨丰财经
2615,2020-05-12,智飞生物：控股股东向战投转让1600万股公司股份 减持股份,e公司
2616,2020-05-12,智飞生物(300122.SZ)：控股股东通过大宗交易向战投转让股份达到1% 减持股份,格隆汇
2617,2020-05-12,智飞生物：控股股东转让公司股份达到1%，受让方为战投 减持股份,Wind
2618,2020-05-12,"智飞生物现22笔大宗交易 共成交115,200.00万元",新浪
2619,2020-05-12,智飞生物现22笔折价大宗交易 总成交额11.52亿元,e公司
2620,2020-05-12,智飞生物今日出现22笔共计11.5亿元大宗交易，折价11.8%,Wind
2621,2020-05-12,千亿级大白马被买爆，A股核心资产股价创新高,中国基金报
2622,2020-05-11,猪周期投资机会或将延续 机构资金或悄然建仓！,中投网
2623,2020-05-11,时代投研 | 医药生物业绩大盘点：生物制品毛利率登顶，一季度业绩普跌 盈利能力下降,时代在线
2624,2020-05-11,这10家公司发布公告有看点 机构资金或悄然建仓！,巨丰财经
2625,2020-05-11,【东吴七点半】2900点得而复失，st板块跌停潮（5.11）,东吴财经通
2626,2020-05-11,智飞生物打开成长空间,中证报
2627,2020-05-11,重庆药企智飞生物结核病一类新药上市 系全球首个同类生物制品,重庆商报
2628,2020-05-11,智飞生物新药上市结核病防治有新“武器”,重庆商报
2629,2020-05-10,下周操盘攻略：4月CPI工业增加值等重磅数据即将发布,Wind
2630,2020-05-10,[路演]智飞生物总经理蒲江：宜卡(R) 走向国际,全景网
2631,2020-05-10,[路演]智飞生物宜卡(R) 上市 填补国内结核病诊断空白,全景网
2632,2020-05-10,[路演]方向民：智飞生物结核病防治矩阵已实现中国“智”造,全景网
2633,2020-05-10,智飞生物一类新药宜卡上市 全球结核防治迎新诊断利器,金融界
2634,2020-05-10,智飞生物1类新药宜卡正式上市，用于结核杆菌感染诊断,澎湃新闻
2635,2020-05-10,智飞生物1类新药宜卡正式上市,中证网
2636,2020-05-10,智飞生物宜卡上市 全球结核病诊断技术迎来重大突破,证券时报网
2637,2020-05-10,我国和全球结核病防治迎来新型诊断工具 智飞生物1类新药宜卡正式上市,和讯
2638,2020-05-10,智飞生物董事长蒋仁生：宜卡可解决传统无法鉴别卡介苗接种与结核感染困境,e公司
2639,2020-05-10,智飞生物蒋仁生：构建结核病防治矩阵 已有2款上市产品及4款在研产品,e公司
2640,2020-05-10,智飞生物：构建结核病防治矩阵，已有2款上市产品及4款在研产品,Wind
2641,2020-05-10,全球结核病诊断技术迎来重大突破,Wind
2642,2020-05-10,智飞生物：宜卡使用不受实验室条件限制 可实现年产3000万人份生产规模,e公司
2643,2020-05-10,智飞生物自研重磅新药宜卡上市，全球首款结核病诊断生物制品,Wind
2644,2020-05-10,智飞生物自研重磅新药宜卡上市 全球首款结核病诊断生物制品,e公司
2645,2020-05-10,智飞生物：EC上市将填补国内结核杆菌感染和结核病诊断空白,e公司
2646,2020-05-10,【e公司直播】智飞生物重组结核杆菌融合蛋白（EC，宜卡）新闻发布会,e公司
2647,2020-05-09,智飞生物结核病新药矩阵取得重大突破！5月10日将举办新闻发布会,金融界
2648,2020-05-08,财务健康50强盈利能力超群六成个股净利三年翻番,证券时报
2649,2020-05-07,A股财务健康50强出炉：近六成公司净利润三年翻番,新浪
2650,2020-05-07,智飞生物宜卡获批上市 结核病新药矩阵取得重大突破,证券时报网
2651,2020-05-07,【医药】疫情冲击较为明显，龙头表现依然稳健—医药行业2019年报及2020一季报业绩综述—中性（联系人：甘英健、陈晨、张山峰）,渤海证券研究
2652,2020-05-05,沪深重庆上市公司去年赚264亿元，谁是净利润老大？谁家分红最豪气？,重庆商报
2653,2020-05-02,【太平洋医药丨智飞生物】更新报告：EC诊断审批完毕待制证，近期有望批准上市,医药佐料
2654,2020-05-02,【天风医药】智飞生物：1季度受疫情影响业绩相对平稳，EC、微卡疫苗等有望开启发展新阶段,思医辨药
2655,2020-04-30,重庆神驰机电一季度净利大增59%，智飞生物EC获注册批件,重庆商报
2656,2020-04-30,私募一季度重仓食品饮料汽车和半导体,Wind
2657,2020-04-30,一季度机构扎堆医药消费科技龙头股,Wind
2658,2020-04-30,私募重仓食品饮料汽车和半导体,证券时报
2659,2020-04-30,【光大医药|Q1点评】智飞生物：疫情短暂影响经营，EC检测试剂审批完毕,医心医意要健康
2660,2020-04-29,智飞生物重磅新药获批上市 结核病筛查手段取得重大突破,e公司
2661,2020-04-29,【国元医药】智飞生物2020一季报点评：疫情影响有限，期待结核病产品落地,元气医药
2662,2020-04-29,智飞生物：子公司获得EC药品注册批件 用于结核杆菌感染诊断,中证网
2663,2020-04-29,智飞生物一季度净利增长3% 太阳能净利增长23%,重庆商报
2664,2020-04-29,智飞生物：Ⅰ类新药获批 结核病筛查手段取得重大突破,发布易
2665,2020-04-29,多只疫苗龙头一季度业绩不及预期 机构称疫情有望打开疫苗市场天花板 盈利能力下降,e公司
2666,2020-04-29,智飞生物(300122.SZ)：重组结核杆菌融合蛋白(EC)获得药品注册批件,格隆汇
2667,2020-04-29,智飞生物：重组结核杆菌融合蛋白（EC）获药品注册批件,金融界
2668,2020-04-29,早间公告2020年4月29日星期三,Wind
2669,2020-04-29,早间公告：智飞生物重组结核杆菌融合蛋白获药品注册批件,e公司
2670,2020-04-29,全球新冠疫苗竞速白热化：机构重金投入,Wind
2671,2020-04-28,智飞生物一季度业绩小幅增长,金融界
2672,2020-04-28,智飞生物：一季度净利润5.16亿元 同比增长2.85%,中证网
2673,2020-04-28,智飞生物(300122.SZ)一季度净利润升2.85%至5.16亿元,格隆汇
2674,2020-04-28,智飞生物：一季度净利润同比增长2.85%,Wind
2675,2020-04-28,宗申动力一季度净利大增35%，智飞生物结核诊断新药获审批,重庆商报
2676,2020-04-28,29股最新收盘价创历史新高医药生物行业居多,证券时报
2677,2020-04-27,红星资本局|国产HPV疫苗下月可约，3000亿市场缺口，农夫山泉实控人率先打开,搜狐
2678,2020-04-27,渝股点金｜疫苗概念股走强 智飞生物劲升6.83%,上游新闻
2679,2020-04-27,生物疫苗板块大涨 智飞生物涨超8%,e公司
2680,2020-04-27,智飞生物重组结核杆菌融合蛋白(EC)完成审批,金融界
2681,2020-04-27,生物安全概念股普涨 智飞生物、沃森生物、康泰生物均创历史新高,格隆汇
2682,2020-04-27,智飞生物(300122.SZ)：重组结核杆菌融合蛋白(EC)审批完毕待制证,格隆汇
2683,2020-04-26,再次进入筛选医药核心资产窗口期！【西南证券医药|0424周报】,国广有话说
2684,2020-04-26,国产HPV疫苗获签发，哪些概念股值得关注？,搜狐
2685,2020-04-26,智飞生物2019年营收破百亿净利增速超60% 研发创新推动高质量增长,和讯
2686,2020-04-26,57股本周逆市创新高，集中三大行业,证券时报
2687,2020-04-25,业绩成个股上涨主推力，多只白马股创历史新高,Wind
2688,2020-04-24,智飞生物：2019年营收同比增长102.50%，拟10股派5元,全景网
2689,2020-04-24,[路演]智飞生物：HPV疫苗相关采购协议正常履行中,全景网
2690,2020-04-24,[路演]智飞生物：重组结核杆菌融合蛋白正在上市生产审评之中,全景网
2691,2020-04-24,[路演]智飞生物：新冠肺炎疫苗目前正处于临床前研究阶段,全景网
2692,2020-04-24,【东北医药崔洁铭/马千里】智飞生物（300122）年报点评：代理产品持续放量，公司业绩符合预期,东北证券研究所
2693,2020-04-23,低估值的仅剩4只 防御板块受机构重点关注,金融界
2694,2020-04-23,北向资金今日净流入6.91亿元，美的集团净买入逾4亿元居首,Wind
2695,2020-04-22,持续高增长态势智飞生物研发管线渐近收获期,红周刊
2696,2020-04-22,【光大医药|年报点评】智飞生物：HPV与五轮快速放量，自产品种进入收获期,医心医意要健康
2697,2020-04-22,智飞生物2019年报解读：“技术+市场”双驱动 核心主业高质量升级,金融界
2698,2020-04-22,14股获买入评级 最新:智飞生物,中财网
2699,2020-04-22,智飞生物（300122）：业绩符合预期，未来有望持续高增长【2019年年报点评|西南医药朱国广/杜向阳团队】,国广有话说
2700,2020-04-21,【智飞生物|年报点评】2019年业绩符合预期，重磅品种即将获批上市【安信医药马帅团队】,医药马帅团队
2701,2020-04-21,渝股点金｜智飞生物：年报净利同比大幅 近期持续强势,上游新闻
2702,2020-04-21,鹰眼预警:智飞生物毛利率净利率双降 应收存货占比高 盈利能力下降,新浪
2703,2020-04-21,智飞生物2019年营收突破百亿元大关,证券时报
2704,2020-04-21,智飞生物2019年营收同比翻倍 九价HPV疫苗批签发量同比增173.35%,证券日报
2705,2020-04-21,智飞生物：业绩持续高增长，重磅产品进入密集收获期,中国基金报
2706,2020-04-21,渝股看台｜智飞生物去年净赚23亿 多项疫苗取得进展,重庆商报
2707,2020-04-20,智飞生物多项疫苗产品取得阶段性进展,上证报
2708,2020-04-20,智飞生物：2019年净利同比增63% 拟10派5元,e公司
2709,2020-04-20,智飞生物(300122.SZ)2019年度净利润升63.05%至23.66亿元 拟10派5元,格隆汇
2710,2020-04-20,智飞生物：2019年净利润同比增长63.05%,Wind
2711,2020-04-20,【朝闻国盛0421】融资成本改善，疫情防控债存预期差,国盛证券研究所
2712,2020-04-16,240多家药企披露2019年业绩，行业正在加速分化,国际金融报
2713,2020-04-14,26只股股价创历史新高,证券时报网
2714,2020-04-13,【医药-马帅】智飞生物：预防微卡与EC诊断获批在即，助力公司业绩估值双提升,安信证券研究
2715,2020-04-12,智飞生物2000亿市值逻辑何在？【西南医药朱国广/杜向阳团队】,国广有话说
2716,2020-04-11,17股主力资金净流入超亿元 主力资金连续流入个股（名单）,证券时报
2717,2020-04-10,智飞生物2020年一季度净利逆势增长 今日盘中股价创历史新高,e公司
2718,2020-04-10,"【民生医药|点评】智飞生物：受新冠疫情影响业绩增速暂时放缓,EC和预防性微卡有望很快获批",杏林建研
2719,2020-04-10,【智飞生物 | Q1预告点评】疫情期间维持正增长，预防用微卡有望近期获批,医心医意要健康
2720,2020-04-10,A股首只创新药ETF今日上市，这一指数年化收益超16%,券商中国
2721,2020-04-10,渝股看台｜“重庆第一高价股”智飞生物一季度净利预增10%,重庆商报
2722,2020-04-09,智飞生物重磅品种就要批了 新政之下还有哪些重磅新药将获批？,e公司
2723,2020-04-09,智飞生物预计一季度实现净利超5亿元,北京商报
2724,2020-04-09,智飞生物：一季度预计净利润同比增长0.0%~10.0%,Wind
2725,2020-04-09,智飞生物：预计一季度盈利5.02亿元-5.52亿元,中证网
2726,2020-04-09,智飞生物(300122.SZ)：预计一季度净利5.02亿元-5.52亿元同比增长0%-10%,格隆汇
2727,2020-04-09,智飞生物：一季度业绩预增0%-10%,Wind
2728,2020-04-07,沃森生物 研发资本化率超高,证券市场周刊
2729,2020-04-04,上市公司正负面新闻2020年4月4日星期六,Wind
2730,2020-04-03,沃森生物 研发资本化率超高,证券市场周刊
2731,2020-04-03,智飞生物：股东吴冠江及一致行动人拟合计减持不超1.85%股份 拟减持股份,e公司
