,2021-12-31,上交所向中炬高新下发监管工作函,Wind
1492,2019-12-05,宝能“内讧”，厨邦酱油跌停,中金在线
1493,2019-12-05,中炬高新价值投资分析,中金在线
1494,2019-12-05,华金证券：中炬高新改革红利还在陆续释放 未来三年利润增速可期,中证网
1495,2019-12-05,收购预期落空，无碍中炬高新加速成长 并购重组异常,凤凰网
1496,2019-12-05,300亿市值白马股闪崩 “祸起”子公司收购计划落空 并购重组异常,第一财经
1497,2019-12-05,坚定看好中炬高新长期价值，稳定持有坐等反弹,凤凰网
1498,2019-12-05,券商研报：中炬高新未来三年的增速可期,红周刊
1499,2019-12-05,全资控股厨邦失利 中炬高新“双百梦”还有多远？,经济观察网
1500,2019-12-05,今日继续反弹能否参与？,金融界
1501,2019-12-05,有内鬼 终止交易：姚振华的中炬高新一天跌了30亿,阿尔法工场
1502,2019-12-05,中炬高新副总经理张卫华被免职 存在严重失职行为 董监高成员变化,中国经济网
1503,2019-12-05,突然暴跌！两只千亿大白马“栽了” 又是机构踩踏？,中国基金报
1504,2019-12-04,中炬高新购厨邦食品股权失败背后是宝能系“内讧”?,新浪
1505,2019-12-04,12月4日A股龙虎榜揭秘，机构抛售4股,Wind
1506,2019-12-04,沪港通十大成交活跃股排名（12月4日）,Wind
1507,2019-12-04,中炬高新龙虎榜数据（12月4日）,Wind
1508,2019-12-04,数据复盘｜北向资金持续加仓格力电器 机构抛售中炬高新,证券时报网
1509,2019-12-04,华金证券：仲裁结果不会对中炬高新的主营业务产生影响,证券时报网
1510,2019-12-04,12月4日龙虎榜：7只个股出现机构身影，精测电子净买入2695万元,第一财经
1511,2019-12-04,跌停板解密：两只利空股遭大单甩卖！（12月4日）,Wind
1512,2019-12-04,收购厨邦公司20%股权失败，中炬高新（600872.SH）市值蒸发近30亿 并购重组异常,格隆汇
1513,2019-12-04,收购厨邦公司股权严重失职 中炬高新副总经理张卫华被免职 董监高成员变化,北京商报网
1514,2019-12-04,中炬高新(600872.SH)：免去张卫华副总经理职务 因其在收购厨邦20%股权过程中存严重失职行为 董监高成员变化,格隆汇
1515,2019-12-04,中炬高新：董事会决定免去张卫华公司副总经理职务 董监高成员变化,Wind
1516,2019-12-04,美味鲜收购厨邦失败 中炬高新市值缩水35亿 并购重组异常,中金在线
1517,2019-12-04,全控厨邦失败 中炬高新“双百梦”难照进现实,北京商报网
1518,2019-12-04,美味鲜收购厨邦20%股权失败 转让协议签订权当儿戏？ 并购重组异常,运营商财经网
1519,2019-12-04,收购厨邦公司20%股权失败 白马股中炬高新跌停 并购重组异常,金融界
1520,2019-12-04,中炬高新股价闪崩跌幅超9% 子公司美味鲜此前收购计划落空 连续下跌,中国网
1521,2019-12-04,300亿市值知名白马股闪崩！半日缩水33亿，姚振华今年已成实控人,中证报
1522,2019-12-04,收购厨邦20%股权失败，中炬高新股价大跌超9% 并购重组异常,新京报
1523,2019-12-04,子公司收购厨邦公司20%股权失败，中炬高新闪崩触跌停 并购重组异常,第一财经
1524,2019-12-04,中炬高新(600872.SH)闪崩逼近跌停子公司收购厨邦股权转让协议被裁定不具法律效力 资产异常,格隆汇
1525,2019-12-04,三百亿市值白马股突然大跌9％！老板曾与万科上演股权争夺戏,新浪
1526,2019-12-04,中炬高新直线下挫 逼近跌停,e公司
1527,2019-12-04,快讯：中炬高新跌停 报于39.28元,金融界
1528,2019-12-04,中炬高新早盘闪崩跌停 连续下跌,证券时报网
1529,2019-12-04,中炬高新闪崩触及跌停，成交量迅速放大,Wind
1530,2019-12-04,中炬高新(600872.SH)：仲裁委员会裁决确认朗天慧德与美味鲜之间的厨邦食品股权转让协议不具有法律效力 诉讼纠纷,格隆汇
1531,2019-12-03,美味鲜收购厨邦20%股权仲裁结果公布，收购协议无效 诉讼纠纷,新京报
1532,2019-12-03,中炬高新：收购厨邦公司20%股权失败 并购重组异常,金融界
1533,2019-12-03,中炬高新：持有厨邦公司股权结构保持不变,Wind
1534,2019-12-02,中炬高新：2020年在阳西会有新增的酱油产能,第一财经
1535,2019-12-02,【市场走弱白酒领跌，估值性价比逐渐显现—方正食品饮料191201】,虎哥的研究
1536,2019-11-30,机构预计12月份沪指将围绕2900点震荡，食品饮料等四类行业配置机会或显现,Wind
1537,2019-11-28,前海人寿减持万科路径曝光：下半年疯狂抛售 姚振华已套现400亿？ 减持股份,新浪
1538,2019-11-27,【国金食饮】周观点1201：风雨中坚守，调整中笃定,国金食品饮料寇星
1539,2019-11-27,【国金食饮】蒙牛收购LDD事件点评：君乐宝缺口有所弥补，蒙牛全球化进程加速,国金食品饮料寇星
1540,2019-11-27,中炬高新股权悬而未决 大股东质押98.84%公司股份,新浪
1541,2019-11-25,【基本面淡季，未来趋势明确，短期调整为后市留下空间—方正食品饮料191124】,虎哥的研究
1542,2019-11-24,【国金食饮】周观点1123：白酒批价稳中向上，啤酒产量继续回升,--
1543,2019-11-23,下周主流机构最看好的板块个股,都市快报
1544,2019-11-17,【川财研究所*深度报告】食品饮料：产品为生意本源，多品类拓展为趋势,川财研究
1545,2019-11-14,【国金食饮】澳优三季报点评：Q3核心业务表现超预期，Q4有望继续发力,--
1546,2019-11-13,【泰有财·李迅雷专栏】分化加剧，消费的机会哪里（食品饮料行业三季报管见）,中泰金融国际
1547,2019-11-13,中炬高新越“混”越好,凤凰网
1548,2019-11-12,【深度|国信食饮】11月投资策略：分化趋势中优选高确定性龙头,瑶食梦饮
1549,2019-11-12,【国金食饮】食品饮料行业月报-10月线上保健品增速回暖，速冻食品持续高增长,--
1550,2019-11-09,新实控人宝能推进改革成效初显 中炬高新前三季度净利增12.32%,证券日报
1551,2019-11-08,近700股获买入评级 15股预测上涨空间超两成,证券时报
1552,2019-11-06,券商首次关注2股并给予买入评级（11月6日）,Wind
1553,2019-11-04,【19年三季报总结：白酒板块进一步分化，乳肉制品业绩超预期 —方正食品饮料191103】,虎哥的研究
1554,2019-11-04,大众消费品2019Q3业绩总结【申万食品饮料-吕昌】行业分化龙头稳健 乳业肉业环比改善,申万食品饮料
1555,2019-11-04,日常消费品：龙头表现更优 荐4股,长城证券
1556,2019-11-01,【食品饮料/黄付生团队】中炬高新三季报点评：美味鲜稳健增长，净利润增速提升,太平洋证券研究
1557,2019-11-01,【朝闻国盛1031】解禁规模大幅下降，北上资金小幅流入,国盛证券研究所
1558,2019-11-01,【民生食饮】中炬高新（600872）19年三季报点评：业绩符合预期，中西部新兴市场提供增量,MS食品饮料
1559,2019-10-31,中炬高新技术实业（集团）股份有限公司2019第三季度报告,证券时报
1560,2019-10-31,中炬高新：Q4继续前行，双百战略稳步推进,证券时报网
1561,2019-10-31,【中炬高新三季报点评：调味品运行平稳，未来提速成长可期待—方正食品饮料191030】,虎哥的研究
1562,2019-10-31,【华创食饮】中炬高新：Q1业绩符合预期，主业持续向上,华创食饮
1563,2019-10-31,糖酒会反馈符合预期，关注三季报向好企业,中信建投证券研究
1564,2019-10-31,中炬高新：2019年前三季度主要财务指标,上交所
1565,2019-10-30,中炬高新靠“打酱油”实现营收35亿,中金在线
1566,2019-10-30,中炬高新：2019前九月归母净利润5.46亿元 同比增长12.32%,乐居财经
1567,2019-10-30,中炬高新(600872.SH)前三季度净利润升12.32%至5.46亿元,格隆汇
1568,2019-10-30,中炬高新：前三季度净利润同比增12.32%,Wind
1569,2019-10-30,食品饮料行业 | 业绩强分化，短期情绪扰动不改长期发展趋势 盈利能力下降,格隆汇
1570,2019-10-29,【国金食饮】青岛啤酒三季报点评：结构升级趋势持续，盈利能力不断改善,--
1571,2019-10-28,【业绩强分化，短期情绪扰动不改长期发展趋势—方正食品饮料191027】 盈利能力下降,虎哥的研究
1572,2019-10-27,国君食品:Q3基金白酒重仓破新高 大众品重仓回落,新浪
1573,2019-10-27,【国金食饮】重庆啤酒三季报点评：结构升级趋势不减，第二市场加速开拓,--
1574,2019-10-24,中炬高新：渠道开拓和激励改善，期待业绩加速,证券时报网
1575,2019-10-21,"食品饮料行业跟踪周报:进入三季报密集披露期及秋糖反馈期,看好估值切换行情",东吴证券
1576,2019-10-16,【国金食饮】茅台三季报业绩点评：业绩略低预期，需求依旧强劲,--
1577,2019-10-15,【国金食饮】三只松鼠公司点评：利润受政府补助减少承压，规模扩张趋势不改,--
1578,2019-10-15,白酒业绩确定性强 大众品龙头增长稳健【申万食品饮料-吕昌团队】食品饮料2019年三季报业绩前瞻,申万食品饮料
1579,2019-10-14,【国金食饮】食品饮料行业三季报前瞻专题： 坚定看好高端白酒，首选业绩确定性高个股,国金食品饮料寇星
1580,2019-10-12,三季报披露开闸 三行业迎估值切换行情,金融投资报
1581,2019-10-11,【国金食饮】食品饮料行业月报-9月线上保健品增速回落，速冻食品持续高增长,--
1582,2019-10-10,食品饮料：白酒高增可期 大众品表现稳健,财富动力网
1583,2019-10-08,日常消费品：食品龙头业绩有望稳定增长 荐20股,广发证券
1584,2019-10-08,恒顺醋业溢价64%收购大股东资产 2亿买债券和商场被指又折腾,长江商报
1585,2019-10-07,【卜卜星个人随笔】酒鬼酒股价飞涨背后原因几何？——一个原产业人士的酒鬼酒研究感悟,--
1586,2019-09-30,"食品饮料行业周报2019第38期:茅台批价良性回落,五粮液旺季量价齐升",长城证券
1587,2019-09-25,【国金食饮】周观点0929：批价调整不改长期逻辑，持续看好高端白酒,国金食品饮料寇星
1588,2019-09-24,医疗保健：癌症防治实施方案重磅出台,东莞证券
1589,2019-09-24,"食品饮料行业周报2019第37期:茅台提前执行计划量,中秋高端酒反馈良好",长城证券
1590,2019-09-24,"食品饮料行业跟踪周报:茅台加快执行计划,利好行业健康发展",东吴证券
1591,2019-09-23,日常消费品：头部品种情势更优 荐11股,安信证券
1592,2019-09-23,【国金食饮】周观点0922：国庆承接中秋旺季，持续看好高端白酒,--
1593,2019-09-23,光大食品饮料行业周报:白酒行业渠道体系变革回顾之洋河股份篇,光大证券
1594,2019-09-18,"食品饮料行业周报:板块调整主因情绪,理性看待批价波动",申万宏源
1595,2019-09-16,【国金食饮】周观点0825：茅台价格波动为正常调整， 当前时点持续看好高端白酒,--
1596,2019-09-15,【民生食饮】行业周报20190916：飞天批价短期回调无碍周期，榨菜去库存进程顺利,MS食品饮料
1597,2019-09-15,日常消费品：贵州茅台同开市客合作具有重要信号意义 荐9股,安信证券
1598,2019-09-11,中炬高新深度研究报告:低成本扩张+厨邦智造促实现双百目标,世纪证券
1599,2019-09-09,中炬高新：低成本扩张+厨邦智造促实现双百目标 增持评级,世纪证券
1600,2019-09-08,【卜卜星个人随笔】伊利股权激励方案这么改，你怎么看？,--
1601,2019-09-06,【华创食饮】周观点：旺季高端酒预期明朗，伊利方案调整态度积极,华创食饮
1602,2019-09-06,【中原晨会0906】市场分析、有色月报、中炬高新,中原证券研究所
1603,2019-09-05,家用电器：格力电器混改加速及业绩改善获北上资金持续净流入,东莞证券
1604,2019-09-04,"食品饮料行业周报:白酒行业十年复盘之2018年———景气度平稳回落,行业分化加剧",光大证券
1605,2019-09-03,分化加剧，龙头更显稳健【申万食品饮料-吕昌、毕晓静】食品饮料2019年中报总结之大众消费品,申万食品饮料
1606,2019-09-03,【国金食饮】三只松鼠半年报点评：收入高增长，产业链优势延伸,--
1607,2019-09-03,"中炬高新:主业增长稳健,新激励机制更加积极",浙商证券
1608,2019-09-02,【卜卜星个人随笔】基于伊利半年报的一些反思与思考——为什么市场预期与实际产生了差异？,--
1609,2019-08-29,【国金食饮】蒙牛乳业半年报点评：中期业绩不负众望，利润端有望持续向上,--
1610,2019-08-28,【国金食饮】中国食品半年报点评：1H业绩稳健增长，下半年利润有望逐渐显现,--
1611,2019-08-28,【国金食饮】中粮肉食半年报点评：公司业绩符合预期，下半年有望实现环比改善,--
1612,2019-08-26,【国金食饮】重庆啤酒中报点评：结构升级稳步推进，经营效率持续领先,--
1613,2019-08-26,【国金食饮】天润乳业半年报点评：上半年业绩符合预期，下半年增长有望提速,--
1614,2019-08-26,"华金证券：将中炬高新评级调高为""买入""",Wind
1615,2019-08-26,光大食品饮料行业周报:白酒行业十年复盘之2017年全面高景气,光大证券
1616,2019-08-26,"中炬高新;美味鲜增长稳健,激励加大有望提振业绩",西南证券
