,2021-12-31,年终盘点|医药2021：白马纷纷倒下 创新药走出温室 医改重构医药投资价值逻辑,财联社
3000,2019-09-25,【医药】“4+7”带量采购扩容，价格继续下降——医药行业周报——中性（联系人：徐勇，甘英健，陈晨，张山峰）,渤海证券研究
3001,2019-09-25,中信：带量采购全国扩面拟中选结果产生 行业集中度预计将提升,证券时报网
3002,2019-09-25,医药板块突现闪崩！4+7带量采购全国扩围 报价突破地板价 医药股还要跌多少？ 行业恶化,券商中国
3003,2019-09-25,医药企业不惜以价换量引发行业大洗牌,金陵晚报
3004,2019-09-25,带量采购全国扩围大幕拉开，药企近身肉搏，一批个股“厮杀”中跌停，广生堂等拟中标者火速报喜,每日经济新闻
3005,2019-09-25,道达投资手记：3000点得而复失 短期或以震荡为主,每日经济新闻
3006,2019-09-24,今起，带量采购全国扩张启幕！最高降幅达90%，一批个股暴跌，中标者火速公告！ 连续下跌,e公司
3007,2019-09-24,第二轮带量采购中标名单已出！齐鲁击穿底价，华海成最大赢家！,微信
3008,2019-09-24,瑞舒伐他汀丢标，京新药业直线跌停,格隆汇
3009,2019-09-24,中投证券：金理财日刊,中投证券网
3010,2019-09-24,医疗保健：癌症防治实施方案重磅出台,东莞证券
3011,2019-09-23,消费+科技属性将驱动医药长牛 --医药行业周报（2019.09.16-2019.09.22）,兴证医药健康
3012,2019-09-23,【中信建投医药|行业周报】新旧交替机会不断 配置高性价比标的,菊颖医药观察
3013,2019-09-20,多家公司表达分拆上市意愿 业内人士提醒投资者注意风险,证券日报
3014,2019-09-19,提前推演：4+7扩面竞争格局，离报价不到一周,医药云端工作室
3015,2019-09-19,凯利泰大涨背后的逻辑！,国广有话说
3016,2019-09-19,最全统计！55家医疗器械企业半年业绩大比拼,医药网
3017,2019-09-19,这三家医疗器械企业上半年营收，均超30亿！,制药网
3018,2019-09-19,【每日晨报】1015丨交通强国助力发展，基建投资值得期待,中国银河证券研究
3019,2019-09-19,迈得医疗冲刺科创板 多重问题凸显,投资者网
3020,2019-09-18,医疗保健：聚焦优质企业 荐12股,国信证券
3021,2019-09-17,社保基金投资回报近万亿 给投资者的几点重要启示,央视
3022,2019-09-17,投资医药主题，还在纠结创新药or仿制药？,养基司令
3023,2019-09-16,行业延续高景气度 低估值医药股存“秋收”机会,大众证券报
3024,2019-09-16,晨会聚焦190916重点关注中芯国际、机械行业、社会服务行业、商贸零售、母婴零售行、电子行业、爱婴室、东旭光电,国信研究
3025,2019-09-12,A股共发生110宗大宗交易成交27.26亿元（9月12日）,Wind
3026,2019-09-12,乐普医疗今日大宗交易成交7万股，成交价28.58元溢价3.25%,Wind
3027,2019-09-12,广证恒生-市场要闻点评-第1146期-20190912,广证恒生策略研究
3028,2019-09-11,市场和政策双驱动 AI＋5G应用成健康产业新热点,证券网
3029,2019-09-11,晨会聚焦190911重点关注食品饮料、新北洋,国信研究
3030,2019-09-11,首款人工心脏产品成功问世 20亿销售市场唾手可得（附受益股）,金融界
3031,2019-09-10,华鑫证券：医药生物板块业绩增长稳健 配置价值显著,证券时报网
3032,2019-09-10,"医药行业半年报业绩综述:内部仍在分化,龙头业绩亮眼",渤海证券
3033,2019-09-07,绩优蓝筹股继续站在投资风口,红周刊
3034,2019-09-06,2019国家技术创新示范企业公示，山东4家上榜,大众日报
3035,2019-09-05,87股获券商买入评级 海正药业目标涨幅达60%,Wind
3036,2019-09-04,乐普医疗(300003.SZ)截至6月底累计回购2.54亿元的股份,格隆汇
3037,2019-09-04,盘后8公司发回购公告-更新中,中财网
3038,2019-09-04,医疗保健：制剂原料一体化企业将受益 荐3股,西部证券
3039,2019-09-04,【东吴医药】医药生物行业2019H1业绩总结：行业增速放缓，龙头引领增长，聚焦创新药产业链、创新生物制品、医疗服务等景气细分赛道,东吴医药研究团队
3040,2019-09-04,【异动股】人脑工程板块下挫，冠昊生物(300238-CN)跌3.41%,财华社
3041,2019-09-04,4+7扩面第二天：恒瑞、石药、齐鲁跌破4+7价格,E药经理人
3042,2019-09-04,晨会聚焦190904重点关注计算机行业,国信研究
3043,2019-09-04,9月4日券商晨会研报汇编,证券日报
3044,2019-09-04,"乐普医疗深度报告:创新为乐,普济天下",国信证券
3045,2019-09-03,QFII二季度末现身293只个股仍偏爱大消费蓝筹,证券时报
3046,2019-09-02,国家技术创新示范企业今年将认定53家 涵盖多家上市公司,中证网
3047,2019-09-02,4+7带量采购正式全国扩围 如何影响产业链 哪些公司有望受益？,证券时报网
3048,2019-09-02,2019年9月各行业金股推荐汇总,国信研究
3049,2019-09-01,互联网医疗迎政策红利 六股业绩向好掘良机,证券时报
3050,2019-09-01,上市分拆规则大比拼：A股比港股严格多了,第一财经
3051,2019-09-01,光大医药 | 中报总结：集采后的第一份答卷，影响如何，未来在哪？,医心医意要健康
3052,2019-09-01,【民生医药|周报】09/09：政策影响钝化，二线公司关注度提升,微信
3053,2019-09-01,集采扩面方案出台，多家企业中标有望成为未来的“新常态”,兴证医药健康
3054,2019-08-31,【招商策略】税负减轻对冲盈利下行，经营现金流延续好转——2019年中报业绩深度分析之一（0831）,招商策略研究
3055,2019-08-30,"乐普医疗:业绩持续高增长,研发储备贡献长期动力",国联证券
3056,2019-08-28,分拆上市潜在标的多达532家 概念火热需警惕“李鬼”,第一财经
3057,2019-08-28,【东兴医药胡博新团队】乐普医疗（300003）半年报点评：支架系统业绩弹性增加，产品丰富度提升扩大成长空间,医药新观
3058,2019-08-28,乐普医疗(300003.SZ)中报业绩出炉，带量采购影响究竟多大？,格隆汇
3059,2019-08-28,【华泰医药代雯团队】乐普医疗(300003.SZ)中报点评：业绩增长稳健，可降解支架进入收获期,谈医论股丨华泰医药
3060,2019-08-28,分拆上市新规落地，填补监管细则空白——点评分拆上市新规征求意见稿 | 汪毅，包婷，王小琳,长城研究--宏观策略
3061,2019-08-28,A股三大股指小幅下跌 军工股表现强劲,证券时报网
3062,2019-08-28,涨幅近242%，除了心脉医疗，科创板还有哪些医疗行业好标的？,算力智库
3063,2019-08-28,乐普医疗（300003）深度：创新为乐，普济天下,国信研究
3064,2019-08-28,盘后81股发中报最新:大亚圣象,中财网
3065,2019-08-28,【乐普医疗】19年中报：Neovas开始放量，研发投入将进入密集收获期,医心医意要健康
3066,2019-08-28,分拆上市新规出台 三维度挖掘潜力股,金融投资报
3067,2019-08-27,A股头条之上市公司（8.28）,金融界
3068,2019-08-27,【新康界评论】归母净利润同比增长42.68%！乐普医疗的器械与药品赛道双双报捷,新康界
3069,2019-08-27,乐普医疗上半年业绩劲增逾四成 国内首款可吸收生物支架加固“护城河”,证券日报
3070,2019-08-27,乐普医疗2019年上半年净利11.55亿支架系统实现营业收入同比增长,挖贝网
3071,2019-08-27,乐普医疗：上半年净利润同比增42.68%，营收增三成,Wind
3072,2019-08-27,乐普医疗(300003.SZ)半年度净利润升42.68% 研发培育未来5-10年的两个战略性新兴产业,格隆汇
3073,2019-08-27,【异动股】分拆预期板块高开，联建光电(300269-CN)涨停,财华社
3074,2019-08-27,华北制药6天5板引爆医药行情 关注业绩加速释放的公司（附股）,红周刊
3075,2019-08-27,分拆上市概念股受追捧 金固股份等个股“不合格” 产品问题,北京商报网
3076,2019-08-26,A股市场低位震荡：沪指收跌1.17%，北向资金大幅流出,澎湃新闻
3077,2019-08-26,A股持续回升：沪指跌幅收窄至0.95%，汽车股拉升,Wind
3078,2019-08-26,A股分拆上市新规填补监管空白，这35家潜在标的或率先受益,澎湃新闻
3079,2019-08-26,周末突发利好：A股分拆上市迎政策红利，投资机会深度解析！,红周刊
3080,2019-08-26,分拆上市概念走强 深康佳A、金固股份涨停,证券时报网
3081,2019-08-26,境内分拆上市破冰 9股有望直接受益,证券时报网
3082,2019-08-26,巨丰热点前瞻：短期高抛低吸关注市场结构性机会,巨丰财经
3083,2019-08-26,财闻点金：分拆上市规则明确 3年利润累计10亿成硬指标,巨丰财经
3084,2019-08-25,我为公司打call：2018年度中国医药工业百强榜发布！,药通社
3085,2019-08-25,【西南医药|公司深度】凯利泰（300326）：聚焦大骨科领域，战略布局稀缺性突出,国广有话说
3086,2019-08-25,重磅！2018年度中国医药工业百强企业榜单发布，揭秘前三甲创收秘辛！,新浪医药
3087,2019-08-25,分拆上市规定五问五答,中信建投非银金融研究
3088,2019-08-24,资本市场重磅：分拆上市来了 这些个股要嗨？(名单),新浪
3089,2019-08-23,分拆上市来了，哪些公司符合条件？对A股有何影响？,21世纪经济报道
3090,2019-08-23,政策“绿灯”亮了 这些明确分拆上市的个股要嗨？,新浪
3091,2019-08-22,医药生物2019年8月投资策略：重视现金流改善标的，继续乐观,国信研究
3092,2019-08-21,多省启动降价谈判 医用耗材高毛利时代将终结,华夏时报
3093,2019-08-20,【民生医药|中报总结】医药板块2019中报总结：增长的韧劲足，逐步加仓二线龙头,微信
3094,2019-08-20,“腾笼换鸟”力度加大，优化结构鼓励创新提升保障水平-医保目录点评,兴证医药健康
3095,2019-08-19,机会来了？43只医药股获股东增持 4大细分领域受青睐,中证报
3096,2019-08-19,创业板再走升级路：“注册制时刻”临近，哪些品种最值得关注？,上游新闻
3097,2019-08-19,【早间资讯】2019-08-19,大通证券智通管家
3098,2019-08-16,乐普医疗：股东科技投资公司拟减持不超400万股 减持股份,Wind
3099,2019-08-15,从科创板转投港交所的启明医疗 连年亏损急需资金补血 亏损,GPLP犀牛财经
3100,2019-08-15,经济结构转型成效显著 价值公司头雁效应凸显,证券时报
3101,2019-08-12,启明医疗IPO之谜: 毛利惊人但存三大问题,运营商财经网
3102,2019-08-12,医药行业迎来两件大事！医保控费正在合围 检验收费也大幅降价,券商中国
3103,2019-08-11,中期关注性价比，长期坚守核心资产 --医药行业周报（2019.08.05-2019.08.11）,兴证医药健康
3104,2019-08-10,高值医疗耗材整顿进行时,经济观察报
3105,2019-08-09,【光大固收】医药行业转债弹性与配置兼具，关注安图、现代,EBS固收研究
3106,2019-08-08,医疗器械行业：高值耗材改革方案落地 行业规范程度提升,财富动力网
3107,2019-08-07,2019年7月全国医健产业融资汇总,新浪
3108,2019-08-05,广证恒生-市场要闻点评-第1118期-20190805,广证恒生策略研究
3109,2019-08-05,机构调研关注电子和医药等行业,中证报
3110,2019-08-04,本周A股弱势，机构密集调研了这3家公司，因为……（附名单）,21世纪经济报道
3111,2019-08-03,【国泰君安国际策略速评】高值医用耗材改革方案出台，医疗器械板块进入深度整合期,国泰君安证券香港
3112,2019-08-02,高值耗材改革方案出台，行业格局或重塑，两类公司有望受益,证券时报网
3113,2019-08-01,【天风医药】行业点评：高值医用耗材改革方案落地，行业规范程度提升,思医辨药
3114,2019-07-31,降价95%！心脏支架全国集采，中选结果公布,赛柏蓝
3115,2019-07-31,【医药】江琦、谢木青：医疗器械行业点评：高值耗材改革方案发布，多方面探索价格体系构建，行业逐步规范化发展-20190731,中泰证券研究所
3116,2019-07-31,乐普医疗：隐匿在财报中的三颗雷,阿尔法工场
3117,2019-07-30,产品连续3年飞检被发现问题 赛诺医疗明日科创板上会 产品问题,国际金融报
3118,2019-07-30,技术研发对外或存依赖，中标资格遭停用，赛诺医疗能否顺利过会？,中金在线
3119,2019-07-30,研发能力成问询焦点 赛诺医疗即将上会,中证网
3120,2019-07-26,A股早报2019年7月26日星期五,Wind
3121,2019-07-25,A股共发生38宗大宗交易成交10.12亿元（7月25日）,Wind
3122,2019-07-25,乐普医疗今日大宗交易成交193.87万股，成交价25.33元折价0.28%,Wind
3123,2019-07-25,医药板块走势分化，机构建议聚焦三条主线掘金相关机会,第一财经
3124,2019-07-25,医用高值耗材领域 2只百元股闪耀科创板,证券日报
3125,2019-07-24,都在关注科创板 外资在干嘛？7月北向资金调仓动向 28股大增仓,证券时报网
3126,2019-07-24,机构展望乐观 南微医学涨幅扩大,中证网
