,2021-12-30,Gannett Peak退出爱美客持股5%以上股东名单,GPLP犀牛财经
1505,2021-03-31,上市半年财务总监辞职！股价过山车爱美客能否担起投资者高期待？ 董监高成员变化,投资时报
1506,2021-03-31,权益投资“出彩”，险资最新重仓股名单曝光,Wind
1507,2021-03-30,A股再现分红土豪！江铃汽车净赚5.5亿分红30亿,搜狐
1508,2021-03-30,A股收盘综述：上证指数连升三日，新疆本地股掀涨停潮,Wind
1509,2021-03-30,C贝泰妮(300957)：国货之光 厚积薄发,新浪
1510,2021-03-30,军工化工猛拉！茅指数涨1.9%，3000亿巨头升9%,Wind
1511,2021-03-30,医美未来5-10年迎来赛道黄金时期，北向资金大举加仓这些公司,第一财经
1512,2021-03-30,解盘：权重白马拉升，稀土、新疆振兴、军工领涨,Wind
1513,2021-03-30,A股午盘综述：上证指数涨0.59%，创业板指涨1.36%,Wind
1514,2021-03-30,医美概念再度活跃，悦心健康两连板，爱美客等大涨,证券时报网
1515,2021-03-30,医美板块走强 爱美客大涨近9%,格隆汇
1516,2021-03-30,医美板块企稳反攻，爱美客大涨8%,Wind
1517,2021-03-30,【行情】医美概念异动拉升，悦心健康涨停，爱美客、朗姿股份、长江健康、澳洋健康等跟涨,金十数据
1518,2021-03-30,休闲服务行业周报：离岛免税持续强势 龙头不断加大布局,国海证券
1519,2021-03-30,2家公司推出高送转方案,证券时报网
1520,2021-03-30,爆发式需求吸引资本涌入，国货美妆全产业链掀IPO热潮,Wind
1521,2021-03-29,医美概念股火爆，北向资金大举加仓这些公司,第一财经
1522,2021-03-29,爱美客：“女人的茅台”还是“大佬的掘金池”？,环球老虎财经
1523,2021-03-29,医美生意突然火爆，部分手术已排到半年后！北向资金大举加仓股揭秘,证券时报网
1524,2021-03-29,华熙生物连番跨界 是智商税or解密新财富？,新浪
1525,2021-03-29,股王被“甩出几条街”！A股高分红大曝光,Wind
1526,2021-03-29,医美板块午盘前大幅攀升，朗姿股份涨停,Wind
1527,2021-03-29,豪气分红再现！江铃汽车分红额超净利股价涨停 有公司却收关注函 关注函,新京报
1528,2021-03-29,【机会挖掘】明年中国整形市场规模将达3000亿元 上游产品和产业快速发展,证券时报网
1529,2021-03-28,【东兴大消费】周观点：关注新型消费政策，及当下年报密集披露,微信
1530,2021-03-28,A股分红榜：神华累计派息超总市值，爱美客“腰斩”后高分红补偿谁？,第一财经
1531,2021-03-28,爱美客高管变动 财务负责人赵双泓辞职 董监高成员变化,GPLP犀牛财经
1532,2021-03-28,“女人的茅台”5000多股东解禁收益率超200%！这些股票解禁压力大（附名单） 解禁,中证报
1533,2021-03-27,「财富周评榜」“医茅们”表现分化：迈瑞医疗市值涨304亿，“女人的茅台”爱美客周跌超13%,华夏时报
1534,2021-03-27,冬去春来！A股蓝筹各显神通育新机,上证报
1535,2021-03-27,下周323亿市值限售股解禁，环比增加40.42% 解禁,Wind
1536,2021-03-26,爱美客财务总监离任 公司回应：正常人事调动 董监高成员变化,证券日报网
1537,2021-03-26,价值分析——爱美客（300896）业绩快速增长可期但是市场预期过高,云掌财经
1538,2021-03-26,解盘：人气回暖，超百亿资金流入，风电、医疗服务、白酒领涨,Wind
1539,2021-03-26,万物皆可玻尿酸？玻尿酸饮品成本不到4元暴赚10倍 真能变美吗,新京报
1540,2021-03-26,“万物皆可玻尿酸”:有产品成本不到4元 暴利堪比茅台,新京报
1541,2021-03-26,【行情】医美概念股开盘走高，C贝泰妮涨超10%，朗姿股份、览海医疗、爱美客、华东医药等纷纷冲高,金十数据
1542,2021-03-26,增加皮肤水分？口服玻尿酸是交智商税吗,中国经济网
1543,2021-03-26,“抱团股”持续回调，业绩成企稳关键,Wind
1544,2021-03-26,险资四季度调仓新动向：坚定持有核心资产，布局顺周期股,Wind
1545,2021-03-26,回撤20%，500亿顶流基金经理道歉！,Wind
1546,2021-03-25,道达投资手记：服装板块全面爆发 能参与吗？,每日经济新闻
1547,2021-03-25,医美板块“冰火两重天” 机构：看好三千亿市场 也需投资注意风险,第一财经
1548,2021-03-25,颜值经济新龙头飙涨244% 老龙头却腰斩了,第一财经
1549,2021-03-25,爱美客：关于高级管理人员辞职暨总经理代行财务负责人职责的公告 董监高成员变化,新浪
1550,2021-03-25,爱美客(300896.SZ)财务总监赵双泓辞职 董监高成员变化,智通财经
1551,2021-03-25,爱美客：财务总监、财务负责人赵双泓辞职 董监高成员变化,Wind
1552,2021-03-25,多只抱团股腰斩，机构给出反弹目标价，“矿茅”可涨125%,第一财经
1553,2021-03-25,爱美客、华东医药均跌6%左右，医美板块持续下滑,Wind
1554,2021-03-25,年报揭示百亿元级私募投资变化，高毅资产持股市值最高,Wind
1555,2021-03-24,医美风劲扬帆正当时，被低估的新氧（SY.US）破浪在即,智通财经
1556,2021-03-24,爱美客(300896)：聚焦美丽 崭露头角,新浪
1557,2021-03-24,医美板块持续低迷，朗姿股份、爱美客、华东医药齐跌,Wind
1558,2021-03-24,最新分红10股派现超净利润，股息率超10%仅2股,Wind
1559,2021-03-24,中信建投医药&消费团队最新研究观点,中信建投证券研究
1560,2021-03-24,QFII最新持仓曝光，24只个股成海外长线资金新宠,Wind
1561,2021-03-24,“隐形重仓股”浮现，知名基金经理调仓思路曝光,Wind
1562,2021-03-24,284家公司推出派现方案 17家派现超10亿,证券时报
1563,2021-03-23,快讯 | 爱美客《2020年年度报告》正式发布，童颜针获批在即！,医疗器械创新网
1564,2021-03-23,爱美客：约256.72万股限售股3月29日解禁，占比1.1865% 解禁,每日经济新闻
1565,2021-03-23,爱美客(300896.SZ)：256.72万股限售股将于3月29日起上市流通 解禁,智通财经
1566,2021-03-23,东莞证券维持爱美客推荐评级：聚焦美丽，崭露头角,每日经济新闻
1567,2021-03-23,5张图看清！千亿市值大票年后跌幅、估值和债务规模,Wind
1568,2021-03-23,华熙生物推出玻尿酸饮用水，颜值经济下透明质酸“三剑客”表现如何？,资本邦
1569,2021-03-23,【行情】医美概念午后继续走弱，华东医药跌停，此前朗姿股份跌停，爱美客跌近10%，澳洋健康、东宝生物跌5%左右,金十数据
1570,2021-03-23,朗姿股份、华东医药双双跌停，医美板块持续下行,Wind
1571,2021-03-23,百倍牛股遭遇史上最惨日！主力资金急速抢筹31股,Wind
1572,2021-03-23,医美板块内部分化，朗姿股份跌超7%,Wind
1573,2021-03-22,浙商医美.马莉 || 肉毒素行业系列报告之二：医美机构拓客之匙,纺服新消费马莉团队
1574,2021-03-22,监管趋严，高送转成凤毛麟角，后市如何玩？,Wind
1575,2021-03-22,10送转10 美瑞新材推出高送转方案,中财网
1576,2021-03-21,【东吴社服.汤军 | 周观察】奥园美谷进军医美，复锐医疗发布20年业绩,东吴社服浓汤宝
1577,2021-03-21,角膜塑形镜利于儿童近视防控，重点推荐欧普康视、昊海生科等【东吴医药朱国广团队|0321周报】,国广有话说
1578,2021-03-21,商业贸易行业周报：1-2月社零总额较2019年增6.4% 恢复至疫情前水平,新浪
1579,2021-03-21,次新宝典：本批四方光电值得跟踪(2021年1月第4周),新浪
1580,2021-03-21,医美行业处于产品驱动的阶段 产品端企业价值较容易辨识,红周刊
1581,2021-03-20,“美无止境”的黄金赛道 哪些金股将会跑赢？,新浪
1582,2021-03-20,医美行业深度研究｜黄金赛道 美无止境,中信建投证券研究
1583,2021-03-19,A股周线4连跌，48只大白马股回撤超30%,Wind
1584,2021-03-19,商业贸易行业医美深度系列之三：探究我国医美产业的“前世今生”,新浪
1585,2021-03-19,医美进化论,锦缎
1586,2021-03-18,搞懂这个女人花钱停不下来的赛道，投资就成功了一半！,微信
1587,2021-03-18,医美板块全线走强，多股涨停，游资身影频现,第一财经
1588,2021-03-18,可以抄底了？多家机构表示白酒股已调整到位！更有这一板块爆发涨停潮！下一个价值洼地出现了？,雪球
1589,2021-03-18,170只A股发布利润分配方案！高送转领头羊3天暴涨近60%，还有高分红股两连板，机构解析高股息策略双重优势,金融界
1590,2021-03-18,A股收盘综述：上证指数涨0.51%录得三连阳，石化、白酒、医美板块领涨,Wind
1591,2021-03-18,A股大反攻，白酒医药大涨！2600亿大白马涨10%,Wind
1592,2021-03-18,沪指3连阳，外资半日大买36亿！这个板块涨停潮,Wind
1593,2021-03-18,解盘：超百亿资金流入，医美、化工、白酒、工业金属领涨,Wind
1594,2021-03-18,医美概念走势强劲 览海医疗朗姿股份等涨停,证券时报网
1595,2021-03-18,华东医药封住涨停板、爱美客涨近9%，医美板块涨近7%,Wind
1596,2021-03-18,华东医药冲击涨停、爱美客涨超7%，医美板块持续拉升,Wind
1597,2021-03-18,医美板块再度活跃，朗姿股份冲击涨停,Wind
1598,2021-03-18,1-2月社零数据点评：低基数推动社零高增 金银珠宝彰显可选弹性,新浪
1599,2021-03-18,高毅邓晓峰、盘京庄涛、凯丰吴星等私募大佬持仓变动及点评,证券之星
1600,2021-03-17,“女人的茅台”，成本几十售价上万，这只千元股火了,器械之家
1601,2021-03-17,九州通虚胖式高增长：融资成本高企 定增资金被套,新浪
1602,2021-03-17,商贸零售行业：2021年1~2月社零较19同期增长6.4% 线上线下消费加快复苏,新浪
1603,2021-03-17,这些公司最新股息率较高 爱美客分红最慷慨,第一财经
1604,2021-03-17,开源证券--商业贸易行业点评报告：1-2月社零同比+33.8%，金银珠宝品类表现亮眼【行业研究】,金融界股吧
1605,2021-03-17,安信证券--社服零售一季报前瞻：抓复苏+寻成长【行业研究】,金融界股吧
1606,2021-03-16,牛散葛卫东：开始“收割”盈利？医美股浮盈或缩水80% 盈利能力下降,红周刊
1607,2021-03-16,零售、轻工日化行业：1-2月社零较2019年同期+6.4% 消费延续恢复性增长态势,新浪
1608,2021-03-16,快讯：医美概念股表现活跃 爱美客涨逾7%,新浪
1609,2021-03-16,医美板块反弹，爱美客涨超6%,Wind
1610,2021-03-16,【1-2月社零同比+33.8%，金银珠宝品类表现亮眼】开源零售黄泽鹏团队,泽鹏商业观察
1611,2021-03-16,商业贸易行业点评：1-2月社零同比+33.8% 较2019同期+6.4%,新浪
1612,2021-03-16,IPO周报-次新宝典：本批贝泰妮值得重点跟踪(2021年3月第2周),新浪
1613,2021-03-16,10送转10美瑞新材推出高送转方案,证券时报网
1614,2021-03-16,11家百亿元级私募重仓41只A股,Wind
1615,2021-03-15,休闲服务行业周报：全球旅游复苏意愿强烈 逸仙电商披露业绩,国海证券
1616,2021-03-15,50只创业板股换手率超10%，6股浮现机构身影,证券时报网
1617,2021-03-15,纺织服装行业周报：家纺板块强势复苏 有望迎戴维斯双击,全球纺织网
1618,2021-03-15,东吴证券--医药生物行业：医药核心资产，其估值已进入底部区域【行业研究】,金融界股吧
1619,2021-03-15,爱美客跌超10%打压医美板块，华熙生物、朗姿股份跟跌,Wind
1620,2021-03-15,社服新消费行业周观察：回望赌王起落时 濠江风云启示录,新浪
1621,2021-03-15,高价股指数跌超3%，英科医疗、吉比特、爱美客、固德威、通策医疗均跌9%左右,Wind
1622,2021-03-15,12家公司推出送转方案,证券时报网
1623,2021-03-15,一批基金最新持仓曝光！减仓前期热门股，重仓这些股票,Wind
1624,2021-03-15,九州通：虚胖式高增长的图谋,证券市场周刊
1625,2021-03-14,上市公司加码，机构加仓！这一行真的遍地黄金？,Wind
1626,2021-03-14,华熙生物：整合原料、品类和品牌的超级炼金术,金融界
1627,2021-03-13,上市公司加码 机构加仓 这个行业真的遍地黄金？,证券时报
1628,2021-03-13,上市公司持续加码，医美行业并非遍地黄金,Wind
1629,2021-03-13,上市公司持续加码 医美行业并非遍地黄金,证券时报
1630,2021-03-13,跌出机会了？毛利90%的暴利医美再引关注 绩优中小盘股关注度提升,21世纪经济报道
1631,2021-03-12,近1个月机构密集调研医药生物行业！频次超1300次,制药网
1632,2021-03-12,贵州茅台站上2000元 抱团股又回来了？,新浪
1633,2021-03-12,A股融资融券日报：两融余额增加76.06亿元（3月11日）,Wind
1634,2021-03-11,医美概念股“登高跌重”,36氪
1635,2021-03-11,华东医药炸板、爱美客收窄涨幅，医美板块略有回落,Wind
1636,2021-03-11,医美概念卷土重来，华东医药涨停，机构看好产业链上游龙头丨牛熊眼,第一财经
1637,2021-03-11,刚刚，炒股群都嗨了！大反攻真的来了？,Wind
1638,2021-03-11,茅台招行罕见联手：暴涨1800亿，白马股集体爆发,Wind
1639,2021-03-11,A股午盘综述：上证指数涨1.78%，茅台、宁德时代、隆基股份涨超4%,Wind
1640,2021-03-11,【异动股】高送转板块拉升，爱美客(300896-CN)涨13.64%,财华社
1641,2021-03-11,爱美客涨约12%，股价重回800元上方,Wind
1642,2021-03-11,前海开源基金发新基 王霞任职2只混基长跑能力欠佳跑输同类平均,网易
