,2021-12-31,电子行业研报：车规半导体空间足，国产替代提速【华西电子团队】,每经网
1951,2020-07-08,中芯国际科创板批文还没拿热乎 当晚H股就遭兆易创新清仓减持 减持股份,新浪
1952,2020-07-08,中芯国际登陆科创板 IPO影子股大涨,证券时报
1953,2020-07-07,TMT每日资讯速递：兆易创新推出国内首款2GB大容量高性能SPI NOR FLASH产品,新浪
1954,2020-07-07,10万股东半日躺赚120万，A股巨无霸疯涨！,证券时报
1955,2020-07-07,中一签或赚10万！又有新股大肉签 每股64.39元！,中国基金报
1956,2020-07-07,深度*行业*电子行业周点评：SEMI预测晶圆厂设备支出温和复苏 2021年有望创纪录,新浪
1957,2020-07-07,芯片产业链股获北向资金和融资客加仓,证券时报网
1958,2020-07-07,10万股东半日躺赚120万 贵州茅台市值破2.1万亿,证券时报
1959,2020-07-07,芯片巨头刚刚启动申购，影子股曝光，外资狂买这些科技股,第一财经
1960,2020-07-07,存储器巨头推动NAND布局投资 五股蓄势待发,证券时报
1961,2020-07-06,科技行业日报：中芯国际将申购 利好半导体设备与材料,新浪
1962,2020-07-06,【A股收盘综述】上证指数大涨5.71%，创5年最大单日涨幅,Wind
1963,2020-07-06,本周两大芯片明星股IPO重磅来袭芯片相关概念股强势大涨,财华社
1964,2020-07-06,电子行业点评：旺季来临 看好三季度表现,新浪
1965,2020-07-06,中芯国际股价一个月翻番，芯片股共襄盛宴,Wind
1966,2020-07-06,半导体板块持续拉升，沪硅产业-U、兆易创新冲击涨停,Wind
1967,2020-07-06,展会回顾丨国内外展商同台竞技，你更pick谁呢？,维库电子市场
1968,2020-07-06,国家大基金板块大涨近6%，沪硅产业-U、安集科技、华润微、兆易创新等全线飙升,Wind
1969,2020-07-05,紫光国微三个涨停板，背后的秘密是什么？,凤凰网
1970,2020-07-05,【中信建投电子|刘双锋&雷鸣团队】周报：苹果产业链下半年表现值得期待，面板价格有望迎来企稳修复,中信建投电子研究
1971,2020-07-05,物联网行业周报：华为加快TOF战略布局,新浪
1972,2020-07-03,股价暴涨！2000亿芯片巨头火速上市，却不能给华为代工了？,搜狐
1973,2020-07-03,兆易创新：亮相2020慕尼黑上海电子展 三大产品线覆盖多应用领域,发布易
1974,2020-07-03,A股接下来往哪走？6大维度揭秘资金流向,每日经济新闻
1975,2020-07-03,兆易创新携三大产品线隆重亮相2020慕尼黑上海电子展,中电网
1976,2020-07-03,芯片板块出现调整，韦尔股份、中微公司、兆易创新、卓胜微普跌,Wind
1977,2020-07-03,突然变脸！地产板块暴涨千亿，500亿科技龙头却闪崩,券商中国
1978,2020-07-03,兆易创新这款大容量高性能SPI NOR Flash可满足你一切要求,电子工程世界
1979,2020-07-02,案例分享:兆易创新GD32 MCU 在电机驱动的应用,电子工程世界
1980,2020-07-02,2020年电子行业中期策略：指标公司盈利强劲 半导体行业景气度仍可期,新浪
1981,2020-07-02,电子行业中报展望专题：电子行业2020年中报业绩展望,新浪
1982,2020-07-02,科技行业日报：中芯国际将开启申购 国产替代逻辑长存,新浪
1983,2020-07-01,兆易创新现1笔大宗交易 共成交308.26万元,新浪
1984,2020-07-01,GigaDevice兆易创新与IAR Systems联合发布领先的RISC-V解决方案,维库电子市场
1985,2020-07-01,电子行业2020年中报业绩展望：电子行业中报展望专题,新浪
1986,2020-07-01,中芯国际科技板预计募资200亿兆易创新为何清仓式减持其H股？ 减持股份,GPLP犀牛财经
1987,2020-07-01,兆易创新清仓中芯国际H股收益达73.6％，葛卫东等获16.6％账面浮盈,腾讯网
1988,2020-07-01,国家大基金板块持续拉升，兆易创新、汇顶科技、华润微、紫光国微大涨,Wind
1989,2020-07-01,受理到拿批文，中芯国际IPO仅花29天！H股遭清仓式减持 谁在做空？ 减持股份,红周刊
1990,2020-06-30,大消息！最牛芯片来了，产业链龙头暴涨，外资重金杀入！,中国基金报
1991,2020-06-30,芯片巨头中芯国际在回归A股市场的道路上 迈出重要一步,中投网
1992,2020-06-30,最牛芯片股两重天，一边是科创板IPO刚获证监会同意，一边却是股东在港股清仓减持！ 减持股份,富途证券
1993,2020-06-30,芯片产业链暴涨，外资重金杀入！看活跃资金重点加仓股,证券时报网
1994,2020-06-30,最牛芯片巨头重大进展，产业链龙头暴涨，外资重金杀入！最新活跃资金重点加仓股名单来了,证券时报网
1995,2020-06-30,兆易创新清仓中芯国际H股投资收益高达73.6%，私募大佬葛卫东等认购定增获16.6%账面浮盈,21世纪经济报道
1996,2020-06-30,刚拿下科创板批文，中芯国际H股就遭清仓减持！发生了什么？,券商中国
1997,2020-06-30,突发！刚拿下科创板批文，中芯国际H股就遭清仓减持！发生了什么？A股芯片龙头变心了？这一因素或是关键 减持股份,券商中国
1998,2020-06-30,A股融资融券日报：两融余额增加86.23亿元（6月29日）,Wind
1999,2020-06-30,千亿芯片股真的来了！却有人这时清仓H股，大赚60%！,中国基金报
2000,2020-06-30,【中证盘前】宏达新材半年业绩增逾6倍！波音暴涨14%，道指涨近600点；兆易创新子公司清仓中芯国际H股；中昌数据年报巨亏逾15亿,中证报
2001,2020-06-30,上市公司正负面新闻2020年6月30日星期二,Wind
2002,2020-06-29,中芯国际回A在即兆易创新高位套现7.76亿 三年投资浮盈61.67% 减持股份,21世纪经济报道
2003,2020-06-29,公告精选：兆易创新子公司已出售全部中芯国际H股股票,e公司
2004,2020-06-29,【提前看】29日公告精选：兆易创新子公司卖出全部中芯国际H股；江南高纤控股股东拟减持不超6%股权,e公司
2005,2020-06-29,晚间重要公告2020年6月29日星期一,Wind
2006,2020-06-29,兆易创新：子公司出售所持全部中芯国际H股股票 总交易金额7.76亿元,中证网
2007,2020-06-29,兆易创新(603986.SH)：子公司悉售所持中芯国际H股套现7.76亿元 减持股份,格隆汇
2008,2020-06-29,清空中芯国际H股股票，兆易创新套现7.76亿元离场 减持股份,环球老虎财经
2009,2020-06-29,犀牛财经晚报：蓝月亮提交港股招股书 楚天高速扣非净利降八成,GPLP犀牛财经
2010,2020-06-29,兆易创新子公司清仓中芯国际H股股票 套现7.76亿元 减持股份,北京商报
2011,2020-06-29,电子行业研究周报：SIC材料将助力汽车行业新变革,新浪
2012,2020-06-29,兆易创新：子公司已清仓中芯国际H股股票，交易金额约7.76亿元,Wind
2013,2020-06-29,芯片股整体表现不振，卓胜微、兆易创新、中微公司、纳思达、圣邦股份跌幅居前,Wind
2014,2020-06-29,A股融资融券日报：两融余额减少52.66亿元（6月24日）,Wind
2015,2020-06-29,机构重仓股跟踪周报,新浪
2016,2020-06-24,【安信电子|每日观点】Q1手机基带芯片市场同比增长9%，5G出货量占比10%，收益占比30%,晓说电子
2017,2020-06-24,紫光集团入选福布斯中国最具创新力企业榜TOP50,工业新闻网
2018,2020-06-24,A股融资融券日报：两融余额增加50.04亿元（6月23日),Wind
2019,2020-06-23,电子行业2020年下半年投资策略：一个世界两套系统 创新重启加速替代,光大证券
2020,2020-06-23,A股融资融券日报：两融余额增加113.78亿元（6月22日),Wind
2021,2020-06-22,芯片国产化进程加快，A股小伙伴“加速”入场,Wind
2022,2020-06-22,机构看好这些半导体产业股票,第一财经
2023,2020-06-19,下周220亿市值限售股解禁，环比增加11.58% 解禁,Wind
2024,2020-06-19,中邮证券晨会纪要,新浪
2025,2020-06-19,【行情】芯片股异动，闻泰科技、纳思达、汇顶科技、兆易创新等午后开盘纷纷拉升。,金十数据
2026,2020-06-19,半导体板块拉升，韦尔股份、大唐电信、闻泰科技、汇顶科技、兆易创新等集体上扬,Wind
2027,2020-06-18,中国芯片设计10强民营企业出炉：韦尔股份、汇顶科技、兆易创新列前三,金融界
2028,2020-06-17,库存持续垫高，NOR Flash下半年价格恐转跌,国际电子商情
2029,2020-06-17,张磊又出手！高瓴砸15亿，这只大牛股应声暴涨！5年狂飙5倍,中国基金报
2030,2020-06-17,兆易创新：减持区间过半 高管何卫、李红尚未减持公司股份,每日经济新闻
2031,2020-06-17,兆易创新：代理总经理、董秘均未减持,Wind
2032,2020-06-17,兆易创新(603986.SH)：减持期过半 代理总经理何卫及财务负责人李红未减持,格隆汇
2033,2020-06-17,北京和众汇富：存储龙头兆易创新未来依旧炙手可热,凤凰网
2034,2020-06-17,千亿芯片巨头暴涨 外资扫货这些芯片股,证券时报
2035,2020-06-17,A股解禁迎来高峰，百元科技股股价或承压,Wind
2036,2020-06-16,兆易创新(603986.SH)：约201.13万股限售股6月22日解禁 解禁,和讯
2037,2020-06-16,兆易创新：201万股限售股6月22日上市流通 解禁,Wind
2038,2020-06-16,卓胜微、韦尔股份盘中跳水压制芯片板块,Wind
2039,2020-06-16,突发利好！期货大佬重仓股又涨停，股价一个月翻番！,中国基金报
2040,2020-06-16,A股融资融券日报：两融余额增加44.22亿元（6月15日),Wind
2041,2020-06-15,A股市场观察：静待市场担忧情绪释放,光大证券
2042,2020-06-15,国产芯片概念股午后继续下探,Wind
2043,2020-06-15,“意念跌停”秒变涨停，创业板猛飙2%，央妈端上2000亿“麻辣粉”,中国基金报
2044,2020-06-15,遭大基金减持 兆易创新、三安光电均低开4％ 减持股份,金融界
2045,2020-06-15,"兆易创新被国家大基金拟减持4,707,806股 拟减持股份",资本邦
2046,2020-06-15,A股融资融券日报：两融余额减少5.93亿元（6月12日),Wind
2047,2020-06-15,兆易创新并购终止拟募资33亿自主研发 去年三季度NOR Flash市占率18%全球第三 并购重组异常,长江商报
2048,2020-06-15,科创板早报|北斗三号最后一颗组网卫星即将发射兆易创新、三安光电遭大基金减持,科创板日报
2049,2020-06-15,Wind风控日报2020年6月15日星期一,Wind
2050,2020-06-14,变现超30亿，国家大基金拟再减持，又“相中”千亿市值龙头 拟减持股份,中证报
2051,2020-06-14,周末这些重要消息或将影响股市（附新股日历+机构策略）,证券时报网
2052,2020-06-14,期货大佬葛卫东股市封神,一德菁英汇
2053,2020-06-14,震惊A股！大基金突然减持两只千亿半导体巨头，私募大佬刚巨资买入，科技股怎么办？ 减持股份,中国基金报
2054,2020-06-13,兆易创新43亿定增完成 需求增长但主营业务存被替代风险,投资者网
2055,2020-06-13,Wind风控日报2020年6月13日星期六,Wind
2056,2020-06-12,国家集成电路产业投资基金拟套现三安光电近20亿元，对兆易创新将进行第二轮减持,每日经济新闻
2057,2020-06-12,刚刚！这家芯片龙头又遭大基金减持 才完成43亿定增 历史会简单重演吗？ 减持股份,科创板日报
2058,2020-06-12,兆易创新联手IAR Systems发布全新RISC-V解决方案,电子工程世界
2059,2020-06-12,负面！兆易创新：国家集成电路产业投资基金计划减持不超过约471万股公司股份 拟减持股份,每日经济新闻
2060,2020-06-12,兆易创新：大基金计划减持不超过1%公司股份 拟减持股份,e公司
2061,2020-06-12,兆易创新(603986.SH)：大基金拟集中竞价减持不超1%股份 拟减持股份,格隆汇
2062,2020-06-12,兆易创新：国家集成电路产业投资基金股份有限公司拟减持不超1% 拟减持股份,Wind
2063,2020-06-12,兆易创新现1笔大宗交易 共成交253.03万元,新浪
2064,2020-06-12,创业板强势翻红！外资300亿猛加仓！中一签赚19万超级大肉签也来了,中国基金报
2065,2020-06-12,A股融资融券日报：两融余额增加30.2亿元（6月11日),Wind
2066,2020-06-12,潜伏三年一朝翻倍，“股神”葛卫东炒股炒出180亿身家，他最偏爱两类股票,腾讯网
2067,2020-06-11,投出京东方兆易创新和蔚蓝，合肥市政府风投财技过人，但斌点赞创投机构纷取经,21世纪经济报道
2068,2020-06-11,兆易创新(603986)：布局DRAM存储 盈利持续提升,国联证券
2069,2020-06-11,芯片板块几乎回吐日内2%升幅，卓胜微、韦尔股份均跌2%左右,Wind
2070,2020-06-11,“全球车王”掀涨停潮，3400亿巨头暴涨8%，A股小伙伴集体嗨了,中国基金报
2071,2020-06-11,两融透析：两融余额再创新高，“牛散”投资逻辑在哪？,金融界
2072,2020-06-11,A股融资融券日报：两融余额增加21.86亿元（6月10日）,Wind
2073,2020-06-10,百亿资金押注A股，牛散葛卫东的投资秘籍是什么？,第一财经
2074,2020-06-10,A股融资融券日报：两融余额增加19.15亿元（6月9日）,Wind
2075,2020-06-10,潜伏三年，一把接近翻倍！葛卫东终于守得云开见月明,上证报
2076,2020-06-10,西藏药业12个交易日股价翻倍 葛卫东潜伏三年获厚报,上证报
2077,2020-06-09,兆易创新(603986.SH)：201.13万股限制性股票解除限售条件成就,格隆汇
2078,2020-06-09,兆易创新：201.13万股限售股解禁 解禁,Wind
2079,2020-06-09,半导体板块午后觉醒，北京君正等多股短线走升,Wind
2080,2020-06-09,兆易创新43亿DRAM定增项目落地,中国电子报
2081,2020-06-09,A股融资融券日报：两融余额增加47.53亿元（6月8日）,Wind
2082,2020-06-08,【申港电子】从中美摩擦看半导体前道检测设备行业格局,涛声电子
2083,2020-06-08,【东吴电子王平阳团队】深度：TWS 赛道广阔，产业链多环节机遇已至,东吴电子研究
