,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
2069,2020-11-02,继续扩表，股市波动致增速下滑——华泰证券(601688)2020 年三季报点评,强思非银
2070,2020-11-02,【行情】A股券商板块午后持续走弱，国联证券跌停，华泰证券、中信建投跌超5%，中信证券、国泰君安跟跌,金十数据
2071,2020-11-02,券商股午后持续走弱，华泰证券跌近6%,Wind
2072,2020-11-02,券商龙头闪崩，多只白马大跌！冯柳大举出货,中国基金报
2073,2020-11-02,千亿券商龙头盘中闪崩，疑似乌龙指？牛市旗手怎么了,中证报
2074,2020-11-02,解盘：资金再度流入，光伏、充电桩、白酒、动力电池领涨,Wind
2075,2020-11-02,【行情】券商股走势分化，次新股国联证券大跌9%、华泰证券、中银证券等跌1%，长江证券、中国银河、兴业证券涨3%,金十数据
2076,2020-11-02,国联证券闪崩逼近跌停，中泰证券、华泰证券纷纷下滑,Wind
2077,2020-11-02,【券商聚焦】三季度营业支出拖累盈利 交银削华泰证券目标价7%至18港元,凤凰网
2078,2020-11-02,华泰证券：预计10月CPI同比下行，PPI同比持平,Wind
2079,2020-11-02,券商“炒股”实力榜出炉！重仓股名单也来了,券商中国
2080,2020-11-02,【中原策略】2020年第十一期：11月1日-11月30日：中原证券2020年11月十大金股组合,中原证券研究所
2081,2020-11-02,前三季度40家上市券商，大赚超1200亿元,Wind
2082,2020-11-01,【华创非银】非银金融周观察：扩大外资投资范围，规范开门红销售,华创非银
2083,2020-11-01,【方正非银左欣然团队】长端利率上行，打开保险估值空间,欣赏金融
2084,2020-11-01,交易+投行驱动ROE提升，经纪资管稳步增长 | 华泰证券（601688）2020年三季报点评【华创非银】,华创非银
2085,2020-11-01,【招商非银|华泰证券】经纪、投行持续领先，减值计提夯实发展质量,莲花山士丹利金融研究
2086,2020-10-31,【兴证金融】券商重仓比例企稳回升，中信证券加仓明显 ——基金2020Q3券商持仓分析,兴证金融
2087,2020-10-31,A股券商赚钱榜：中信证券月入14亿 天风证券增幅最大,新浪
2088,2020-10-31,中信证券、中信建投又抢镜了！投行江湖是这样……,中证报
2089,2020-10-31,上市公司正负面新闻2020年10月31日星期六,Wind
2090,2020-10-31,A股39家上市券商赚钱榜来了！一哥大赚127亿,中国基金报
2091,2020-10-31,最新！39家上市券商赚钱榜来了：一哥狂赚127亿，却计提50亿减值准备！影响多大？,中国基金报
2092,2020-10-30,华泰证券：前三季度净利润同比增长37.24%,Wind
2093,2020-10-30,华泰证券(601688.SH)：前三季度净利升37.24%至88.39亿元,格隆汇
2094,2020-10-30,华泰证券：前三季度净利同比增37.24%,新浪
2095,2020-10-30,华泰证券：华泰联合证券担任本次蚂蚁科技集团A股发行的联席主承销商,格隆汇
2096,2020-10-30,华泰证券：前三季度净利润88.39亿元同比增长37%,格隆汇
2097,2020-10-29,华泰证券今日大宗交易成交31万股，成交价20.69元溢价0.0%,Wind
2098,2020-10-29,华泰证券现1笔大宗交易 共成交641.39万元,新浪
2099,2020-10-29,次新股新洁能震荡收跌1.51%，机构持续配置,Wind
2100,2020-10-29,流量+粘性，这家银行抓住了互联网思维最重要的东西,搜狐
2101,2020-10-29,“双11”带来大机会，万亿行业迎来一年之中最大风口,证券时报
2102,2020-10-29,券商第三季度“选股”清单：新进78只重仓股 24只当季涨幅超100%,证券日报
2103,2020-10-28,券商炒股水平如何？中信证券浮盈50亿 长城证券“捡”到大牛股,新浪
2104,2020-10-27,游资情报 | “章盟主”逆势抄底医药白马股；“割肉王”抢筹15连板半导体细分龙头！,每日经济新闻
2105,2020-10-27,华泰证券：向专业投资者公开发行不超过250亿元次级债券获证监会注册批复,中证网
2106,2020-10-27,长春高新尾盘涨停，深股通买入6亿三机构买入近3亿,第一财经
2107,2020-10-27,华泰证券(06886.HK)拟发行不超250亿元次级债获中证监批复,格隆汇
2108,2020-10-27,10月27日深市创业板活跃股公开信息,深交所
2109,2020-10-27,长春高新今日涨停，机构、外资联手买入,Wind
2110,2020-10-26,华泰证券资管斩获“2020资产管理先锋券商”桂冠,华泰证券资产管理
2111,2020-10-26,次新股巴比食品再度涨停，机构持续大手笔买入,Wind
2112,2020-10-26,10月26日深市创业板活跃股公开信息,深交所
2113,2020-10-26,机构重仓股跟踪周报,新浪
2114,2020-10-26,华夏基金管理有限公司关于旗下部分开放式基金 新增代销机构的公告,证券时报
2115,2020-10-26,华泰紫金丰利中短债“踩雷”华晨汽车，跳崖式下跌 投资失误,资本邦
2116,2020-10-26,【方正非银左欣然团队】资产端持续走强，保险股将迎超预期表现,欣赏金融
2117,2020-10-26,金融行业周报：39-平安银行、同花顺发布3Q20业绩；保险布局开门红,新浪
2118,2020-10-26,解禁潮又来了！这6家银行本周起千亿市值陆续解冻,证券时报
2119,2020-10-26,【非银】深改提供良好发展环境，维持对券商板块长期看好——非银金融行业周报——看好,渤海证券研究
2120,2020-10-26,解禁潮又来了！这6家银行本周起千亿市值陆续解冻,Wind
2121,2020-10-25,“益心华泰”蚂蚁森林京西保护地带动2000万人次守护北京生态,中国网
2122,2020-10-25,【兴证金融 傅慧芳】非银周报（10.19-10.25）:9月寿险保费增速较弱，A股全面注册制有望推进,兴证金融
2123,2020-10-25,一天跌6.12%，华泰紫金丰利中短债，是怎样一只妖债？,基尔摩斯
2124,2020-10-25,券商三季度业绩“提前锁定”，基本面向好逻辑确立，获内外资抢筹,红周刊
2125,2020-10-24,中短债基金日跌6.12%，太刺激了！,基民柠檬
2126,2020-10-24,首批7家，到齐了！,中国基金报
2127,2020-10-23,华泰证券推出基金投顾服务 投顾与客户利益充分绑定,中证报
2128,2020-10-23,华泰证券上线基金投顾 首批7家券商齐聚买方投顾,证券时报网
2129,2020-10-23,依托业内领先的“人+平台”投顾服务体系 华泰证券推出基金投顾服务,中证网
2130,2020-10-23,容大感光盘中闪崩，机构逆势抄底,Wind
2131,2020-10-23,券商加强买方投顾布局 华泰证券推出基金投顾服务,中国经济网
2132,2020-10-22,游资情报 | 双十一概念股火爆，“章盟主”悄然布局；“金田路”携手“著名刺客”封第二板！,每日经济新闻
2133,2020-10-22,太狠了！半导体大牛股23个涨停后闪崩跌停，15亿资金被“团灭”，股友炸了：“昨天打板，一口汤都没喝到还挨刀”,每日经济新闻
2134,2020-10-22,券商三季度业绩有望大幅增长,证券导报
2135,2020-10-21,国投电力GDR登陆伦交所 折价不足一成难套利,时代在线
2136,2020-10-21,多股从下跌转为直线拉涨停！谁在导演量子科技“神奇半小时”？,上游新闻
2137,2020-10-21,游资情报 | 谁在导演量子科技“神奇半小时”？多股从下跌转为直线拉到涨停！,每日经济新闻
2138,2020-10-21,22连板立昂微再次提示风险：原材料价格大幅波动或带来不利影响,第一财经
2139,2020-10-21,华泰证券发布指数投资白皮书：国内指数化投资时代或已到来，券商平台优势显现,中国经济网
2140,2020-10-21,别找了，科技主题基金选基攻略，看这篇就够了,Bank资管
2141,2020-10-21,非银金融行业：看好非银板块配置机遇 继续重点推荐保险！,新浪
2142,2020-10-21,华泰证券2.9亿元竞得南京1宗商办用地,中国网
2143,2020-10-21,华泰证券首予港交所(00388-HK)投资评级,财华社
2144,2020-10-21,券商晨会观点速递,第一财经
2145,2020-10-21,银河证券：证券行业率先获益资本市场改革红利释放（附股）,证券时报网
2146,2020-10-20,游资情报 | 郭广昌要约收购标的引来“方新侠”强势封板；这只新股次日开板遭“章盟主”疯抢,每日经济新闻
2147,2020-10-20,A股再现牛回头？证券板块上涨驱动因子已聚齐（附股）,巨丰财经
2148,2020-10-20,10月20日深市创业板活跃股公开信息,深交所
2149,2020-10-20,巨·个股 | 三季度净利润同比增长41.2%！证券板块上涨驱动因子已聚齐（附股）,巨丰财经
2150,2020-10-20,中金公司来了，能否催生券商股新一波行情？上涨空间有多大？,证券时报网
2151,2020-10-19,高开低走 银行股行情是春天来临还是昙花一现？,北京商报网
2152,2020-10-19,2 10月19日深市创业板活跃股公开信息,深交所
2153,2020-10-19,【研报掘金】券商三季度盈利亮眼 建议关注优质龙头券商的投资价值,证券时报网
2154,2020-10-19,【非银】券商三季报业绩可期，投行业务持续向好,爱建证券研究所
2155,2020-10-18,【方正非银左欣然团队】保险开门红开启估值反弹,欣赏金融
2156,2020-10-18,【兴证金融 傅慧芳】非银周报（10.12-10.18）:险企开门红产品陆续发布，券商政策利好延续,兴证金融
2157,2020-10-18,非银金融行业周观点：全面注册制改革有望加速落地 上市券商三季报业绩大幅预喜,新浪
2158,2020-10-16,上市券商三季报业绩前瞻：三季报业绩有望高增 政策红利延续,新浪
2159,2020-10-15,股价大涨牵出神力股份重组计划 上交所闪电发函问询 问询,e公司
2160,2020-10-15,A股早间交易卡单：影响华泰证券等4家券商,新浪
2161,2020-10-15,首单CDR发行在即 券商提前冻结客户百元费用惹争议,证券时报
2162,2020-10-14,砥节励行 矢志创新,期货日报
2163,2020-10-14,非银金融、汽车等热门股，获中信、广发等实力券商扎堆上调全年业绩预测,红周刊
2164,2020-10-14,证券行业10月投资策略：政策环境改善，市场开放加速,国信研究
2165,2020-10-14,仅22天 首例上市券商合并案终止 专家称券商并购会不断涌现 并购重组异常,证券日报
2166,2020-10-13,国联证券龙虎榜：华泰证券太原体育路营业部卖出7573万元,中证网
2167,2020-10-13,【兴证金融】他山之石，解析国内外券商并购路径,兴证金融
2168,2020-10-13,中资券商“出手阔绰”，年内斥资170亿元加码子公司,Wind
2169,2020-10-12,10月12日深市创业板活跃股公开信息,深交所
2170,2020-10-12,【非银】政策环境持续优化，继续看好券商板块投资价值——非银金融行业周报——看好,渤海证券研究
2171,2020-10-12,围追堵截看好十月这些礼包---深圳领军,中财网
2172,2020-10-10,华泰证券：累计回购A股股份8809.1万股 支付总额16.26亿元,证券日报
2173,2020-10-10,【中原策略】2020年第十期：10月9日-10月31日：中原证券2020年10月十大金股组合,中原证券研究所
2174,2020-10-10,深扒券商10月金股：浙商证券连续两月推荐焦点科技 最具接盘风险,新浪
2175,2020-10-09,21测评丨“妖股专业户”天风证券变乖了,21世纪经济报道
2176,2020-10-09,21金股测评丨30家券商10月金股榜 医药食饮热度下降,21世纪经济报道
2177,2020-10-09,游资情报｜创业板掀涨停潮，“章盟主”“作手新一”围猎2只行业龙头股暴赚！,每日经济新闻
2178,2020-10-09,中原证券：9月金股组合亏损8.73% 10月荐股名单出炉 亏损,新浪
2179,2020-10-09,华泰证券(601688.SH)截至9月底已耗资16.26亿元回购8809.1万股A股,格隆汇
2180,2020-10-09,【行情】券商股表现分化，国元证券配股跌停，西南证券、东方财富、华泰证券等涨2%,金十数据
2181,2020-10-07,证券行业月度报告：行业加速并购整合，维持“同步大市”评级,格隆汇
2182,2020-09-30,证券行业复盘：改革政策驱动龙头券商ALPHA属性,新浪
2183,2020-09-30,华泰证券(601688.SH)：终止为华泰资管提供的部分净资本担保承诺,格隆汇
2184,2020-09-30,华泰证券(601688.SH)董事会通过关于对标世界一流管理提升行动实施方案,格隆汇
2185,2020-09-30,国联证券研究所10月金股组合,国联研究
2186,2020-09-30,行业点评 | 行业兼并重组趋势加速，龙头优势显著,丁丁带你玩转金融
2187,2020-09-29,年内券商合并传闻四起：合并潮将至？分析称目前只会出现个案,澎湃新闻
2188,2020-09-29,高毅、千合、重阳、淡水泉等明星私募的“调研季”：中小创获关注比例怎么超过了八成？,红周刊
2189,2020-09-29,汇丰研究：独角兽A股上市成潮流 中金(03908)中信证券(06030) 及华泰证券(06886) 最受惠,智通财经
