,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
1535,2020-03-10,【国信社服】中公教育：全业务线强劲增长，爆发力依然十足,光仔看消费
1536,2020-03-09,2020年报风云丨“公考第一股”中公教育去年净利增57%，线上培训首次突破10亿大关,21世纪经济报道
1537,2020-03-09,【国盛教育 | 年报】科斯伍德：龙门兑现成长，全面合并开启新篇章,老鞠私塾
1538,2020-03-09,中公教育2019年度拟派14.8亿元红包,证券时报网
1539,2020-03-09,中公教育2019年度净利同比增57% 拟10派2.4元,金融界
1540,2020-03-09,中公教育：2019年净利18.05亿元 同比增57%,e公司
1541,2020-03-09,中公教育(002607.SZ)：推进职业教育产品服务迈向3.0版本的升级改造拟申请的综合授信总额度调至不超70亿元,格隆汇
1542,2020-03-09,中公教育(002607.SZ)2019年度净利润升56.52%线上培训业务升133.5%首破10亿元,格隆汇
1543,2020-03-09,中公教育：2019年净利润18.04亿元，同比增长56.52%,Wind
1544,2020-03-09,本周将有53家A股披露年报 富时罗素概念引关注,金融投资报
1545,2020-03-06,地产圈｜教育巨头买楼记：新东方、好未来、跟谁学、中公都在疯狂地买楼盖楼,乐居财经
1546,2020-03-05,这些股被盯上 机构预测未来上涨空间超20%（附股）,新浪
1547,2020-03-05,一年就一次，关键窗口期来临！私募掘金看好两大主线,中证报
1548,2020-03-02,中公教育花几亿买大楼 “不过退费”的营销模式却被指套路,运营商财经网
1549,2020-03-02,中公教育2019年盈利18.05亿元增56.52%,证券之星
1550,2020-02-29,中国最富有的25位女性榜单出炉：这家去年6月才在港股上市的公司创始人成最大“黑马”！,每日经济新闻
1551,2020-02-29,中公教育2019盈利同比增56.52%至18.05亿元,中金在线
1552,2020-02-29,中公教育：2019年净利润同比增56.52%（业绩快报）,Wind
1553,2020-02-28,中公教育(002607.SZ)业绩快报：2019年度净利润升56.52%至18.05亿元,格隆汇
1554,2020-02-28,中公教育业绩快报：2019年净利润同比增长56.52%,Wind
1555,2020-02-28,中公教育业绩快报：2019年净利同比增57%,e公司
1556,2020-02-28,福布斯中国2020最富有女性榜:杨惠妍第一 马东敏上榜,新浪
1557,2020-02-28,中公教育拟3.83亿元购置总部大楼 交易款项来自自有资金,GPLP犀牛财经
1558,2020-02-28,晨会聚焦200228重点关注立讯精密、顺网科技、宁德时代、中公教育、德赛西威、深信服,国信研究
1559,2020-02-28,中公教育（002607）快评：各赛道扩招+参培率提升，就业环境有望推动经营超预期,国信研究
1560,2020-02-26,中公教育拟收购陕西冠诚·九鼎国际1号楼 作价3.8亿元,北京商报网
1561,2020-02-26,中公教育(002607.SZ)拟3.83亿元收购陕西冠诚·九鼎国际1号楼,格隆汇
1562,2020-02-26,重点关注职业教育、民办高校板块,证券时报网
1563,2020-02-23,在线教育：疫情催化 有助渗透率提升,南方财经网
1564,2020-02-20,【国金研究】估值体系：为何看好中公2000亿目标市值？,国金证券研究所
1565,2020-02-11,中公教育：控股股东、实控人解除质押3010万股,格隆汇
1566,2020-02-04,中公教育(002607.SZ)股东王振东质押2850万股,格隆汇
1567,2020-02-03,疫情冲击下教培业A股走势分化：职教龙头中公教育跌停，昂立教育跑步线上逆势大涨,华夏时报
1568,2020-01-23,【中信证券 | 教育】中公教育2019年业绩预告点评：业绩略超预期，龙头成长强劲,学而时思
1569,2020-01-22,中公教育2019年度业绩预增五成,上证报
1570,2020-01-22,中公教育2019年度净利润预增49%-58%,上证报
1571,2020-01-22,中公教育：2019年净利同比预增49%-58%,e公司
1572,2020-01-22,中公教育：预计2019年净利润同比增长49.19%-57.86%,Wind
1573,2020-01-22,33股获买入评级最新:中国铁建,中财网
1574,2020-01-22,中公教育(002607):19年业绩高成长，继续坚定看好,中信建投证券研究
1575,2020-01-20,演绎退休老人再创业神话 鲁中芳跻身红周刊百亿富豪行列,红周刊
1576,2020-01-20,【民生·教育团队|周观点】线下培训机构复学进程加速，持续看好职教+培训,MS EDU研究
1577,2020-01-16,【新时代传媒】2020年策略重申：整体大于结构，推荐游戏和视频流媒体,关爱传媒成长小分队
1578,2020-01-14,"中公教育现1笔大宗交易 共成交1,481.60万元",新浪
1579,2020-01-14,中公教育今日大宗交易成交80万股，成交价18.52元溢价0.0%,Wind
1580,2020-01-14,新年第一单！“老字号”药企拟借壳上市，会有几个涨停？,Wind
1581,2020-01-11,【科新先声】2019年教育行业IPO市场“遇冷”了么？【安信诸海滨团队】,诸海滨科新先声
1582,2020-01-10,2019年上市公司定增剖析：借壳上市类刺激股价,面包财经
1583,2020-01-03,美的市值突破4000亿 千亿市值民企增至19家(附名单),上证报
1584,2020-01-03,美的市值突破4000亿元！千亿市值民企大扩容，这种机会不能错过,上证报
1585,2020-01-03,股票质押解押一览表（1月3日）,Wind
1586,2020-01-02,中公教育(002607.SZ)：李永新及王振东解押5.009亿股鲁忠芳质押4亿股,格隆汇
1587,2019-12-31,中公教育：教师需求迎上升周期 教师培训业务拓展获期待,证券之星
1588,2019-12-30,【建投中小盘】一周策略回顾与展望,中信建投中小市值
1589,2019-12-30,2019年A股并购盘点：市场情绪回升,Wind
1590,2019-12-27,五大券商下周一看好的六大板块,证券之星
1591,2019-12-26,2019热门教育事件：跟谁学股票翻倍、中公市值破千亿、VIPKID再融资10亿,I黑马
1592,2019-12-24,【科新先声】2019年教育涨幅跑赢大盘，从业绩和估值看谁在领涨【安信诸海滨团队】,诸海滨科新先声
1593,2019-12-22,【新时代传媒】1222周观点：2019年游戏产业年会召开，2020整体看好传媒之全球视角看中国游戏,关爱传媒成长小分队
1594,2019-12-20,中公教育(002607.SZ)：实控人李永新质押的1460万股延期购回 王振东质押1.39亿股,格隆汇
1595,2019-12-20,中公教育：控股股东延期购回1460万股 股票质押异常,Wind
1596,2019-12-19,中公教育：行业利好频出，持续推荐职教培训龙头,证券时报网
1597,2019-12-19,2020年考研报名人数突破300万 跨赛道布局的中公教育有望受益,中金在线
1598,2019-12-16,中公教育今日大宗交易成交49.69万股，成交价18.32元溢价0.0%,Wind
1599,2019-12-09,"中公教育现1笔大宗交易 共成交2,964.00万元",新浪
1600,2019-12-08,【民生·教育团队|周观点】职教领域再出重量级文件，行业景气度持续,MS EDU研究
1601,2019-12-06,职教法修订草案释放积极信号，四股迎腾飞契机,证券时报网
1602,2019-12-05,社会服务行业2020年投资策略：复盘龙头阿尔法收益轨迹，把握2020行情节奏,国信研究
1603,2019-12-05,【新时代传媒】2020年传媒策略简报：整体机会大于结构机会，推荐游戏和流媒体,关爱传媒成长小分队
1604,2019-12-04,中公教育：增值税制度在完善 或大幅增厚利润,财富动力网
1605,2019-12-02,中公教育被纳入沪深300指数 12月16日正式生效,中金在线
1606,2019-12-02,【天风Morning Call】晨会集萃20191202,天风研究
1607,2019-12-01,【新时代传媒】1201周观点：网易上线云游戏平台，岁末年初紧握核心布局技术催化且业绩改善公司,关爱传媒成长小分队
1608,2019-11-30,两次借壳未果 华图教育的“风雨”上市路,国际金融报
1609,2019-11-28,【国盛教育 l 19年报】枫叶教育：盈利能力提升，百校网络建成,老鞠私塾
1610,2019-11-28,公务员考试，把这对母子捧成全球教育行业首富！,上游新闻
1611,2019-11-27,教育企业家榜出炉：教育行业造富能力大幅提升 两年新增25位上榜富豪,每日经济新闻
1612,2019-11-27,【国盛教育|19年报】中教控股：并购高效，增长如期,老鞠私塾
1613,2019-11-27,胡润教育企业家榜:人均身家84亿 职业考公炒菜成赢家,新浪
1614,2019-11-27,2019教育企业家榜：新首富来自公务员培训机构 好未来1850亿市值居首,财经网
1615,2019-11-27,教育领域富豪榜：中公教育李永新母子居首，俞敏洪退至第三,中新经纬
1616,2019-11-27,教育企业家富豪榜出炉：5位80后，北大校友最多，中公教育李永新母子登顶,21世纪经济报道
1617,2019-11-27,比茅台还暴利！这只大牛股4天跌20%，好股票又被外资抄底了？,证券时报
1618,2019-11-25,年底基金“砸盘季”早砸早得益？ 基金经理表示,新浪
1619,2019-11-25,【新时代传媒】1124观点：《关于强化知识产权保护的意见》印发强化版权保护，关注传媒新动力VRAR投资机会,关爱传媒成长小分队
1620,2019-11-24,【民生·教育团队|周观点】正保财报显示行业高景气度持续，坚定看好职教赛道,MS EDU研究
1621,2019-11-22,11月22日A股龙虎榜揭秘，机构抛售8股,Wind
1622,2019-11-22,华图教育借壳待考:收购山鼎设计 意在推进资本证券化,经济观察网
1623,2019-11-22,中公教育龙虎榜数据（11月22日）,Wind
1624,2019-11-22,中公教育放量大跌9.6%，五机构席位卖出9109万,Wind
1625,2019-11-22,快讯：中公教育跌停 报于18.73元,金融界
1626,2019-11-22,中公教育：垂直一体化发展 未来3-5年拥有市值翻倍空间,证券时报网
1627,2019-11-21,【东兴社服】中公教育（002607）：垂直一体化发展，打造职教全品类平台,东兴研究圈
1628,2019-11-20,十四部门联合印发职业培训行动计划 多股有望受益,证券时报网
1629,2019-11-19,"【新时代传媒】1117周电话会议：把握传媒新动力之""云游戏""",关爱传媒成长小分队
1630,2019-11-18,【新时代传媒】传媒行业底部已现紧握核心布局改善公司，关注游戏新动力云游戏投资机会,关爱传媒成长小分队
1631,2019-11-15,14股获券商买入评级 丰林集团目标涨幅达85.45%,Wind
1632,2019-11-14,【东兴社服】中公教育：考试延期致收入季节错配，全年确定性持续强化,东兴社服
1633,2019-11-14,【东兴商社|教育】中公教育：复考助力业绩释放，Q3净利润同比预增超200%,东兴社服
1634,2019-11-14,中公教育：职业培训行业龙头 教师、考研再添双引擎,证券时报网
1635,2019-11-14,【东兴商社】中公教育：上半年预亏，省考扩招强化全年确定性 预亏,东兴社服
1636,2019-11-14,【东兴社服】中公教育研究合集,东兴社服
1637,2019-11-14,【东兴社服】中公教育（002607）：领军行业二十载，教师、考研再添双引擎,东兴研究圈
1638,2019-11-13,【三季报总结|国信社服】板块Q3持续分化，长守龙头短兼风格,光仔看消费
1639,2019-11-12,方正证券丨周报聚焦1104-1108,方正证券研究
1640,2019-11-12,中国富豪榜：王健林财富缩水682亿，35岁张一鸣成最年轻富豪,腾讯网
1641,2019-11-11,【新时代传媒】关注技术保护带来的版权价值提升，紧握核心布局影游边际改善公司,关爱传媒成长小分队
1642,2019-11-11,综合毛利润逐年下降 中文在线潜伏其中 盈利能力下降,新京报
1643,2019-11-08,福布斯揭榜！“双马齐驱”蝉联双雄！IPO或成造富强力引擎？,红周刊
1644,2019-11-07,这16人 靠IPO杀入福布斯富豪榜,新浪
1645,2019-11-07,福布斯中国富豪榜上的60位新人|榜单分析,新浪
1646,2019-11-06,A股五朵金花：贵州茅台 恒瑞医药 迈瑞医疗 爱尔眼科 中公教育,金融界
1647,2019-11-05,【联讯富瑞《扬帆一号》组合投资策略】市场活水在哪里？,联讯金融
1648,2019-11-04,这些股票股东数大降逾三成，8股机构预测上涨空间超20%(名单),证券时报
1649,2019-11-04,【新时代传媒】把握传媒核心资产驱动力，寻找行业出清带来的布局机会,关爱传媒成长小分队
1650,2019-10-31,中公教育(002607.SZ)再创新高 Q3营收和净利润增速均超40% 国考回暖利好,格隆汇
1651,2019-10-30,中公教育(002607) 19Q3营收与利润均保持40%以上增速，公考招录回暖，教师、考研等持续验证跨品类成功经验|方正教育姚蕾,杨仁文研究笔记
1652,2019-10-30,【申万互联网传媒】芒果超媒&中公教育3Q19财报点评,申万互联网传媒
1653,2019-10-30,"中公教育:收入延续高增长,公考回暖利好有望释放",西南证券
1654,2019-10-29,【中信证券 | 教育】中公教育2019年三季报点评：预收款亮眼，规模效应显现,学而时思
1655,2019-10-29,【华泰社服|季报点评】中公教育：三季报业绩高增长，龙头地位强化,华泰餐饮旅游
1656,2019-10-29,【民生 教育团队】中公教育（002607）19年三季报点评：Q3业绩增速持续，国考招录市场回暖,微信
1657,2019-10-28,中公教育三季报营收净利双增 北上资金、社保大举增持,上证报
1658,2019-10-28,公考招录逐步回暖 中公教育前三季度营收净利双增,21世纪经济报道
1659,2019-10-28,中公教育公布三季报 前三季净利增加77.15%,新浪
1660,2019-10-28,中公教育：前三季净利9.59亿元 同比增77%,第一财经
