,2021-12-31,猪企的2021年：股价深蹲后触底反弹，下行周期下面临资金考验,华夏时报
2030,2020-02-26,70股获券商买入评级 正邦科技目标涨幅达56.54%,Wind
2031,2020-02-25,温氏股份（300498.SZ）：2019年净利大增251%，但疯狂猪周期仍没演绎完？,格隆汇
2032,2020-02-22,生猪出栏增加，养殖企业扩产,Wind
2033,2020-02-20,猪产业指数半月涨幅高达31% 今年猪价还能继续看好吗？,经济观察网
2034,2020-02-20,正邦科技全年纯利猛增777%：今年猪肉股仍值得期待？,格隆汇
2035,2020-02-20,母猪产能持续增加 正邦科技净利增长超7倍创历史新高,证券时报网
2036,2020-02-20,受益于猪肉价格上涨，正邦科技2019年利润暴增777.53%,农产品期货网
2037,2020-02-19,砸出黄金坑后 低估值绩优猪肉股名单 6股热,证券时报
2038,2020-02-19,正邦科技2019年净利近17亿元 生物资产大增,上证报
2039,2020-02-19,砸出黄金坑后，千亿白马反弹超45%，低估值绩优猪肉股名单请收藏,证券时报网
2040,2020-02-19,多家禽畜养殖企业2019年业绩“报喜” 开年家禽行业因疫情“告急”,e公司
2041,2020-02-19,猪价上涨带动收益，正邦科技2019年净利增长超7倍,新京报
2042,2020-02-19,正邦科技去年净利同比大增777%，生猪养殖规模持续扩大,第一财经
2043,2020-02-19,正邦科技：2019年净利润同比增777.53%（业绩快报）,Wind
2044,2020-02-19,正邦科技业绩快报：生猪价格大幅上涨 2019年归母净利约17亿元,发布易
2045,2020-02-19,正邦科技业绩快报：2019年净利润16.9亿元 同比增长777.53%,金融界
2046,2020-02-19,正邦科技：2019全年实现净利16.97亿 同比增777.53%,新浪
2047,2020-02-19,正邦科技：2019年净利同比增长777.53%,第一财经
2048,2020-02-19,正邦科技(002157.SZ)披露业绩快报 2019年度净利升777.53%至16.97亿元,格隆汇
2049,2020-02-19,正邦科技业绩快报：2019年净利润16.9亿元，同比增近8倍,Wind
2050,2020-02-19,正邦科技大涨5.01%，换手率3.05%,中新经纬
2051,2020-02-17,[互动]正邦科技：公司在湖北的猪场整体生产未受到重大影响,全景网
2052,2020-02-13,正邦科技：公司已有产能预计可以满足今年出栏规划,Wind
2053,2020-02-13,正邦科技：猪肉价格可能会持续高位,Wind
2054,2020-02-13,说明19年各季度净利润波动原因？正邦科技回函,资本邦
2055,2020-02-12,正邦科技回复关注函，业绩波动在于猪价攀升 关注函,新京报
2056,2020-02-12,正邦科技回复关注函：公司非经常性损益项目中涉及内容的会计处理符合规定 关注函,Wind
2057,2020-02-12,正邦科技(002157.SZ)及下属子公司2019年度获政府补助8286.98万元,格隆汇
2058,2020-02-11,销售报喜 扩张不止 A股生猪养殖板块一季度业绩底气足,上证报
2059,2020-02-10,正邦科技1月生猪销售量同比下降近60% 销售收入同比增长近40% 盈利能力下降,我的农产品网
2060,2020-02-09,公告精选：中顺洁柔子公司开展生产销售医用口罩业务；正邦科技1月生猪销售收入环比下,证券时报网
2061,2020-02-09,春节放假影响生产 猪鸡1月份销售数据部分下行,e公司
2062,2020-02-09,正邦科技(002157.SZ)1月生猪销售收入环比降39.8% 同比升32.84% 盈利能力下降,格隆汇
2063,2020-02-09,正邦科技：1月生猪销售收入环比下降39.8% 盈利能力下降,e公司
2064,2020-02-09,正邦科技：1月销售生猪29.97万头，环比下降51.52% 盈利能力下降,Wind
2065,2020-02-08,养殖板块的“战疫”： 微观视角显露“超级周期”走势 3月上旬进入库存关键期,21世纪经济报道
2066,2020-02-06,46股获券商买入评级，正邦科技目标涨幅达168.34%,Wind
2067,2020-02-04,60股今日获机构买入评级,证券时报网
2068,2020-02-04,养殖场饲料储备超40天 正邦科技积极防范生产未受影响,证券时报网
2069,2020-02-03,正邦科技(002157.SZ)：各分子公司生产经营稳定 未受疫情重大影响,格隆汇
2070,2020-02-03,正邦科技：养殖场饲料供应充足 生产未受疫情影响,e公司
2071,2020-02-03,正邦科技：捐赠1000万元用于防控新型冠状病毒肺炎疫情,Wind
2072,2020-02-03,正邦科技(002157.SZ)：捐赠1000万元支持新型冠状病毒肺炎疫情防控,格隆汇
2073,2020-02-03,正邦科技：延期回复深圳证券交易所关注函,Wind
2074,2020-02-01,受疫情影响 正邦科技等多家上市公司股东大会取消,新京报
2075,2020-01-24,5家龙头猪企业绩预喜：均实现翻倍式增长，增幅最高逾10倍,澎湃新闻
2076,2020-01-23,90股获券商买入评级，正邦科技目标涨幅达127.52%,Wind
2077,2020-01-22,109股昨日获机构买入评级,证券时报
2078,2020-01-21,"又有猪企盈利""飞天""非经常性损益骤增15倍引交易所关注!正邦科技母猪存栏规模120万头控股股东最高增持6亿元",金融界
2079,2020-01-21,正邦科技猪年暴富：上市10年 不如风口卖猪三百天,挖贝网
2080,2020-01-21,因2019年各季度净利润波动较大，正邦科技收关注函 关注函,新京报
2081,2020-01-21,说明2019年各季度净利润波动的原因及合理性？正邦科技预计2019年净利增长超700%遭关注,资本邦
2082,2020-01-21,正邦科技收到关注函，要求说明2019年各季度净利润波动的原因及合理性 关注函,Wind
2083,2020-01-21,午间要闻公告：正邦科技控股股东拟上调增持金额,新浪
2084,2020-01-21,正邦科技(002157.SZ)：调整增持计划 正邦集团及其一致行动人拟增持3亿元-6亿元股份,格隆汇
2085,2020-01-21,正邦科技子公司获中央扶贫基金增资,上证报
2086,2020-01-21,正邦科技(002157.SZ)完成发行3亿元超短期融资券,格隆汇
2087,2020-01-21,正邦科技(002157.SZ)：扶贫基金拟向子公司鹤庆正邦增资9000万元,格隆汇
2088,2020-01-21,午间公告：正邦科技控股股东拟上调增持金额；金雷股份2019年净利润预增65%至85%,e公司
2089,2020-01-20,养猪企业年度业绩纷纷预喜 正邦科技净利同比增长逾7倍,经济观察网
2090,2020-01-20,盘后16股发布业绩预告-更新中,中财网
2091,2020-01-20,受益生猪价格上涨，正邦科技2019盈利16亿元-18亿元,资本邦
2092,2020-01-19,正邦科技：2019年年度业绩报告预告,深交所
2093,2020-01-19,公告精选：正邦科技等业绩大幅预增；东阿阿胶去年预亏超3.3亿,证券时报网
2094,2020-01-19,猪价上涨带动业绩，正邦科技2019年盈利预增7倍多,新京报
2095,2020-01-19,正邦科技：去年预盈16亿元至18亿元，同比增逾7倍,澎湃新闻
2096,2020-01-19,猪价上涨带动业绩上升，正邦科技去年预盈16亿至18亿,新京报
2097,2020-01-19,正邦科技预计2019年净利同比增长7.27倍-8.31倍,中证网
2098,2020-01-19,正邦科技：2019年净利润预增727%-831%,e公司
2099,2020-01-19,正邦科技：2019预盈利16-18亿 同比增727.2%-830.6%,新浪
2100,2020-01-19,正邦科技(002157.SZ)2019年度净利润预增727.2%-830.6%,格隆汇
2101,2020-01-19,正邦科技：预计2019年盈利同比增727.20%-830.6%,Wind
2102,2020-01-15,暴增10倍！养猪一年狂赚60亿，河南首富彻底火了！A股“养猪能手”大比拼，谁是老大哥？,中国基金报
2103,2020-01-15,农历猪年上市猪企真的飞上天了，龙头猪企加码生猪养殖项目,澎湃新闻
2104,2020-01-13,债券重大事件2020年1月13日星期一,Wind
2105,2020-01-13,大公：关注正邦科技2019年新增借款 大额借贷担保,Wind
2106,2020-01-13,24股主力资金净流入超亿元,证券时报
2107,2020-01-10,正邦科技(002157.SZ)拟授出限制性股票5800万股,格隆汇
2108,2020-01-10,今日特别提示（1月10日）,Wind
2109,2020-01-09,全国生猪产能进一步释放 多家上市公司价格上升,中国报告大厅
2110,2020-01-09,正邦科技营收破百亿 畜牧业头部企业总市值达5230亿,腾讯网
2111,2020-01-08,正邦科技：12月份商品猪销售均价环比下降 2019年生猪收入同比增近五成,投资快报
2112,2020-01-07,正邦科技2019年生猪累计销售收入113.8亿元 同比增长5成,金融界
2113,2020-01-07,每经21点丨国务院金融稳定发展委员会召开第十四次会议；正邦科技2019年生猪销售收入113.8亿元，同比增5成,每日经济新闻
2114,2020-01-07,正邦科技：2019年生猪累计销售收入超百亿元 同比增长49%,e公司
2115,2020-01-07,正邦科技(002157.SZ)：2019年12月生猪销售收入18.54亿元环比增长77.62%,格隆汇
2116,2020-01-07,正邦科技：12月商品猪销售均价30.12元/公斤，较上月下降1.25%,Wind
2117,2020-01-07,正邦科技(002157.SZ)2019年累计新增借款超上年末净资产20% 大额借贷担保,格隆汇
2118,2020-01-07,正邦科技：2019年累计新增借款占上年末净资产的25.78% 大额借贷担保,Wind
2119,2020-01-07,春躁行情怎么抓？机构表示：科技、消费仍是主线,Wind
2120,2020-01-03,2019猪企跑马圈地，单头猪利润今年还能再涨50%,第一财经
2121,2020-01-02,正邦科技(002157.SZ)：周锦明提前终止减持计划 拟减持股份,格隆汇
2122,2020-01-02,正邦科技(002157.SZ)：LIEW KENNETH THOW JIUN已减持700万股 减持股份,格隆汇
2123,2020-01-02,新金路(000510.SZ)与云南正邦科技拟在特种树脂研发、生产领域开展深度合作,格隆汇
2124,2020-01-02,新金路加码特种树脂项目 提升盈利能力拓宽护城河,证券之星
2125,2020-01-01,正邦科技：股东减持公司股份700万股，占总股本的0.29% 减持股份,Wind
2126,2020-01-01,新金路：拟与云南正邦科技合作 研发特种树脂,e公司
2127,2019-12-31,猪肉股迅速走强，天康生物涨4%,Wind
2128,2019-12-27,16股获券商买入评级，博世科目标涨幅达35.08%,Wind
2129,2019-12-26,48股今日获机构买入评级10股上涨空间超20%,证券时报网
2130,2019-12-26,正邦科技拟推出5800万股股权激励计划,上证报
2131,2019-12-25,为还银行贷款，正邦科技向控股股东借款50亿元,新京报
2132,2019-12-25,正邦科技：对下属子公司韶关正邦增资2.2亿,金融界
2133,2019-12-25,正邦科技：正邦畜牧发展以2.2亿元对韶关正邦增资,第一财经
2134,2019-12-25,正邦科技：2020年度对外担保额度100亿元 大额借贷担保,Wind
2135,2019-12-25,天邦股份（002124.SZ）12月销售收入环比翻倍，猪肉股还能上车吗？,格隆汇
2136,2019-12-25,猪肉板块异动，振静股份、得利斯短线拉升,Wind
2137,2019-12-24,正邦科技连获两笔增资超16亿 加码生猪养殖,第一财经
2138,2019-12-24,融资客青睐17股，海亮股份买入占比高达47.48%,Wind
2139,2019-12-23,正邦科技(002157.SZ)：广东正邦生态养殖获邦农股权投资增资6.4亿元,格隆汇
2140,2019-12-23,正邦科技(002157.SZ)：东营正邦生态获合伙企业增资9.693亿元,格隆汇
2141,2019-12-23,2019年这十大热门概念 你抓住了几个？,中证报
2142,2019-12-23,“三农”领域加快补短板，农业细分板块迎来投资机遇,Wind
2143,2019-12-20,主力动向：12月20日特大单净流出148.36亿元,证券时报网
2144,2019-12-20,沪深A股主力资金合计净流出318.87亿元 正邦科技净流入额居首,中证网
2145,2019-12-20,正邦科技现1笔大宗交易 共成交412.50万元,新浪
2146,2019-12-20,正邦科技今日大宗交易成交25万股，成交价16.5元溢价3.77%,Wind
2147,2019-12-20,猪肉概念午后异动拉升 正邦科技涨超7%,证券时报网
2148,2019-12-20,快讯：猪肉板块异动拉升 正邦科技拉涨5%,新浪
2149,2019-12-17,5股获重要股东大手笔增持（附股）,证券时报网
2150,2019-12-17,12月16日有66家公司获重要股东增减持 延安必康已被连续减持146次 减持股份,Wind
2151,2019-12-15,17家公司重要股东开启增持模式累计增持5.12亿元（附股）,证券时报网
2152,2019-12-13,农产品行业生猪养殖 | 如何看11月能繁母猪存栏和企业出栏数据 ？,格隆汇
2153,2019-12-13,金新农回复问询称新设子公司无风险，否认滞销与毛利下滑 问询,新京报
2154,2019-12-13,8股获重要股东大手笔增持（附股）,证券时报网
2155,2019-12-13,27股获券商买入评级 正邦科技目标涨幅达154.21%,Wind
2156,2019-12-12,是否存在滞销或毛利率大幅下滑的情形？金新农回复深交所问询函 盈利能力下降,资本邦
2157,2019-12-12,正邦科技(002157.SZ)就参设新旧动能转换股权投资基金签订合伙协议,格隆汇
2158,2019-12-12,正邦科技(002157.SZ)：控股股东于12月11日增持330万股,格隆汇
2159,2019-12-12,28股获券商买入评级 正邦科技目标涨幅达156.11%,Wind
2160,2019-12-11,正邦科技：控股股东增持彰显信心 种猪资产+生物安全控助力成长,证券时报网
2161,2019-12-11,正邦科技大股东增持180万股，持股增至21.3294%,21世纪经济报道
2162,2019-12-11,每经午时丨2020年春运铁路预计发送旅客4.4亿人次，同比增8%；郑州放宽落户条件，租赁住房满1年可落户；茅台提前执行明年一季度茅台酒计划，预计投放量7500吨,每日经济新闻
2163,2019-12-11,午间公告：正邦科技控股股东累计增持180万股股份,e公司
2164,2019-12-10,【华创农业王莺】正邦科技（002157）深度研究报告：全力扩张生猪业务，生物安全防控全面升级,王莺看农业
2165,2019-12-10,A股猪肉板块节节败退，抛压不止背后原因何在？,第一财经
2166,2019-12-09,猪肉股逆势冲高，振静股份涨超6%,Wind
2167,2019-12-09,30股获券商买入评级 姚记科技目标涨幅达78.44%,Wind
2168,2019-12-09,产业资本再现增持潮，超五成公司股价不足10元！这些个股获股东大手笔扫货,e公司
2169,2019-12-08,如何看待正邦集团在这个时点大幅增持？【天风农业】,吴立话农业牛股
2170,2019-12-08,【华创农业王莺】正邦科技（002157）重大事项点评：控股股东增持彰显信心，种猪资产+生物安全防控确保未来成长,王莺看农业
2171,2019-12-07,正邦科技：控股股东大幅增持，彰显长期发展信心！【天风农业】,吴立话农业牛股
2172,2019-12-07,超3700亿资金激战风口板块，两大黑马题材崛起,证券时报
2173,2019-12-06,"""史上最强""生猪政策!母猪成销量关键 养猪竞赛升级",时代周报
2174,2019-12-06,正邦科技控股股东计划增持公司股票,证券日报
2175,2019-12-06,京基入局后康达尔为何投资159亿元养猪？,中国经营网
2176,2019-12-06,正邦科技(002157.SZ)：控股股东拟增持2000万股-4000万股,格隆汇
2177,2019-12-06,正邦科技：控股股东拟增持2000万-4000万股,Wind
2178,2019-12-04,正邦科技(002157.SZ)：转让正邦作物保护100％股权完成工商变更 资产异常,格隆汇
