,2021-12-31,行业观察|半岛超声炮大火 医美设备厂商国产替代空间广阔,财联社
2628,2019-05-06,华东医药一季度净利9.07亿元 现金流量净额为-4.34亿元,挖贝网
2629,2019-05-06,华东医药：预期公司今年整体业务仍会保持稳健增长,Wind
2630,2019-05-05,板块分化后的投资策略 ——兴证医药2019年5月投资月报,兴证医药健康
2631,2019-05-05,286家药企一季度成绩单出炉！白云山、恒瑞……净利润超10亿，这9家毛利率超90%,米内网
2632,2019-05-05,【国盛医药张金洋团队】年报季报验证医药从野蛮扩张到结构优化，继续推荐医药流通,国医盛视
2633,2019-05-05,机会来了！巴菲特投资中国或有大动作 哪些标的能入股神法眼？,巨丰财经
2634,2019-05-04,巴菲特如果来中国投资，会买哪些Ａ股？,21世纪经济报道
2635,2019-05-04,如果巴菲特来A股市场发财，这5只股票可能有戏,中证报
2636,2019-05-03,巴菲特即将现身刷屏 A股有5只股票可满足巴菲特标准,中证报
2637,2019-05-02,【华东医药】Q1点评：业绩超预期，两大板块双双提速,医心医意要健康
2638,2019-05-01,【华泰医药代雯团队】华东医药（0963）一季报点评：优质白马，再超预期,谈医论股丨华泰医药
2639,2019-04-30,华东医药(000963.SZ)一季度净利润升37.63%至9.07亿元,格隆汇
2640,2019-04-30,节后股市三大猜想及应对策略-更新中,中财网
2641,2019-04-30,连续五年高成长股票名单出炉！8股获北上资金增仓超100%,证券时报
2642,2019-04-30,2018年销售收入超过5亿元的重磅国产药：谁在暴涨？谁在暴跌？,医药魔方
2643,2019-04-29,中国人民银行发行2019年版人民币　相关公司受益设备升级,东海通财富
2644,2019-04-29,华东医药：一季度净利润9.07亿元，同比增长37.63%,Wind
2645,2019-04-29,华东医药：一季度净利润同比增37.63%,Wind
2646,2019-04-28,【国盛医药张金洋团队】详解2019Q1机构医药持仓，继续推荐医药流通,国医盛视
2647,2019-04-25,华东医药：目前已完成BE的品种争取今年能全部申报生产,Wind
2648,2019-04-23,189股获券商买入评级 中洲控股目标涨幅达149.38%,Wind
2649,2019-04-22,"华东医药:工业板块快速增长,业绩符合预期",正点财经
2650,2019-04-22,【华东医药】年报点评：业绩稳健增长，创新+国际化布局崭露头角,医心医意要健康
2651,2019-04-22,国内提前通过一致性评价的大品种以及生产企业,制药网
2652,2019-04-22,浙商证券：华东医药买入评级,浙商证券
2653,2019-04-22,【医药-华东医药(000963)】江琦、池陈森：公司点评：业绩超预期，医药工业高增长-20190419,中泰证券研究所
2654,2019-04-22,"华东医药:公司业绩超预期,研发投入高增长",平安证券
2655,2019-04-20,营收突破300亿！一图看懂华东医药2018年报！,药通社
2656,2019-04-19,华东医药去年净利22.67亿元 同比增长27% 董事长李邦良年薪为220万元,挖贝网
2657,2019-04-19,【华泰医药代雯团队】华东医药（000963）年报点评：优质白马，大超预期,谈医论股丨华泰医药
2658,2019-04-19,特写丨4+7中标药企心声：一场自损八百的惨胜 为何仍要坚持？,E药经理人
2659,2019-04-19,恒瑞、华海...最有“钱景”的十个过一致性评价品种,医药经济报
2660,2019-04-19,19日公司新闻聚焦：视觉中国被罚30万 东方时尚一季度净利翻倍 其他违规处罚,证券时报网
2661,2019-04-19,19日最新公告透露利好 12股有潜力,中金在线
2662,2019-04-19,华东医药：拟为控股子公司宁波公司申请银行授信提供融资担保 大额借贷担保,Wind
2663,2019-04-19,周五最新重磅公司传闻集锦(4月19日),证券之星
2664,2019-04-18,A股头条之上市公司公告精选（4.19）,金融界
2665,2019-04-18,上市公司业绩精选：华夏银行2018年净利208.54亿元,金融界
2666,2019-04-18,公告精选：视觉中国遭天津网信办罚款30万元；中国人寿一季度净利增逾八成；两公司大幅下修年报业绩预期,每日经济新闻
2667,2019-04-18,华东医药：2018年净利润同比增27.41%,Wind
2668,2019-04-18,华东医药(000963.SZ)2018年净利润升27.41%至22.67亿元 拟10派3.3元转2股,格隆汇
2669,2019-04-18,华东医药：2018年净利同比增27% 拟10转2派3.3元,e公司
2670,2019-04-18,华东医药:拟为17家控股子公司提供融资担保不超22.35亿 大额借贷担保,Wind
2671,2019-04-18,华东医药年报：2018年净利增长27.41%，拟10转2派3.3元,Wind
2672,2019-04-17,券商看好医药板块 多只医药指数估值仍待修复,信息时报
2673,2019-04-11,医美行业钱好不好赚？看看新氧的招股书就知道了,中新经纬
2674,2019-04-11,【中信建投医药】科创板系列研究之博瑞医药：技术领先的原料药、制剂一体化平台,菊颖医药观察
2675,2019-04-11,医疗保健：关注医药创新主线及一季报行情,和讯
2676,2019-04-10,再孵个金蛋，A股刮起分拆上市风,钱江晚报
2677,2019-04-10,医疗保健：亢奋下留一半清醒 短期看估值修复,和讯
2678,2019-04-09,A股“万亿魔咒”显现 未来关注焦点或向中盘股转移,中证报
2679,2019-04-08,【天风医药】一周医讯：看好医药板块行情，重点关注生物类细分领域及医药大消费投资机会,思医辨药
2680,2019-04-04,四年“老将”乔海英业绩不佳遭“瘦身”，平安基金现人才乏力 盈利能力下降,中金在线
2681,2019-04-04,4月4日盘前必看与交易提示,中财网
2682,2019-04-04,【中证盘前】散户跑步入场！3月深市新开户数翻倍；国常会重磅利好，东航南航美股涨逾12%；顺丰控股遭减持合计不超7.91%股份,中证报
2683,2019-04-03,A股头条之上市公司公告精选（4.4）,金融界
2684,2019-04-02,兴证·私募与企业部今日推荐汇总-2019.4.2,A股组合投资策略
2685,2019-04-01,【平安医药】样本医院终端数据分析专题报告：总量预计持续承压，用药结构加速优化,A叶寅A医药行业研究
2686,2019-04-01,医疗保健：2019Q1医药板块整体增长稳健 荐9股,和讯
2687,2019-04-01,基金年报重仓股探营：“迷恋”金融和大消费 708只基金重仓中国平安,证券日报
2688,2019-03-31,恒瑞市值涨超400亿 11家药企跌出500强,E药经理人
2689,2019-03-31,聚焦一季报行情，关注“创新+升级” |【光大医药·周报】,医心医意要健康
2690,2019-03-29,03月29日 盘中突破半年线个股一览,每日经济新闻
2691,2019-03-29,旧爱新宠齐上阵 基金比拼重仓股,金融投资报
2692,2019-03-28,[快讯]华东医药发布解除质押公告 涉及股份23412万股,中财网
2693,2019-03-28,华东医药(000963.SZ)控股股东解除质押2736万股,格隆汇
2694,2019-03-27,医疗保健：继续关注创新药产业链和地方国企改革两条主线,和讯
2695,2019-03-25,东吴证券：继续关注创新药产业链和地方国企改革两条主线,证券时报网
2696,2019-03-24,科创板开门迎客，医药创新驱动力换挡在即｜【光大医药·周报】,医心医意要健康
2697,2019-03-24,华东医药股东远大集团质押3462万股 其持有的43%被质押,挖贝网
2698,2019-03-22,华东医药：控股股东质押3462万股份,Wind
2699,2019-03-22,华东医药(000963.SZ)控股股东质押3462万股,格隆汇
2700,2019-03-22,[快讯]华东医药发布质押公告 涉及股份26148万股,中财网
2701,2019-03-20,年营收400亿！增速秒杀恒瑞、石药！这货业绩如此彪悍，什么鬼？,并购优塾
2702,2019-03-19,医疗保健：关注创新药产业链和地方国企改革两条主线 荐2股,和讯
2703,2019-03-14,华东医药(000963.SZ)控股股东解除质押4629万股,格隆汇
2704,2019-03-11,收评：沪指涨1.92% 创业板涨4.43%创9个月新高 两市逾200股涨停,证券时报网
2705,2019-03-11,华东医药股价大涨5.04%,中金在线
2706,2019-03-11,医疗保健行业动态：PD-1药物市场2019年看点十足,中财网
2707,2019-03-10,【华泰医药代雯团队】MSCI扩容A股，医药大有可为,微信
2708,2019-03-06,华东医药(000963.SZ)控股股东解除质押4629万股 新增质押4000万股,格隆汇
2709,2019-03-06,[快讯]华东医药发布解除质押公告 涉及股份27315万股,中财网
2710,2019-03-06,兴业证券：医药板块进可攻退可守 关注三类标的,证券时报网
2711,2019-03-06,【数据揭秘】03月05日 融资客最看好的前20只个股,每日经济新闻
2712,2019-03-02,2月机构调研大扫描：公募密集调研化工板块 百亿级私募青睐这些股,经济观察网
2713,2019-03-02,拜耳2018财报：阿卡波糖逆生长！新药研发断档，架构即将大调整,医药魔方
2714,2019-03-02,仿制药板块利好不断频传逆市上涨 六股闻风而动,证券日报
2715,2019-03-01,2019年医药行业投资机会解读,联讯金融
2716,2019-03-01,仿制药板块利好频传逆市上涨 5只绩优股获机构青睐,证券日报
2717,2019-02-27,【数据揭秘】02月26日 融资客最看好的前20只个股,每日经济新闻
2718,2019-02-25,【华泰医药代雯团队】科创板报告：科创板—医药板块新机遇,谈医论股丨华泰医药
2719,2019-02-25,政策“脱敏”与创新药的长期空间,格隆汇
2720,2019-02-23,华东医药股东远大集团质押4000万股 其持有的46%被质押,挖贝网
2721,2019-02-22,[快讯]华东医药发布质押公告 涉及股份27944万股,中财网
2722,2019-02-22,华东医药(000963.SZ)控股股东续贷质押4000万股,格隆汇
2723,2019-02-21,【数据揭秘】02月20日 融资客最看好的前20只个股,每日经济新闻
2724,2019-02-20,【数据揭秘】02月19日 融资客最看好的前20只个股,每日经济新闻
2725,2019-02-20,【证券研究报告】指数回调勿惊慌，市场赚钱效应仍然集中——山证策略每日A股点评（20190219）,山西证券研究所
2726,2019-02-19,山西证券：指数回调勿惊慌 市场赚钱效应仍然集中,山西证券
2727,2019-02-19,华东医药午后异动重挫5.09%报29.86元 成交7.18亿元,腾讯网
2728,2019-02-19,"医药生物行业周报:进入年报披露期,持续布局绩优个股",华安证券
2729,2019-02-18,糖尿病用药外资药企当道！十大畅销品牌国内药企仅1家,米内网
2730,2019-02-18,【数据揭秘】02月15日 融资客最看好的前20只个股,每日经济新闻
2731,2019-02-15,2019年2月策略：持续上攻后的调整 期待年报盈喜,和讯
2732,2019-02-14,年内逾900亿北上资金大举涌入 外资青睐股有三大特征,证券日报
2733,2019-02-13,两市继续呈现普涨反弹行情 医药生物行业板块涨幅居前,中证报
2734,2019-02-13,医药生物2月投资策略及年报前瞻：期待年报报喜，关注政策变化,国信研究
2735,2019-02-13,医药股性价比优势凸显,中证网
2736,2019-02-13,医药板块景气向好,中证报
2737,2019-02-13,沪指四连阳飙升3.74% 近70亿元资金扫货三大行业,证券日报
2738,2019-02-12,多家医药股涨停 医药股的“春天”要来了？,格隆汇
2739,2019-02-12,下一轮带量采购何时登场？18品种有望入选,亿欧网
2740,2019-02-12,创新药概念板块延续反弹态势,中证网
2741,2019-02-11,报告 | 2018年浙江省上市公司市值TOP50,挖贝网
2742,2019-02-11,A股早报2019年2月11日星期一,Wind
2743,2019-02-11,【医药】江琦、王超（研究助理）：2月月报：信心正逐步恢复、Q1建议关注创新药、原料药和商业板块-20190210,中泰证券研究所
2744,2019-02-11,开年首周千亿级解禁潮来袭,投资快报
2745,2019-02-11,浙江调整部分集团型药品配送企业子公司名单,医药网
2746,2019-02-02,【中信证券 | 消费】从持仓结构看消费产业,麦高玩乐游
2747,2019-02-02,医疗保健：建议布局优质公司 荐8股,和讯
2748,2019-02-01,申万菱信行业轮动1年跌3成 4年小将旗下基金告危,网易
2749,2019-02-01,重构150亿市场 糖尿病四大过评品种竞争格局透视,医药经济报
2750,2019-01-31,医疗保健：2018年预计增长保持稳健 荐21股,和讯
2751,2019-01-31,财经早报：科创板注册制来了 执行最严退市制度,新浪
2752,2019-01-30,[快讯]华东医药15599万限售股2月11日解禁,中财网
2753,2019-01-30,30亿商誉地雷爆发，人福医药收上交所问询函，海外投资需谨慎 问询,国际金融报
2754,2019-01-30,医药行业周报:三类医药股的不同投资策略,正点财经
2755,2019-01-29,创新药产业链主题性机会凸显 10只概念股获机构推荐,证券日报
2756,2019-01-28,美团点评抢跑医美赛道千亿市场谁主沉浮,投中网
2757,2019-01-28,证监会主席履新反应正面节前最后需防三类风险,中财网
2758,2019-01-28,助力春季行情，北上资金节前忙“扫货”,中证报
2759,2019-01-27,公募老将选股思路延续 高ROE成为首要标准,新浪
2760,2019-01-27,【中泰一周微视】钢铁/银行/建材/地产/化工/医药/零售/通信/军工,中泰证券研究所
2761,2019-01-25,「医药新势力」曾经的香饽饽，如今的烫手山芋，药企抛售医院为哪般？,亿欧网
2762,2019-01-25,中证报头版：基金“弃”外资“取”，海外机构加速布局A股,中证报
