,2021-12-31,全球新冠“疫苗+特效药”拼图完成：国产疫苗2021年供应近50亿剂,Wind
1788,2020-05-13,沃森生物大股东被动上位1个月就拟减持 转头认购同行股票 控制人变化,每日经济新闻
1789,2020-05-13,沃森生物大股东怎么了？被动上位1个月就减持 转头认购同行股票 控制人变化,新浪
1790,2020-05-12,沃森生物大股东怎么了？ 被动上位1个月就拟减持 转头认购同行股票 拟减持股份,每日经济新闻
1791,2020-05-12,沃森生物大股东被动上位一个月就拟减持 转头认购同行股票 控制人变化,每日经济新闻
1792,2020-05-12,康泰生物回复问询函：确定刘俊辉为发行对象的过程合法合规 问询,Wind
1793,2020-05-11,时代投研 | 医药生物业绩大盘点：生物制品毛利率登顶，一季度业绩普跌 盈利能力下降,时代在线
1794,2020-05-09,发行对象认购承诺受关注 康泰生物收深交所问询函,中国网
1795,2020-05-08,康泰生物收问询函 问询,Wind
1796,2020-05-08,[路演]康泰生物：疫苗产品销量在一季度出现下降 盈利能力下降,全景网
1797,2020-05-08,[路演]康泰生物：冻干水痘减毒活疫苗已完成三期临床研究现场工作,全景网
1798,2020-05-08,沃森生物股东投资康泰生物遭监管关注，曾承诺避免同业竞争 其他违规处罚,中新经纬
1799,2020-05-08,是否具备认购资格？沃森生物股东收深交所关注函 关注函,资本邦
1800,2020-05-08,沃森生物股东收关注函：要求说明认购康泰生物是否违反业竞争的承诺 关注函,Wind
1801,2020-05-06,【华泰医药代雯团队】医药行业20年一季报总结：刚需属性凸显，内部分化加剧,谈医论股丨华泰医药
1802,2020-05-06,【国信医药】康泰生物：一季度波动不影响全年高增长（19年年报及20年一季报点评）,GuosenHealthcare
1803,2020-05-05,【山证医药】康泰生物（300601.SZ）：业绩有望快速恢复增长，研发产品值得期待,山西证券研究所
1804,2020-05-02,【太平洋医药丨康泰生物】更新报告：业绩符合预期，研发顺利推进,医药佐料
1805,2020-05-02,广发基金重金买地引发质疑 规模急剧膨胀带来操作隐忧,红周刊
1806,2020-05-01,超8成医药生物企业一季报盈利，机构扎堆医药类“龙头股”,Wind
1807,2020-04-30,【民生医药|点评】康泰生物：销售费用增加影响利润，血制品将处于景气度持续上升趋势,杏林建研
1808,2020-04-30,【民生医药|点评】康泰生物：Q1受疫情影响业绩大幅下滑，在研产品进入收获期 盈利能力下降,杏林建研
1809,2020-04-30,一季度机构扎堆医药消费科技龙头股,Wind
1810,2020-04-30,【光大医药|年报＆Q1点评】康泰生物：Q1为全年业绩低点，四联苗批签发情况良好,医心医意要健康
1811,2020-04-29,一季报业绩爆雷，哪些基金重仓踩到了？,和讯
1812,2020-04-29,多只疫苗龙头一季度业绩不及预期 机构称疫情有望打开疫苗市场天花板 盈利能力下降,e公司
1813,2020-04-28,【国元医药】康泰生物2019年报&2020Q1季报点评：一季度疫情影响较大，静待后续重磅品种面世,元气医药
1814,2020-04-28,【康泰生物|年报点评】20Q1业绩受疫情短期影响，2020全年业绩高增长可期【安信医药马帅团队】,医药马帅团队
1815,2020-04-28,康泰生物：一季度营收、净利双下滑 同比分别减少48.12%和97.57% 盈利能力下降,中国网
1816,2020-04-28,康泰生物（300601）：疫情不改全年高增长趋势，定增奠定中长期发展基础【2019年年报点评|西南医药朱国广/杜向阳团队】,国广有话说
1817,2020-04-28,融资客青睐6股，江河集团买入占比高达43.15%,Wind
1818,2020-04-28,康泰生物(300601.SZ)：一季度净利降97.57%至242.42万元 盈利能力下降,格隆汇
1819,2020-04-28,疫苗研发企业康泰生物2019净利润5.75亿元,资本邦
1820,2020-04-28,康泰生物：2019年净利润同比增长31.86%,Wind
1821,2020-04-28,康泰生物：一季度净利润同比减少97.57% 盈利能力下降,Wind
1822,2020-04-27,生物安全概念股普涨 智飞生物、沃森生物、康泰生物均创历史新高,格隆汇
1823,2020-04-26,再次进入筛选医药核心资产窗口期！【西南证券医药|0424周报】,国广有话说
1824,2020-04-26,国产HPV疫苗获签发，哪些概念股值得关注？,搜狐
1825,2020-04-26,57股本周逆市创新高，集中三大行业,证券时报
1826,2020-04-25,明星基金经理一季度调仓图谱：刘格菘风格“分化”,Wind
1827,2020-04-24,一季度基金大举进军港股 700亿刘格菘还能继续辉煌？,新浪
1828,2020-04-24,业绩增长伴随应收账款激增 康泰生物重营销轻研发吝分红,中国网
1829,2020-04-23,最赚钱基金经理Q1大幅调仓：低估值地产股被大力度加仓,新浪
1830,2020-04-23,一季度基金持仓结构分析：公募增外资减，医药受青睐,李迅雷金融与投资
1831,2020-04-22,傅鹏博、刘格菘、萧楠等八大明星基金经理重仓股曝光,中国基金报
1832,2020-04-22,基金经理调仓:刘格菘增配医疗服务 萧楠抄底食品饮料,21世纪经济报道
1833,2020-04-22,拆解明星基金经理一季报调仓路径： 刘格菘增配医疗服务 萧楠抄底食品饮料,21世纪经济报道
1834,2020-04-22,拆解明星基金经理Q1调仓路径：刘格菘增配医疗服务,21世纪经济报道
1835,2020-04-21,调仓路径揭秘！明星基金经理操作大分化，你加仓我抛售,上证报
1836,2020-04-21,基金早知道 | 上周公募大幅加仓，消费板块仍是加仓重点,第一财经
1837,2020-04-20,傅鹏博、张慧、陈一峰最新观点出炉！,Wind
1838,2020-04-20,A股共发生55宗大宗交易成交8.28亿元（4月20日）,Wind
1839,2020-04-20,康泰生物现1笔大宗交易 共成交220.49万元,新浪
1840,2020-04-20,康泰生物今日大宗交易成交1.70万股，成交价129.7元溢价0.0%,Wind
1841,2020-04-17,国产VS进口！沃森生物的13价肺炎结合疫苗能否实现进口替代？,经济观察网
1842,2020-04-15,巨·个股|全球首个临床二期！疫苗研发速度超预期，谁有望获益？（附股）,巨丰财经
1843,2020-04-14,疫情影响：第一季度7家药企亏损，22家利润下滑 亏损,医药云端工作室
1844,2020-04-10,A股首只创新药ETF今日上市，这一指数年化收益超16%,券商中国
1845,2020-04-08,对话基金经理系列 |招商基金贾成东：聚焦基本面趋势，精选景气行业,招商定量任瞳团队
1846,2020-04-03,【东北医药崔洁铭/马千里】疫苗行业深度：核酸疫苗专题研究,东北证券研究所
1847,2020-03-31,午间公告2020年3月31日星期二,Wind
1848,2020-03-30,【东北医药崔洁铭/马千里】康泰生物（300601）深度报告：创新驱动长期增长，重磅产品进入收获期,东北证券研究所
1849,2020-03-27,【天风医药】康泰生物：一季度业绩受疫情影响，全年发展强趋势不变,思医辨药
1850,2020-03-26,乙肝疫苗零批签 康泰生物全年业绩承压 盈利能力下降,中证网
1851,2020-03-26,康泰生物2020第一季度净利润较去年下降 85% 盈利能力下降,资本邦
1852,2020-03-26,券商首次关注10股并给予买入评级（3月26日）,Wind
1853,2020-03-25,康泰生物：预计一季度净利同比大幅下滑 盈利能力下降,e公司
1854,2020-03-25,康泰生物(300601.SZ)：一季度净利润预降85%-100% 盈利能力下降,格隆汇
1855,2020-03-25,康泰生物：一季度预计净利润同比下降85.0%-100.0% 盈利能力下降,Wind
1856,2020-03-22,重磅新品陆续获批 疫情扰动不改疫苗龙头长期增长趋势,e公司
1857,2020-03-22,罕见大撤退！融资客连续加仓股仅剩8只，大基金二期概念龙头被抢筹（附名单）,e公司
1858,2020-03-20,后疫情时代的两大市场选择,新浪
1859,2020-03-20,分析疫情之下我国疫苗行业发展现状及趋势,新浪
1860,2020-03-18,研制进度加速，疫苗股活跃，这些上市公司正“冲刺”研发,第一财经
1861,2020-03-18,美股新冠疫苗龙头暴涨66%！A股影子股起飞，疫苗距离上市还有多远,证券时报网
1862,2020-03-16,美国疫苗临床试验 疫苗研发到使用分为几步 我国疫苗产业现状如何？,中研网
1863,2020-03-16,中泰证券：新冠病毒疫苗离我们有多远？,金融界
1864,2020-03-13,医药板块涨幅超过9%，三月重点推荐这些稳健组合,制药网
1865,2020-03-12,【山证医药】2月疫苗批签发数据跟踪：疫情影响有限，行业批签发有序进行,山西证券研究所
1866,2020-03-11,潜江取消26号通告 新冠病毒起源于哪里？我国疫苗产业现状如何？,中研网
1867,2020-03-09,净利润由3116万增至5.73亿，解密“国产疫苗”康泰生物连续6年高增长秘诀,和讯
1868,2020-02-29,康泰生物：2019年净利润同比增31.62%（业绩快报）,Wind
1869,2020-02-29,【东吴医药】康泰生物2019年业绩快报点评：公司业绩符合预期，四联苗下半年快速增长,东吴医药研究团队
1870,2020-02-28,康泰生物(300601.SZ)业绩快报：2019年度净利润升31.62%至5.73亿元,格隆汇
1871,2020-02-27,A股共发生99宗大宗交易成交26.71亿元（2月27日）,Wind
1872,2020-02-27,康泰生物现1笔大宗交易 共成交346.68万元,新浪
1873,2020-02-27,康泰生物今日大宗交易成交3万股，成交价115.56元溢价0.0%,Wind
1874,2020-02-26,新冠肺炎疫苗还在路上 研发上市公司胜算如何？,中国新闻周刊
1875,2020-02-23,等闲不识医药面，核心资产总是牛！【西南证券医药|0223周报】,国广有话说
1876,2020-02-21,新冠肺炎疫苗最快4月下旬申报临床试验！多家知名大药企参与研究！,医药观察家网
1877,2020-02-20,19药企参与新冠病毒疫苗研发，部分产品进入动物实验阶段,制药网
1878,2020-02-19,创业板强势最大推手浮现，76只基金狂买三大概念,证券时报网
1879,2020-02-19,创业板强势最大推手浮现 76只基金年内回报已超30% 狂买三大概念,证券时报网
1880,2020-02-18,康泰生物：调整2019年度非公开发行股票方案,e公司
1881,2020-02-18,康泰生物(300601.SZ)：3名高管合计减持23.87万股 减持股份,格隆汇
1882,2020-02-18,康泰生物：高级管理人员减持0.04%公司股份,Wind
1883,2020-02-18,康泰生物(300601.SZ)：控股股东、实控人的一致行动人杜兴连拟减持不超30万股 拟减持股份,格隆汇
1884,2020-02-18,20余企业角逐新冠疫苗研发 mRNA成焦点,时代周报
1885,2020-02-17,A股共发生99宗大宗交易成交21.31亿元（2月17日）,Wind
1886,2020-02-17,"康泰生物现3笔大宗交易 共成交2,694.44万元",新浪
1887,2020-02-17,新冠肺炎医药战“疫”正在进行时，关注哪些A股优质标的？丨牛熊眼,第一财经
1888,2020-02-14,[公司]康泰生物：正积极研究新冠疫苗 已捐赠900万元现金物资|资本市场 同心抗疫,全景网
1889,2020-02-12,6家上市公司正研发新冠疫苗！背后3个百亿富翁，一个是重庆首富,砍柴网
1890,2020-02-12,多家医药上市公司宣布进入抗病毒药物研发阵营,制药网
1891,2020-02-11,18家公司开展新冠肺炎疫苗研制工作 8家上市公司参与其中,北京商报网
1892,2020-02-11,抗“疫”疫苗攻关加速进行中，涉及这些A股公司（附名单）,第一财经
1893,2020-02-11,官宣：这5家A股公司在研制抗“疫”疫苗,上证报
1894,2020-02-11,15只股股价创历史新高,证券时报网
1895,2020-02-11,医药相关概念股获得实质性受益 生物制药投资机遇大,制药网
1896,2020-02-10,快递公司全面复工，申通快递正向情绪居首；搜狐负向情绪警笛拉响,21世纪经济报道
1897,2020-02-10,返工潮到来，看多还是看空？,国盛证券
1898,2020-02-10,盘前必读公告：这些股不容错过！,巨丰财经
1899,2020-02-10,财经早报:30省已部署企业复工复产 节后偏股基金强势,新浪
1900,2020-02-09,中国疫苗行业协会：17家会员正开展新冠肺炎疫苗研制,中证网
1901,2020-02-09,康泰生物与艾棣维欣合作研发新冠DNA疫苗,资本邦
1902,2020-02-09,中国疫苗行业协会：17家会员单位正开展新冠肺炎疫苗研制工作,Wind
1903,2020-02-09,中国疫苗行业协会：17家会员单位正开展新冠肺炎疫苗研制工作,中证网
1904,2020-02-09,[公司]康泰生物：拟与艾棣维欣研发新冠DNA疫苗|资本市场 同心抗疫,全景网
1905,2020-02-06,稀缺！机构重点关注的抗疫概念股名单曝光,金融界
1906,2020-02-06,广东企业在行动：科学复工 精准战“疫”,南方网
1907,2020-02-06,投资者对A股公司在抗病毒、疫苗相关业务布局关注度升温,制药网
1908,2020-02-06,康泰生物：春节未停工 短期上下游供货不受影响,新浪
1909,2020-02-05,2020年2月医药行业投资策略：百花齐放，器械争鸣,格隆汇
1910,2020-02-04,康泰生物(300601.SZ)：约3.61亿股首发限售股2月7日解禁 解禁,格隆汇
1911,2020-02-04,午间公告2020年2月4日星期二,Wind
1912,2020-02-04,康泰生物：1.02亿股限售股2月7日上市流通,Wind
1913,2020-02-03,高能预警！2月大比例解禁股名单来了，这些股百亿市值将解禁 解禁,证券时报网
1914,2020-01-27,【中银医药】2月策略：疫情对行业带来持续性影响,周观宇论
1915,2020-01-27,5倍牛股！北上资金重仓杀入 行业龙头全线爆发,金融界
1916,2020-01-23,基民的灵魂拷问： 什么样的基金经理值得托付,第一财经
1917,2020-01-21,康泰生物现1笔大宗交易 共成交204.60万元,新浪
1918,2020-01-20,医药股遭遇资金扎堆炒作，防护需求推升估值水平,第一财经
1919,2020-01-20,康泰生物(300601.SZ)：13价肺炎球菌结合疫苗正式纳入优先审评品种,格隆汇
1920,2020-01-20,康泰生物：暂时没有武汉最新冠状病毒相关产品的研发,Wind
1921,2020-01-20,康泰生物：暂时没有武汉最新冠状病毒相关产品的研发,第一财经
1922,2020-01-17,丰收之年！2020 疫苗行业将有一系列重磅产品等待获批上市,制药网
