,2021-12-31,年终盘点|医药2021：白马纷纷倒下 创新药走出温室 医改重构医药投资价值逻辑,财联社
10972,2019-12-03,北上资金11月概况及12月展望 | 长城策略*外资月报 | 汪毅，王小琳,长城研究--宏观策略
10973,2019-12-03,421亿资金争夺20股：主力资金重点出击11股(名单),新浪
10974,2019-12-03,2019医药投资：市场90%基金会死掉,投资界
10975,2019-12-03,【国盛策略】11月以来，北上流入有何变化？,尧望后势
10976,2019-12-03,恒泰证券：12月开门红 市场反弹高度还要看它,恒泰证券
10977,2019-12-03,长城证券：北上资金11月概况及12月展望,长城证券
10978,2019-12-03,午间机构策略：两座大山压制市场反弹 耐心等待指数企稳,证券时报网
10979,2019-12-03,国盛证券：11月以来 北上流入有何变化,国盛证券
10980,2019-12-03,国信证券：MSCI扩容生效 北上资金加仓电子及地产,国信证券
10981,2019-12-03,沪市公司质量行走进恒瑞医药，“A股药王”如何练就超高利润率,第一财经
10982,2019-12-03,专注于生命科学领域云解决方案，云势软件获千万美元级 B 轮融资,投资界
10983,2019-12-03,杜坤维：IPO不会大跃进 核发保持投融资平衡 要落到实处,金融界
10984,2019-12-03,国金证券：医药行业价值重构兑现延续 关注医药科技+消费的机会,证券时报网
10985,2019-12-03,12月3日券商晨会研报汇编,证券日报
10986,2019-12-03,中信建投：医保目录谈判结果在预期内 看好头部企业,第一财经
10987,2019-12-03,"【医药健康产业行业】2020年度策略：行业价值重构兑现延续,医药科技＋消费确定机会",国金证券
10988,2019-12-03,麦论解盘：新一轮投机行情开始，冒险家的天堂,财富动力网
10989,2019-12-03,冬意越来越浓了,南方财经网
10990,2019-12-03,跌破年线之后市场机会何在?,南方财经网
10991,2019-12-03,周期和消费暂时休整 科技龙头仍有可为,南方财经网
10992,2019-12-02,大步驱长，步长制药积极推进大健康战略转型布局,中金在线
10993,2019-12-02,【招商策略】2019年11月陆股通持股分析——MSCI扩容落地，集中加仓TMT&家电,招商策略研究
10994,2019-12-02,这个板块集体崩了，紧张现场1分钱也要砍，第三轮药品带量采购已经到来？,新浪
10995,2019-12-02,连续跌停 白马股抱团瓦解拉开序幕？核心资产后续还有无机会 连续下跌,证券时报
10996,2019-12-02,12月2日复盘：最后一个月怎么玩？ 主力资金出击9股,新浪
10997,2019-12-02,389亿资金争夺20股：主力资金重点出击9股(名单),新浪
10998,2019-12-02,如何正确看待A股上市公司分红这件事？,格隆汇
10999,2019-12-02,中国生物制药(1177.HK)：由肝药向肿瘤快速转型的创新药龙头，维持“买入”评级,格隆汇
11000,2019-12-02,【上证50成分股】事件周报,爱建证券研究所
11001,2019-12-02,A股收评：沪指涨0.13% 猪肉、芯片概念股大涨,格隆汇
11002,2019-12-02,午评：两市延续震荡创指涨0.69%，阳光城涨7.51%,乐居财经
11003,2019-12-02,午评：两市延续震荡创指涨0.69%，欧派家居涨3.53%,乐居财经
11004,2019-12-02,11月医药大事件之榜单篇：药企大战硕果累累,制药网
11005,2019-12-02,“科技创新大时代” ——国信证券2020年度策略及上市公司交流会邀请函,国信研究
11006,2019-12-02,云势软件完成B轮融资，斯道资本领投,投资界
11007,2019-12-02,海底光缆拉升 通光线缆大涨,中财网
11008,2019-12-02,视点 | 中邮智赢俱乐部视点,中邮证券
11009,2019-12-02,题材 | 药品集中采购范围有望扩大,中邮证券
11010,2019-12-02,融资客青睐14股，海亮股份买入占比高达56.82%,Wind
11011,2019-12-02,【博星解盘】2019.12.02,博星市值管家
11012,2019-12-02,这个行业罕见获加仓，北上资金疯狂买买买后，A股次月竟这么走,证券时报
11013,2019-12-02,逆势新高！这只医药股被机构扎堆调研，透露公司全球化布局时点,证券时报
11014,2019-12-02,【天风Morning Call】晨会集萃20191202,天风研究
11015,2019-12-02,年末震荡格局延续 机构重估医药股,中证报
11016,2019-12-02,医保第三轮集采即将启动 医药股再受关注,证券时报
11017,2019-12-02,郑眼看盘：强势股补跌 大盘接近见底,每日经济新闻
11018,2019-12-02,道达投资手记：周末两大利好 后市还看白马,每日经济新闻
11019,2019-12-02,阿里回归港股 说一说香港市场的“新消费三巨头”,秦朔朋友圈
11020,2019-12-01,白马股集体下跌，到底释放了什么信号？——道达对话牛博士 连续下跌,每日经济新闻
11021,2019-12-01,医保组合拳：第二批带量采购名单流出，仿制药“杀价”或,金融界
11022,2019-12-01,白马补跌传递重磅信号 市场调整或步入尾声,南方财经网
11023,2019-11-30,安信证券喊“茅台1.85亿市值要提前实现”被光速打脸,新浪
11024,2019-11-30,医药行业：复盘2019，策略2020,格隆汇
11025,2019-11-30,信达降幅超60%！四款PD-1产品仅一家进入医保,中金在线
11026,2019-11-30,复盘三年纳入医保目录上市公司情况 解答新版国家医保谈判目录对药企影响几何,红周刊
11027,2019-11-30,狂卖500亿后，主力资金却悄悄加仓了这类股,证券时报
11028,2019-11-29,国家医保谈判“灵魂砍价”刷屏！抗癌进口药等大幅降价 医药股的春天又来了,金融投资报
11029,2019-11-29,"都是""抱团取暖""惹的祸？ 机构对核心资产分歧突加大",上证报
11030,2019-11-29,被动型VS主动型：我们如何挑选最佳定投基金？,格隆汇
11031,2019-11-29,白马股“深蹲”茅台大跌，“核心资产”还能“抱团”多久？,每日经济新闻
11032,2019-11-29,11月29日股市预警|7家公司突发利空 31亿资金流出这十股,腾讯网
11033,2019-11-29,中信保诚提云涛：兼顾红利与成长,华宝财富魔方
11034,2019-11-29,数据复盘｜主力资金净流出150亿元 贵州茅台遭净卖出逾6亿元,证券时报网
11035,2019-11-29,医保谈判常态与规模化，护航国内创新药市场【请重点支持西南证券医药朱国广团队】,国广有话说
11036,2019-11-29,恒瑞医药现1笔大宗交易 共成交300.65万元,新浪
11037,2019-11-29,恒瑞成长史告诉我们：国内仿制药企转型创新药企的八大关键,新康界
11038,2019-11-29,上海证券市场大宗交易公开信息(2019-11-29),上交所
11039,2019-11-29,最被看好的十大港股：大和重申阿里目标价307.8港元,新浪
11040,2019-11-29,白马股下行茅台大跌4%拖累A股沪指创阶段新低磨底还在继续 连续下跌,财华社
11041,2019-11-29,【中信建投 基金研究】浮动费率产品重启，指数基金再受热捧——基金市场与FOF组合月报（2019年11月）,鲁明量化全视角
11042,2019-11-29,基金收评 | 喝酒吃药行情不再，沪指失守年线！这些基金跌惨了,第一财经
11043,2019-11-29,和信投顾：月线收官战空方砸盘 券商异动或暗藏玄机,中金在线
11044,2019-11-29,477亿资金争夺20股：主力资金重点出击4股(名单),新浪
11045,2019-11-29,茅台跌超5%，恒瑞跌超6%，白马股6000亿市值蒸发了 连续下跌,中国基金报
11046,2019-11-29,收评：三大股指弱势盘整沪指跌0.61% 白酒板块领跌,新浪
11047,2019-11-29,沪指跌超1% 消费白马股走势疲软,中证网
11048,2019-11-29,白马股集体调整 贵州茅台、恒瑞医药双双大跌约5% 连续下跌,每日经济新闻
11049,2019-11-29,广州万隆：强势个股高位补跌 关键点位面临挑战！,中金在线
11050,2019-11-29,医药股午后继续下探 恒瑞医药跌逾6%,证券时报网
11051,2019-11-29,缺口已补 机构开始持仓战略大转移！,金融界
11052,2019-11-29,高位白马股持续补跌 市场机会不远矣,金融界
11053,2019-11-29,早盘复盘：A股港股主要股指全线下跌，医药股板块大幅走弱 连续下跌,格隆汇
11054,2019-11-29,医疗保健：2019年谈判药品准入结果正式公布 荐4股,渤海证券
11055,2019-11-29,大摩：予石药集团(01093) “增持”评级 目标价25港元,智通财经
11056,2019-11-29,快讯：医药股大幅走弱 通化东宝逼近跌停 连续下跌,新浪
11057,2019-11-29,医药板块大幅走弱 通化东宝逼近跌停 连续下跌,第一财经
11058,2019-11-29,医药股大幅走弱 恒瑞医药跌近5%,证券时报网
11059,2019-11-29,"【行情】医药股大幅走弱，通化东宝逼近跌停，凯普生物、贝达药业、大博医疗等跌近8%。权重医药生物股恒瑞医药跌逾4%，复星医
连续下跌",金十数据
11060,2019-11-29,2019国家医保谈判准入药品名单尘埃落定 药价降幅将再次刷新,金陵晚报
11061,2019-11-29,新版医保目录公布 入选上市公司普遍股价上涨,TechWeb
11062,2019-11-29,国金证券：长期看好创新药主线 推荐5股,证券时报网
11063,2019-11-29,医保谈判结果出炉！涉及哪些上市公司？（附名单）,证券时报网
11064,2019-11-29,【朝闻国盛1129】银行对公业务怎么样了？,国盛证券研究所
11065,2019-11-29,74家上市公司年内分红合计超600亿,长江商报
11066,2019-11-29,机构：行业格局重塑 关注创新药械和CRO,证券时报网
11067,2019-11-29,医保药品谈判收官 20家国内上市药企受益,上证报
11068,2019-11-29,18家上市公司24品种入选,中证报
11069,2019-11-29,医药板块涨声“迎新” 北上资金打提前量,证券时报
11070,2019-11-29,2019年药品谈判结果出炉：进口药品给出全球最低价 降药价与鼓励创新并举,证券日报
11071,2019-11-28,重磅！医保谈判惊爆大利好，救命药最高降60%！,和讯
11072,2019-11-28,医保谈判结果公布，利好国产创新企业,兴证医药健康
11073,2019-11-28,PD-1医保谈判生变：君实疑似落选，外资持续观望，恒瑞笑了？,健识局
11074,2019-11-28,【科新先声】2019年国家医保药品目录调整工作结束，有哪些亮点？【安信诸海滨团队】,诸海滨科新先声
11075,2019-11-28,2019年国家医保谈判准入药品名单公布 机构建议关注创新药领域,证券日报
11076,2019-11-28,医保局“为民砍价”火了，降价超60%！这些A股公司“中标”，百亿“聪明钱”提前埋伏！,e公司
11077,2019-11-28,降价63%成为唯一进医保的PD-1 信达生物股价微跌,中新经纬
11078,2019-11-28,17家上市药企入选医保谈判目录,第一财经
11079,2019-11-28,大利好 18家上市公司成功入选2019国家医保谈判目录,中证报
11080,2019-11-28,医保药品谈判结果出炉 这些医药上市公司最受益,上证报
11081,2019-11-28,医保谈判强生、诺华成最大赢家 17家药企入列,第一财经
11082,2019-11-28,2019年医保谈判目录最终完成，对药企有何影响？,格隆汇
11083,2019-11-28,恒瑞医药获得盐酸艾司氯胺酮注射液药品注册批件,上证报
11084,2019-11-28,医保谈判，成国产创新药泡沫的“照妖镜”,智通财经
11085,2019-11-28,感恩有你 | 一份上市公司分红数据送给你,证券时报
11086,2019-11-28,又有销售团队被解散，医药行业进入寒冬？ 经营问题,制药网
11087,2019-11-28,2019版国家医保药品目录完成 仅1款国产PD-1单抗入围,经济观察网
11088,2019-11-28,【天风医药】天士力：普佑克等三款产品医保谈判成功准入，持续夯实心脑血管治疗领域的领军地位,思医辨药
11089,2019-11-28,网红抗癌药PD-1仅有信达生物一家入选医保谈判目录,第一财经
11090,2019-11-28,行业重大事件快评：医保谈判结果公布，利好创新药行业发展,国信研究
11091,2019-11-28,PD-1/PD-L1：跨国药企与本土药企的较量,药渡
11092,2019-11-27,民生证券：PD-1医保谈判，最终谁将入局？,第一财经
11093,2019-11-27,2020年，这些医药子行业值得关注,汇聚南药
11094,2019-11-27,西部证券：资金供需矛盾有所缓和 静待估值中枢完成下调,西部证券
11095,2019-11-27,北汽蓝谷连跌7月成“绞肉机” 上市前投资者竟未幸免 连续下跌,新浪
11096,2019-11-27,第一上海丨债券周报 (27-11-2019),第一上海金融
11097,2019-11-27,4天跌了184亿 千亿市值背后65亿净资产的眼科帝国要崩塌？,财经网
11098,2019-11-27,【医药】上海规定各医保定点药店零售价与医保结算价一致——医药行业周报——中性（联系人：徐勇，甘英健，陈晨，张山峰）,渤海证券研究
11099,2019-11-27,MSCI年内最大扩容26日生效逾125亿元北上资金提前布局36只MSCI概念股,证券日报
11100,2019-11-27,北向资金日内净流入244亿元创新高 接下来外资投资A股买什么？,中证报
11101,2019-11-26,医药生物行业周报：不惧调整甄选业绩高增长标的,华安证券
11102,2019-11-26,北向资金调仓换股忙 家电股被明显增持,每经网
11103,2019-11-26,A股尾盘凶险博弈：外资爆买超500亿，场内却狂抛260亿,格隆汇
11104,2019-11-26,白马股跳水之后会怎么走？,云掌财经
11105,2019-11-26,442亿资金争夺20股：主力资金重点出击14股(名单),新浪
