,2021-12-31,电子行业研报：车规半导体空间足，国产替代提速【华西电子团队】,每经网
1659,2020-07-08,紫光国微：董事会决定终止收购紫光联盛，仍将聚焦芯片设计业务 并购重组异常,Wind
1660,2020-07-08,机构现身35股，净买入紫光国微2.13亿元、净卖出东方财富5.17亿元,第一财经
1661,2020-07-08,紫光国微放量巨震16%，外资高抛内资接盘,Wind
1662,2020-07-08,紫光国微成为大飞机C919芯片供应商 将全面进入民用航空市场,凤凰网
1663,2020-07-08,国产芯片供货国产大飞机C919 紫光国微拓展民航市场,每日经济新闻
1664,2020-07-08,A股早报2020年7月8日星期三,Wind
1665,2020-07-08,超1400股“踏空牛市”，历史低位绩优股是它们,证券时报网
1666,2020-07-08,核心资产接力上扬，两市百元股突破100只,Wind
1667,2020-07-07,紫光股份：A股市场一只被忽略的芯片概念股,凤凰网
1668,2020-07-07,最新筹码集中股名单，6股股东户数骤降一成,证券时报
1669,2020-07-07,成交量连续4天破万亿，上证50继续领涨A股,Wind
1670,2020-07-07,深度*行业*电子行业周点评：SEMI预测晶圆厂设备支出温和复苏 2021年有望创纪录,新浪
1671,2020-07-07,【A股收盘综述】上证指数连升6日，创业板指涨2.44%,Wind
1672,2020-07-07,1.5万亿！50期权一周300倍！A股涨出期货的味道,Wind
1673,2020-07-07,数钱数到手发软的行情,搜狐
1674,2020-07-06,安全芯片“吃香” 紫光国微连续四涨停股价破百元,证券日报
1675,2020-07-06,银行券商批量涨停，2015年行情已经到来？,Wind
1676,2020-07-06,【A股收盘综述】上证指数大涨5.71%，创5年最大单日涨幅,Wind
1677,2020-07-06,中芯国际股价一个月翻番，芯片股共襄盛宴,Wind
1678,2020-07-06,A股午盘综述：上证指数大涨逾4%剑指3300点，券商再掀涨停潮,Wind
1679,2020-07-06,快讯：存储器概念板块早盘异动涨5.91% 深科技、紫光国微涨停,证券日报
1680,2020-07-06,芯片股继续走强 紫光国微四连板,e公司
1681,2020-07-06,【行情】芯片股继续走强，沪硅产业涨逾17%，聚辰股份、安集科技涨逾13%，上海新阳、江丰电子、紫光国微、至纯科技等涨停,金十数据
1682,2020-07-06,国家大基金板块大涨近6%，沪硅产业-U、安集科技、华润微、兆易创新等全线飙升,Wind
1683,2020-07-06,紫光国微连续四日涨停，上一交易日机构大举买入,Wind
1684,2020-07-06,A股融资融券日报：两融余额增加125.53亿元（7月3日）,Wind
1685,2020-07-06,A股早报2020年7月6日星期一,Wind
1686,2020-07-06,38股获券商买入评级 康达新材目标涨幅达75.53%,Wind
1687,2020-07-06,紫光国微(002049)：中国特种集成电路平台型王者,光大证券
1688,2020-07-06,10股获买入评级 最新:宁波高发,中财网
1689,2020-07-05,紫光国微三个涨停板，背后的秘密是什么？,凤凰网
1690,2020-07-05,电子行业每周市场动态追踪：消费终端需求回暖 带动产业链三季度高确定性,新浪
1691,2020-07-05,物联网行业周报：华为加快TOF战略布局,新浪
1692,2020-07-05,紫光国微：紫光集团及紫光通信减持0.38%公司股份 减持股份,第一财经
1693,2020-07-05,0703龙虎榜：太平洋许昌建安大道1.3亿主买浙商证券，深股通9.2亿抢筹紫光国微,搜狐
1694,2020-07-05,紫光国微：股价近期涨幅异常，间接控股股东减持0.38%股份 关联方问题,Wind
1695,2020-07-05,【中航电子】行业周报 | 美国将华为、中兴认定为“国家安全威胁”，关注我国半导体产业链国产替代新突破,中航军工研究
1696,2020-07-05,【中航证券电子】行业周报 | 美国将华为、中兴认定为“国家安全威胁”，关注我国半导体产业链国产替代新突破,中航军工研究
1697,2020-07-05,紫光国微：目前业务以芯片设计为主 制造占比较低,金融界
1698,2020-07-05,陆家嘴财经早餐2020年7月5日星期日,Wind
1699,2020-07-05,机构加速扫货紫光国微 游资大手笔追涨券商,南方财经网
1700,2020-07-04,每经22点丨卖猪肉也要开“美颜灯”？市场监管局执法人员建议调成正常色光；紫光国微：正在对重组的后续安排做进一步研判,每日经济新闻
1701,2020-07-04,紫光国微：正在对重组的后续安排做进一步研判，近期会完成董事会决议,Wind
1702,2020-07-04,紫光国微：正在对重组的后续安排做进一步研判 近期会完成董事会决议,e公司
1703,2020-07-04,北向资金动向曝光：7月3日这30只个股被猛烈扫货（附名单）,每日经济新闻
1704,2020-07-03,龙虎榜机构新动向：净买入9股净卖出11股,证券时报网
1705,2020-07-03,机构现身27股，净买入紫光国微5.37亿元、净卖出申万宏源1.91亿元,第一财经
1706,2020-07-03,深港通十大成交活跃股排名（7月3日）,Wind
1707,2020-07-03,数据复盘| 北向资金连续两日净流入超百亿元 机构抢筹紫光国微等12股,证券时报网
1708,2020-07-03,机构今日买入这14股，抢筹紫光国微5.37亿元丨牛熊眼,第一财经
1709,2020-07-03,北向资金今日净流入131.94亿元，大举抢筹金融股,Wind
1710,2020-07-03,紫光国微龙虎榜数据（7月3日）,Wind
1711,2020-07-03,紫光国微三连板三机构买入5.37亿元,格隆汇
1712,2020-07-03,紫光国微再度放量涨停 三家机构买入5.37亿元,证券时报网
1713,2020-07-03,紫光国微连续三日涨停，深股通今日买入9.25亿元并卖出1.37亿元,Wind
1714,2020-07-03,TMT每日资讯速递：安徽省厅下发通知 长鑫有望三年内攻坚LPDDR5内存,新浪
1715,2020-07-03,紫光国微：特种业务需求走强，安全芯片拿下CCEAL6+认证,证券时报网
1716,2020-07-03,机构、股东、高管争相买入这些业绩暴增股,证券时报
1717,2020-07-03,紫光国微(002049.SZ)三连板金融IC卡芯片THD89率先通过全球最高等级认证,格隆汇
1718,2020-07-03,紫光国微录得三连板，公司金融IC卡芯片率先通过全球最高等级认证,Wind
1719,2020-07-03,意外！紫光国微180亿收购案正式被否,环球老虎财经
1720,2020-07-03,2日公司新闻聚焦：紫光国微180亿元收购案被否 北京科锐接盘方生变,证券时报网
1721,2020-07-03,A股早报2020年7月3日星期五,Wind
1722,2020-07-03,猎鹰看盘：增量加持成交破万亿 把握局部做多的好时光！,金融界
1723,2020-07-03,科创板早报|特斯拉二季度交付超预期戴姆勒参与孚能科技科创板战略配售,科创板日报
1724,2020-07-02,紫光国微180亿元收购案被否：标的权属有瑕疵 商誉占比过高,e公司
1725,2020-07-02,7月2日龙虎榜，机构青睐这10股,证券时报网
1726,2020-07-02,券商股发飙，股市大涨！你满仓踏空了吗？——道达投资手记,每日经济新闻
1727,2020-07-02,晚间重要公告2020年7月2日星期四,Wind
1728,2020-07-02,证监会对紫光国微发行股份购买资产申请不予核准,证券日报
1729,2020-07-02,紫光国微：资产收购未被证监会核准，将尽快作出有关决议,澎湃新闻
1730,2020-07-02,紫光国微大股东官宣“打鸡血”股价连创新高，声称“中国安全芯片首家获全球最高等级认证”机构扫货,21世纪经济报道
1731,2020-07-02,紫光国微：收到证监会不予核准公司发行股份购买资产的决定,Wind
1732,2020-07-02,"紫光国微现1笔大宗交易 共成交6,707.31万元",新浪
1733,2020-07-02,紫光国微连续涨停，机构持续买入,Wind
1734,2020-07-02,涨停复盘：A股持续上攻，券商股强势领涨，紫光国微引爆国产芯片,金融界
1735,2020-07-02,A股收盘综述：上证指数涨逾2%剑指3100点，大金融核心爆发,Wind
1736,2020-07-02,国产安全芯片重大突破，500亿科技龙头连续涨停！,证券时报网
1737,2020-07-02,国产安全芯片重大突破，500亿科技龙头连续涨停！最新中报业绩暴增股，机构紧急上调目标价,证券时报
1738,2020-07-02,解盘：资金流入300亿，免税店、白酒、光刻胶领涨,Wind
1739,2020-07-02,A股午盘综述：上证指数涨逾1%，两市成交额逼近6000亿元,Wind
1740,2020-07-02,国产芯片盘中强势拉升，紫光国微、光库科技等多股涨停,金融界
1741,2020-07-02,快讯：中芯国际概念板块走强 紫光国微率先涨停,证券日报
1742,2020-07-02,紫光国微连续两日涨停，再创历史新高,Wind
1743,2020-07-02,A股融资融券日报：两融余额增加125.09亿元（7月1日),Wind
1744,2020-07-02,A股早报2020年7月2日星期四,Wind
1745,2020-07-02,猎鹰看盘：风格转换再次提速 大盘补缺后能否继续上攻？,金融界
1746,2020-07-02,科技行业日报：中芯国际将开启申购 国产替代逻辑长存,新浪
1747,2020-07-02,A股7月开门红 上证综指发力冲高成功站稳3000点,新浪
1748,2020-07-01,紫光国微金融IC卡芯片THD89率先通过全球最高等级认证,中国证券网
1749,2020-07-01,机构现身25股，净买入紫光国微7.42亿元、净卖出国药股份1.31亿元,第一财经
1750,2020-07-01,市场情绪一览,新浪
1751,2020-07-01,游资情报｜“赵老哥”联手“方新侠”买入省广集团，“佛山无影脚”踢向富满电子,每日经济新闻
1752,2020-07-01,A股七月开门红 沪指站上3000点,北京商报
1753,2020-07-01,龙虎榜：小鳄鱼猛追热点，赵老哥杀回马枪,金融界
1754,2020-07-01,机构今日买入这10股，抢筹紫光国微7.42亿元丨牛熊眼,第一财经
1755,2020-07-01,71股主力资金净流入超亿元 机构净买入紫光国微逾7亿元,证券时报
1756,2020-07-01,龙虎榜：紫光国微创历史新高 三机构席位买入7.4亿元,e公司
1757,2020-07-01,紫光国微涨停创新高，三机构买入7.42亿元,Wind
1758,2020-07-01,解盘：百亿资金流入，白酒、免税店、品牌龙头领涨,Wind
1759,2020-07-01,半导体拉升走高 紫光国微、帝科股份涨停,中国经济网
1760,2020-07-01,紫光国微涨8.34%，股价创历史新高,证券时报网
1761,2020-07-01,国家大基金板块持续拉升，兆易创新、汇顶科技、华润微、紫光国微大涨,Wind
1762,2020-06-30,同方股份(600100.SH)：6月3日-6月30日累计出售紫光国微606.79万股 资产异常,格隆汇
1763,2020-06-30,瑕疵晶圆是否为设计缺陷所致？明微电子首回科创板问询 问询,资本邦
1764,2020-06-30,A股融资融券日报：两融余额增加86.23亿元（6月29日）,Wind
1765,2020-06-24,上证综指温和收升0.3%创业板指连涨9日，明星股继续批量刷新新高,Wind
1766,2020-06-24,上证综指半日升0.15%，半导体概念板块大涨稳定市场,Wind
1767,2020-06-24,半导体板块持续拉升，澜起科技、汇顶科技、紫光国微等大涨,Wind
1768,2020-06-24,紫光集团入选福布斯中国最具创新力企业榜TOP50,工业新闻网
1769,2020-06-23,睿财看市场：三大指数全线开花 半导体引领科技股反弹,新浪
1770,2020-06-23,业绩高增长股名单：46股上半年净利润预计翻倍,证券时报
1771,2020-06-22,535家公司预告上半年业绩 20.93%报喜,证券时报
1772,2020-06-17,超200公司股东户数“剧透”，视源股份等筹码集中、股价上升（附表）,红周刊
1773,2020-06-16,穷则思变！重组踩雷，“守城者”如何突围？,Wind
1774,2020-06-16,A股融资融券日报：两融余额增加44.22亿元（6月15日),Wind
1775,2020-06-12,紫光国微180亿并购搁浅：盈利能力不足成资产重组被否主因 并购重组异常,面包财经
1776,2020-06-10,紫光国微并购案被否 股价两日下跌6.54%，市值蒸发近43亿 并购重组异常,金融界
1777,2020-06-10,紫光国微180亿收购未通过 非首次扩张受阻,慧聪电子网
1778,2020-06-10,紫光国微180亿重组遇阻背后:ROE折腰 标的股权全质押 并购重组异常,新浪
1779,2020-06-10,上半年业绩暴增股名单 （附股）,证券时报
1780,2020-06-09,芯片巨头紫光集团折戟，“并购狂人”赵伟国退居幕后？,野马财经
1781,2020-06-09,紫光国微并购重组审核未过 商誉与资产权属存瑕疵成主因,GPLP犀牛财经
1782,2020-06-09,A股并购重组被否案例陡增 别傻乎乎蒙眼博重组 并购重组异常,上证报
1783,2020-06-09,证监会否决紫光国微180亿元收购案,光明网
1784,2020-06-09,杜坤维：紫光国微180亿元并购被否背后是对高商誉的担忧 并购重组异常,金融界
1785,2020-06-09,A股融资融券日报：两融余额增加47.53亿元（6月8日）,Wind
1786,2020-06-09,紫光国微180亿并购案被否 资产权属和商誉两大“拦路虎”待解 并购重组异常,21世纪经济报道
1787,2020-06-08,每日全球并购：紫光国微180亿收购法国Linxens被证监会否决；制药业全球最大并购案将诞生，阿斯利康有意收购吉利德科学（06/08）,晨哨网
1788,2020-06-08,紫光集团180亿元收购案失利藏隐情？传紫光联盛规划闯科创板 并购重组异常,凤凰网
1789,2020-06-08,紫光国微 5G 超级 SIM 卡获 “5G 权益赋能最佳实践奖”,IT之家
1790,2020-06-08,【超级大单】400亿芯片巨头放量大跌，资金汹涌出逃,证券时报网
1791,2020-06-08,【主力资金】芯片龙头突发利空被砸！苹果新计划引爆这个题材，龙头获超20亿追捧,证券时报网
1792,2020-06-08,紫光国微180亿收购被否：标的资产权属存瑕疵，144亿商誉占比较大对提高公司资产质量或存疑 并购重组异常,和讯
1793,2020-06-08,紫光国微：对整体业务没有影响 正在考虑继续申请并购｜公司公告,第一财经
1794,2020-06-08,A股收盘：紫光国微大跌9% 中国证监会否决公司180亿关联交易 连续下跌,英为财情
1795,2020-06-08,紫光国微复牌遇突发利空 180亿收购计划被否 并购重组异常,第一财经
