,2021-12-31,天风期货2名股东合计增持3784万股 上半年公司净利408.42万,同壁财经
6504,2020-11-05,52只港股获南向资金大比例持有,证券时报网
6505,2020-11-04,有色行业2021年投资策略：布局顺周期 把握新材料,西南证券
6506,2020-11-04,是什么吸引跨国工业巨头提前锁定2021年进博会入场券？,澎湃新闻
6507,2020-11-04,陆股通周买入前二十概念股近三日受52亿主力资金追捧,证券时报网
6508,2020-11-04,紫金矿业(02899.HK)： A股可转债网上中签结果出炉，中签号共133.1273万个,格隆汇
6509,2020-11-04,我国五大铜矿公司，你更看好谁？,长江有色
6510,2020-11-04,紫金矿业(601899.SH)可转债网上中签结果出炉：中签号共133.1273万个,格隆汇
6511,2020-11-04,紫金矿业在海南成立新公司，注册资本20亿,企查查
6512,2020-11-04,A股早报2020年11月4日星期三,Wind
6513,2020-11-04,“元素周期表”行情再度上演！有色金属行情未来怎么走？,上证报
6514,2020-11-04,券商青睐大消费及汽车板块,中证报
6515,2020-11-03,资金流日报！两市共流入资金4117.69亿，流出资金3724.50亿,云掌财经
6516,2020-11-03,主力资金：主力紧急出逃光伏概念龙头 卖出资金超7亿元,新浪
6517,2020-11-03,A股上市公司2020年前三季度净利Top100：银行霸榜 蚂蚁集团可排在第16名,挖贝网
6518,2020-11-03,转债申购结果：紫金矿业转债公布中签率,中财网
6519,2020-11-03,紫金矿业(02899)：紫金转债网上中签率为0.01817312%,智通财经
6520,2020-11-03,紫金矿业(02899.HK)：紫金转债发行价格为每手1000元网上中签率为0.01817312%,格隆汇
6521,2020-11-03,沪港通十大成交活跃股排名（11月3日）,Wind
6522,2020-11-03,35股特大单净流入资金超1亿元,证券时报网
6523,2020-11-03,45股主力资金净流入超亿元,证券时报网
6524,2020-11-03,数据复盘| 36亿主力资金潜入非银金融行业 北向资金连续2日净流入,证券时报网
6525,2020-11-03,智通港股52周新高、新低统计|11月3日,智通财经
6526,2020-11-03,A股收评：沪指上涨1.4%，银行、半导体领涨大市,格隆汇
6527,2020-11-03,恒指收涨1.96%，电子半导体、保险、汽车、黄金板块涨幅居前,Wind
6528,2020-11-03,三大指数均涨超1%：半导体板块全天领涨 主力抢筹券商股,新浪
6529,2020-11-03,11月3日复盘：这波反弹持续多久？主力资金出击12股,新浪
6530,2020-11-03,859亿资金争夺20股：主力资金重点出击12股(名单),新浪
6531,2020-11-03,资金流向：市场温和放量震荡反弹 券商板块吸金21亿主力净增持！,巨丰财经
6532,2020-11-03,黄金板块大幅走高 西部矿业园城黄金等涨停,证券时报网
6533,2020-11-03,黄金概念股午后持续活跃 济南高新等多股涨停,中国经济网
6534,2020-11-03,午评：恒指涨近2%逼近25000国指重返1万点 金融、科技发力,新浪
6535,2020-11-03,两市半天成交超5000亿：半导体板块活跃 主力抢筹券商股,新浪
6536,2020-11-03,巨丰午评：大盘震荡上行 券商归队提振信心,巨丰财经
6537,2020-11-03,解盘：百亿资金流入，稀土、第三代半导体、操作系统、钴矿领涨,Wind
6538,2020-11-03,恒指大涨近2%逼近25000点国企重返1万点 大金融板块发力,新浪
6539,2020-11-03,2020年11月金股组合：兴证策略&多行业,新浪
6540,2020-11-03,黄金板块表现抢眼 园城黄金封板,上证报
6541,2020-11-03,快讯：黄金股异动拉升 园城黄金直线拉升封板,新浪
6542,2020-11-03,【SMM快讯】美国大选来临 避险需求推动贵金属股期联袂走强,上海有色
6543,2020-11-03,有色金属概念早盘集体走强 西藏矿业等涨停,中国经济网
6544,2020-11-03,【异动股】紫金矿业(02899-HK)涨4.96%,财华社
6545,2020-11-03,贵金属板块持续拉升，紫金矿业涨7%创阶段新高,Wind
6546,2020-11-03,港股黄金股走高，坛金矿业涨超12%,Wind
6547,2020-11-03,贵金属板块走强，紫金矿业、贵研铂业、赤峰黄金集体上涨,Wind
6548,2020-11-03,恒指高开0.94% 新能源物料板块领涨,中新经纬
6549,2020-11-03,岑智勇：恒指料可高开 阻力看100天线,新浪
6550,2020-11-03,社保基金现身472只股前十大流通股东榜,证券时报网
6551,2020-11-03,港股盘前必读：34只科创板股票有望进入富时罗素相关指数,Wind
6552,2020-11-03,东北证券【新股】11月3日常辅股份、狄耐克等申购，南航转债上市,东北证券金融世界
6553,2020-11-03,隆基股份报表靓丽，重要股东却在撤离，股价见顶了吗？,新浪
6554,2020-11-02,【天风有色杨诚笑团队】有色金属：黄金重回上涨通道，关注铜/金产量增长的周期成长公司,笑看有色
6555,2020-11-02,社保基金与保险资金价值投资评测：跟着谁调仓换股更赚钱？,21世纪经济报道
6556,2020-11-02,智通港股52周新高、新低统计|11月2日,智通财经
6557,2020-11-02,恒生指数收涨1.46%报24460点 吉利汽车(00175)急升13%领涨蓝筹,凤凰网
6558,2020-11-02,恒指收涨1.46%，汽车、银行、黄金股涨幅居前,Wind
6559,2020-11-02,警惕社保减仓信号！周期股被狂买 医药科技不再香？|资讯焦点,第一财经
6560,2020-11-02,[路演]紫金矿业：致力成为“高技术效益型特大国际矿业集团”,全景网
6561,2020-11-02,[路演]紫金矿业：不排除继续收购的可能性,全景网
6562,2020-11-02,[路演]紫金矿业：目前公司黄金资源储量超过2000吨,全景网
6563,2020-11-02,[路演]紫金矿业：公司矿产资源获取成本总体较低,全景网
6564,2020-11-02,[路演]紫金矿业：未来并购方向还是会侧重于金和铜,全景网
6565,2020-11-02,社保基金最新持仓动向：狂买周期股，减持医药科技,第一财经
6566,2020-11-02,黄金板块盘中重获热捧 紫金矿业上升6%,新浪
6567,2020-11-02,逆风：A股千亿市值行业龙头股一览！,新浪
6568,2020-11-02,港股异动︱紫金矿业(02899)升6%领涨黄金股 中泰证券指金价上行通道依旧完整 铜价有望维持高位,智通财经
6569,2020-11-02,恒指涨0.88%吉利汽车涨10.43%领涨蓝筹股,中新经纬
6570,2020-11-02,港股午评：恒指涨0.88%汽车股走强比亚迪股份涨超6%创新高,格隆汇
6571,2020-11-02,【异动股】紫金矿业(02899-HK)涨6.24%,财华社
6572,2020-11-02,[预告]紫金矿业可转债路演11月2日全景网举办 董事长陈景河出席,全景网
6573,2020-11-02,陈发树手握6家A股公司持股市值433亿 重仓投资隆基股份中国中免两年浮盈近百亿,长江商报
6574,2020-11-02,11月金股来了！10股获多家券商一致推荐，21股业绩翻倍，最猛增长超2000%，多只低估值绩优股在列（附股）,证券时报
6575,2020-11-02,“全球工业天团”缘何齐聚进博会？听听他们怎么说,上观
6576,2020-11-02,A股业绩超预期50强出炉 三大原因引发业绩爆棚,证券时报
6577,2020-11-01,【太平洋有色】行业Q3业绩增速近40%，Q4仍有望延续 | 行业观点及高频数据跟踪,有色钢铁杨坤河
6578,2020-11-01,【安信金属】2020Q3公募基金有色持仓分析：有色持仓保持平稳，铜金、锂板块获显著增仓，钴、加工板块配置回落,齐丁有色研究
6579,2020-11-01,转债要凉凉？可转债新规解读,基少成多
6580,2020-11-01,吐血整理！十大私募大佬最新持仓：冯柳400多亿买了这些！还有邓晓峰、赵军、裘国根、林利军、王亚伟等投资大曝光！,中国基金报
6581,2020-11-01,11月2日嘉实、招商、天弘等基金直播 揭秘看似平常却很赚钱的行业,新浪
6582,2020-11-01,业绩超预期50强名单来了，芯片龙头高居榜首，机构预测今年净利猛增20倍！这三大原因引发业绩爆棚,证券时报
6583,2020-11-01,最全！明星私募三季度调仓名单：高瓴系新进这三只个股，高毅景林淡水泉盘京宁泉买入这些公司,36氪
6584,2020-10-31,三季度公募调仓加“酒量”，证金汇金青睐医药股,证券时报网
6585,2020-10-31,不到一年涨两倍！“公募一哥”爱到极点的这家公司 成就了多少人？,中证报
6586,2020-10-31,不到一年涨两倍！这家公司获公募“一哥”顶格重仓,中证报
6587,2020-10-31,【华泰金工林晓明团队】嘉实核心成长A募得141亿份——华泰金工FOF投资周报20201031,华泰金融工程
6588,2020-10-31,三季度公募调仓加“酒量” 证金汇金青睐医药股,证券时报
6589,2020-10-31,个股资金流向,财富动力网
6590,2020-10-31,三季度公募调仓加“酒量”，证金汇金青睐医药股,Wind
6591,2020-10-30,直播互动丨紫金矿业 11月2日 可转债发行网上路演,全景网
6592,2020-10-30,公募三季报持仓呈现分化趋势，叠加年底千亿市值解禁，银行股估值修复何时到来？ 解禁,21世纪经济报道
6593,2020-10-30,【异动股】紫金矿业(02899-HK)跌3.12%,财华社
6594,2020-10-30,可转债周报：转债爆炒 迎来监管新规,渤海证券
6595,2020-10-30,"TDHoldings,Inc宣布收购深圳市前海百誉供应链有限公司",美通社
6596,2020-10-30,社保基金三季度重仓股揭秘：5股社保基金持股比例超10%,证券时报网
6597,2020-10-29,紫金矿业(02899.HK)：拟发行60亿元A股可转债,格隆汇
6598,2020-10-29,川财11月金股组合,新浪
6599,2020-10-29,紫金矿业(02899)拟发行60亿元A 股可转债,智通财经
6600,2020-10-29,最赚钱基金经理三季度调仓路线：比亚迪美团金蝶小米受追捧,新浪
6601,2020-10-29,摩根大通、阿布扎比、高盛、高毅、景林等机构三季度持仓思路曝光,红周刊
6602,2020-10-29,三季度五大机构持仓路径曝光！,Wind
6603,2020-10-29,国内变压吸附制氧技术的发展现状及应用创新,钢铁新闻网
6604,2020-10-29,有色金属行业：铜价突破阶段性高点，建议关注相关高弹性公司，维持“强于大市”评级,天风证券
6605,2020-10-29,涨停板复盘：A股走出独立行情 汽车、白酒股领涨,新浪
6606,2020-10-29,【兴证固收.转债】具备成长属性的大型跨国矿业集团——紫金转债投资价值分析,兴证固收研究
6607,2020-10-29,收评：两市低开高走创指涨1.1% 生物疫苗板块走强,新浪
6608,2020-10-29,港股午评|比亚迪股份续刷新高，福莱特玻璃大涨逾12%,富途证券
6609,2020-10-29,黄金股集体走低 山东黄金跌超5%紫金矿业跌近2%,新浪
6610,2020-10-29,港股异动 | 山东黄金(01787)跌超5%领跌黄金股 美股暴跌美元指数走强 国际金价承压 连续下跌,智通财经
6611,2020-10-29,港股黄金股集体走低 山东黄金跌近5%,新浪
6612,2020-10-29,【行情】港股黄金股集体走低，山东黄金跌超5%，招金矿业跌3.67%，中国黄金国际跌2.18%，紫金矿业跌1.9%,金十数据
6613,2020-10-29,【异动股】贵金属板块低开，盛达资源(000603-CN)跌4.96%,财华社
6614,2020-10-29,百亿私募新进个股名单曝光，最牛股10月股价已翻倍（附重仓股全名单）,21世纪经济报道
6615,2020-10-29,隔夜国际黄金创下一个月来新低 A股黄金股早盘走弱,新浪
6616,2020-10-29,黄金股走弱，赤峰黄金跌超3%,Wind
6617,2020-10-29,有色金属行业研究周报：电池锂获取路径及未来机会分析,新浪
6618,2020-10-29,社保基金三季度抱团持有19股（附股）,证券时报网
6619,2020-10-29,名单来了！社保基金、证金公司、中央汇金三季度持股曝光,中证报
6620,2020-10-29,解码7788份公募基金三季报：“吃药喝酒”仍为主流，明星基金经理持仓分化,Wind
6621,2020-10-29,解码7788份公募基金三季报： “吃药喝酒”仍为主流 明星基金经理持仓分化,21世纪经济报道
6622,2020-10-28,吃药喝酒还是拥抱科技？傅鹏博、刘格菘、冯明远、张坤......明星基金经理三季报调仓路径曝光,21世纪经济报道
6623,2020-10-28,每日研报干货专享：关注科技题材盈利预期,巨丰财经
6624,2020-10-28,10月28日主力资金净流出67亿元,证券时报网
6625,2020-10-28,除“喝酒吃药”，六大明星券商资管产品三季度都干了些啥？多只产品份额翻倍！,每日经济新闻
6626,2020-10-28,2020年1-9月中国黄金行业产销现状分析 黄金产量继续恢复、消费市场明显回暖,前瞻研究院
6627,2020-10-28,企业加快黄金资源转变 黄金发展紧跟国家大战略,中国报告大厅
6628,2020-10-28,社保基金持仓动向：三季度新进56股,证券时报网
6629,2020-10-28,【固收】转债爆炒，迎来监管新规——可转债周报,渤海证券研究
6630,2020-10-28,社保基金三季度持有230股 新进62只,证券时报网
6631,2020-10-28,社保基金三季度重仓股揭秘：22股社保基金持股比例超5%,证券时报网
6632,2020-10-28,智通港股通占比异动统计|10月28日,智通财经
6633,2020-10-28,真壕，食品大白马拟巨额分红，连续21年派现！社保、险资、QFII扎堆建仓股揭秘，仅12股,证券时报网
6634,2020-10-27,有色金属行业2020年9月进出口数据跟踪：9月精炼铜进口维持高增 铜精矿进口恢复正增长,新浪
6635,2020-10-27,三季报资金布局盘点：38家机构持有贵州茅台，高毅资产现身14个股,时代在线
6636,2020-10-27,社保基金三季度动作：新进多只龙头股，大举减仓长春高新,格隆汇
6637,2020-10-27,前三季度我国黄金产量262.93吨 同比下降4.51%,中国经济网
6638,2020-10-27,明星基金经理最新持股大曝光！,中国基金报
6639,2020-10-27,重磅！明星基金经理刘彦春、归凯、黄兴亮、邹曦、刘辉最新持股大曝光！,中国基金报
6640,2020-10-27,中国黄金协会：前三季度国内原料黄金产量同比下降4.51%，黄金实际消费量下降28.66%,Wind
6641,2020-10-27,2020年前三季度我国黄金消费量548.09吨 同比下降28.66%,新浪
6642,2020-10-27,社保基金新进三只千亿级市值龙头股,第一财经
6643,2020-10-27,截至今年三季度社保基金新进33只个股，含3只千亿级龙头,资本邦
6644,2020-10-27,社保基金三季度持有153股 新进45只,证券时报网
6645,2020-10-27,社保基金现身153只股前十大流通股东榜,证券时报网
6646,2020-10-27,社保基金三季度新增持有56股 4股持有数量占流通股比例超3%,大众证券报
