,2021-12-31,行业观察|半岛超声炮大火 医美设备厂商国产替代空间广阔,财联社
7857,2020-03-25,三生制药升近11% 主动买盘62%,新浪
7858,2020-03-25,恒指高开2.61% 家庭电器板块领涨,中新经纬
7859,2020-03-25,A股融资融券日报：两融余额减少4.98亿元（3月24日）,Wind
7860,2020-03-25,智通港股通占比异动统计|3月25日,智通财经
7861,2020-03-25,智通港股通持股解析|3月25日,智通财经
7862,2020-03-25,47只港股获南向资金大比例持有,证券时报网
7863,2020-03-25,原研药降价进医保 本土生物类似药研发和商业化踏上新征程,21世纪经济报道
7864,2020-03-24,复宏汉霖上市首份年报：研发投入14亿元 亏损8.78亿元 亏损,北京商报
7865,2020-03-24,港交所未盈利生物科技公司已达15家 总市值逾2610亿港元,e公司
7866,2020-03-24,汉利康创收7900万元 助力复宏汉霖2019年营收同比激增超11倍,证券日报
7867,2020-03-24,复宏汉霖发布2019年度业绩：多维度创新成果凸显，国际化与商业化稳步推进,美通社
7868,2020-03-24,A股市场主力资金净流出21.48亿元 山东黄金净流入额居首,中证网
7869,2020-03-24,港股异动丨复星医药涨7.75%控股股东增持计划已累计增持0.28%股份,格隆汇
7870,2020-03-24,A股市场资金变动一览（3月24日）,Wind
7871,2020-03-24,恒指推出新指数 复星医药（02196）获纳恒生沪深港通生物科技50指数,智通财经
7872,2020-03-24,复宏汉霖-B（2696.HK）：首个生物类似药国产替代加速，全球化创新凸显价值,格隆汇
7873,2020-03-24,恒指高开3.69% 服装零售商板块领涨,中新经纬
7874,2020-03-24,中生制药涨近6% 获纳恒生沪深港通生物科技50指数,新浪
7875,2020-03-24,复宏汉霖2019年营收同比增11.25倍，汉丽康销售额达7900万元,和讯
7876,2020-03-24,大批药企布局医疗器械相关业务，医械前景被看好,制药网
7877,2020-03-24,复宏汉霖交上市后首份成绩单：营收9090万 研发投入超14亿,每日经济新闻
7878,2020-03-24,智通港股通持股解析|3月24日,智通财经
7879,2020-03-24,智通港股通占比异动统计|3月24日,智通财经
7880,2020-03-24,【山证医药】医药行业周报（20200323）：海外疫情持续蔓延，建议关注原料药等细分领域,山西证券研究所
7881,2020-03-24,恒瑞医药交2019年“成绩单”：营收净利均增长超30% 研发叠加政策助力,21世纪经济报道
7882,2020-03-23,复宏汉霖(02696.HK)持续加强创新研发投入，产品商业化进程稳步推进,格隆汇
7883,2020-03-23,复宏汉霖-B(02696)年度总收入增11.25倍至9090万元 研发开支增加约44.66%,智通财经
7884,2020-03-23,一批药企转向器械 医疗器械迎长期机遇,赛柏蓝
7885,2020-03-23,恒瑞市值涨至3500亿！去年净赚53亿！孙飘扬任上交出最后答卷,新浪医药
7886,2020-03-23,恒瑞医药的2019，暗藏不少惊喜,格隆汇
7887,2020-03-23,格隆汇个股放量排行榜 | 3月23日,格隆汇
7888,2020-03-23,超3600亿元市值的恒瑞首提要“合规转型” 释放了什么信号？,E药经理人
7889,2020-03-23,微创医疗下周一放榜 逆市扬逾6%破10天线,新浪
7890,2020-03-23,沪指失守2700，两市九成个股下跌，一板块却掀起涨停潮,每日经济新闻
7891,2020-03-23,康希诺生物涨近19%破顶 获大摩升目标价及营收预测,新浪
7892,2020-03-23,中信证券：疫苗是解决COVID-19肺炎的根本 关注相关标的,证券时报网
7893,2020-03-23,智通港股通持股解析|3月23日,智通财经
7894,2020-03-23,智通港股通占比异动统计|3月23日,智通财经
7895,2020-03-23,中信证券：疫苗、mRNA、腺病毒载体将是抗击新冠病毒疫情的解药,金融界
7896,2020-03-22,业务停摆大幅裁员 老牌太阳马戏团“命悬一线” 员工变动,北京商报
7897,2020-03-22,【东吴医药】周观点20200322：国产新冠疫苗研发和国际同步，建议关注康希诺、复星医药、智飞生物,东吴医药研究团队
7898,2020-03-22,罕见大撤退！融资客连续加仓股仅剩8只，大基金二期概念龙头被抢筹（附名单）,e公司
7899,2020-03-21,【民生医药|周报】原料药跑赢板块，继续推荐全球产业链定价能力强和内需驱动的医药细分龙头,杏林建研
7900,2020-03-21,逆势扫货！管理着650亿美元的高瓴资本，最先加码哪些行业？,上证报
7901,2020-03-21,你敢跌我就敢买！本周抄底资金规模翻倍，逾百亿借道ETF进场，芯片最受青睐,每日经济新闻
7902,2020-03-21,本周重点报告精选（2020.03.16-2020.03.20）,平安研究
7903,2020-03-21,格隆汇港股通5日资金流入流出排行榜 | 3月20日,格隆汇
7904,2020-03-20,【国信医药】药品创新价值凸显，医院建设带来器械需求增长（周观点）,GuosenHealthcare
7905,2020-03-20,格隆汇个股放量排行榜 | 3月20日,格隆汇
7906,2020-03-20,截至3月20日AH股共计1只股票股价倒挂,Wind
7907,2020-03-20,天津启东金象大药房门店1天收3罚单 复星医药持股40%,中国经济网
7908,2020-03-20,3月20日早盘两市机构大单抛盘40股(名单),金融界
7909,2020-03-20,智通港股通占比异动统计|3月20日,智通财经
7910,2020-03-20,智通港股通持股解析|3月20日,智通财经
7911,2020-03-19,两巨头研发新冠疫苗拒供中国？辉瑞：复星医药已入局,新京报
7912,2020-03-19,复星医药入局新冠疫苗研发，4月下旬进入临床试验,医药云端工作室
7913,2020-03-19,两巨头瞄向它，多家药企披露进展，哪款新冠疫苗能最终突围？,新浪医药
7914,2020-03-19,深挖医美器械潜力 复锐医疗科技2019年营收同比增长12.7%,证券日报
7915,2020-03-19,格隆汇个股放量排行榜|3月19日,格隆汇
7916,2020-03-19,恒指收跌2.61% 卫星无线通讯板块领跌,中新经纬
7917,2020-03-19,2020年医药行业格局如何？投资者推荐三大逻辑,制药网
7918,2020-03-19,辉瑞回应“拒绝向中国提供新冠疫苗”：复星医药用8500万提前拿下了中国市场的开发和商业权,21世纪经济报道
7919,2020-03-19,复锐医疗科技(01696)：营收稳健增长，持续发力全球化布局,智通财经
7920,2020-03-19,郭广昌复盘“战时机制”：不要错过任何一次危机对组织的考验,腾讯网
7921,2020-03-19,拒绝向中国提供疫苗？辉瑞回应：复星医药已提前入局,中新经纬
7922,2020-03-19,与BioNTech共同开发新冠疫苗为何不包括中国市场？辉瑞回应争议,每日经济新闻
7923,2020-03-19,辉瑞拒绝向中国提供疫苗？复星医药已抢占在华独家权利,澎湃新闻
7924,2020-03-19,中国市场权利被复星医药独家“抢断”，辉瑞抗病毒疫苗研发引争议,第一财经
7925,2020-03-19,【民生医药|专题】从药品结构调整看仿制药投资的预期差——仿创行业专题报告（二）,杏林建研
7926,2020-03-19,辉瑞生物制药集团今日公告称：如果辉瑞与BioNTech的合作最终创造出一种安全有效的疫苗，虽然辉瑞与BioNTech的协议不包括中国市场,金十数据
7927,2020-03-19,搜狐医药|辉瑞新冠疫苗分销将不包括中国？辉瑞回应：复星医药已提前合作,搜狐
7928,2020-03-19,开盘：恒指小幅低开0.32％ 腾讯业绩增幅超20％涨2.69％,金融界
7929,2020-03-19,复星医药控股股东增持712万股 七年研发投入增速34.7%难阻业绩低迷,电鳗快报
7930,2020-03-19,45只港股获南向资金大比例持有,证券时报网
7931,2020-03-19,3月19日沪深两市最新交易提示,金融界
7932,2020-03-19,智通港股公告精选︱(3.18)腾讯全年股东应占盈利同比增19%至933.1亿元,--
7933,2020-03-18,新冠病毒检测试剂出海潮：十多家上市公司布局 抢滩欧盟,新京报
7934,2020-03-18,联手BioNTech共抗COVID-19，复星医药加速mRNA疫苗领域布局,财华社
7935,2020-03-18,【e公司直播】华测检测：布局战略领域促增长 积极应对疫情危与机,e公司
7936,2020-03-18,高科技呼吸机产品亮相！睡眠市场或将成为下一个蓝海,新浪
7937,2020-03-18,增持计划期限已过半 复星医药(02196)获复星高科技累计增持711.65万股H股,智通财经
7938,2020-03-18,复星医药(02196.HK)：控股股东增持计划已过半 累计增持0.28%股份,格隆汇
7939,2020-03-18,康希诺、复宏汉霖、成大生物等近20家药企“冲刺”科创板，底气在哪里？,新浪医药
7940,2020-03-18,2020券商医药行业周观点（第10周）,Wind
7941,2020-03-18,GBI专题报告 | 新一轮带量采购冲击波：仿制药企洗牌加速,新浪
7942,2020-03-18,Wind快讯 | 每日医药行业动态（2020-03-18）,Wind
7943,2020-03-18,格隆汇个股放量排行榜|3月18日,格隆汇
7944,2020-03-18,医药板块强势反弹！这些上市公司迎“出海”机遇,中投网
7945,2020-03-18,中国百强大健康民营企业出炉（附名单）,医药观察家网
7946,2020-03-18,复星医药(02196.HK)3月30日董事会考虑及通过全年业绩,格隆汇
7947,2020-03-18,复星医药(600196.SH)：复星高科技增持期过半 累计增持711.65万H股,格隆汇
7948,2020-03-18,908亿资金争夺20股：主力资金重点出击3股(名单),新浪
7949,2020-03-18,复星医药入局COVID-19疫苗研发,零壹财经
7950,2020-03-18,港股异动︱与BioNTech强强联合共抗COVID-19 复星医药(02196)续涨逾8%,智通财经
7951,2020-03-18,恒指震荡走高半日涨0.08% 物业管理股医药股飙升,腾讯网
7952,2020-03-18,法匹拉韦量产投入临床 医药股普涨四环医药涨近9%,新浪
7953,2020-03-18,全国首款重组新冠疫苗背后的康希诺生物：已研发15种疫苗产品 正在冲击“A+H”,北京商报网
7954,2020-03-18,复星医药大涨6.71%，成交额95828万元,中新经纬
7955,2020-03-18,与BioNTech强强联合共抗COVID-19 复星医药(02196)踏上全球mRNA领跑赛道,智通财经
7956,2020-03-18,交银国际：相关产品销量增 看好丽珠医药及中国中药,新浪
7957,2020-03-18,【信达看盘】2020.3.18,信达证券上海
7958,2020-03-18,恒指翻红，医疗股涨幅居前,Wind
7959,2020-03-18,胡润发布《2020胡润中国百强大健康民营企业》,Wind
7960,2020-03-18,美股新冠疫苗龙头暴涨66%！A股影子股起飞，疫苗距离上市还有多远,证券时报网
7961,2020-03-18,【医药】关注医药一季报，逢低布局优质龙头——医药行业周报——中性（联系人：徐勇、甘英健、陈晨、张山峰）,渤海证券研究
7962,2020-03-18,智通港股通持股解析|3月18日,智通财经
7963,2020-03-18,79股获券商买入评级 鹏辉能源目标涨幅达112.05%,Wind
7964,2020-03-18,港股盘前必读：香港特区将向全球各地发出海外旅游红色警示,Wind
7965,2020-03-18,新冠疫苗研发领域多路线部署 相关公司望受关注,证券时报网
7966,2020-03-17,全国首款重组新冠病毒疫苗背后的康希诺生物,北京商报网
7967,2020-03-17,VIP资讯分享： A.大基金二期注资紫光展锐 估值逾600亿元。,首席投顾说
7968,2020-03-17,A股明日风口：两部门印发意见加大多能互补支持力度,新浪
7969,2020-03-17,大资金连续5日出逃 这些股抛压最重,金融界
7970,2020-03-17,主力动向：3月17日特大单净流出64.59亿元,证券时报网
7971,2020-03-17,复星医药有望成中国市场最大受益者 BioNTech拟最快于4月启动新冠疫苗临床试验,健识局
7972,2020-03-17,买买买，License in方兴未艾,新浪医药
7973,2020-03-17,中天科技尾盘净流入资金超亿元,证券时报网
7974,2020-03-17,市场综述：无惧海外市场压力！港股超跌反弹可期,老虎证券
7975,2020-03-17,A股市场主力资金净流出238.53亿元 中天科技净流入额居首,中证网
7976,2020-03-17,复星医药：为控股子公司提供担保1亿元 大额借贷担保,Wind
7977,2020-03-17,40股主力资金净流入超亿元,证券时报网
7978,2020-03-17,恒指收涨0.87%出版板块领涨,中新经纬
7979,2020-03-17,港股收评：恒指震荡收涨0.87% 手游股、光伏股回升明显 腾讯、友邦皆升超2%,格隆汇
7980,2020-03-17,新华500指数（989001）17日收盘下跌0.37%,新华网
7981,2020-03-17,巨丰资金流向：市场探底回升 238亿资金再现出逃！,巨丰财经
7982,2020-03-17,复星医药大涨5.12%，最近一日融资余额166700.71万元,中新经纬
7983,2020-03-17,多家药企竞速新冠肺炎疫苗研发,第一财经
7984,2020-03-17,康希诺生物与军科院合研新冠病毒疫苗启动志愿者预招募 曾与陈薇团队研发出全球首个埃博拉疫苗,21世纪经济报道
7985,2020-03-17,智通港股通持股解析|3月17日,智通财经
7986,2020-03-17,40股获券商买入评级 万盛股份目标涨幅达76.81%,Wind
7987,2020-03-17,今日COVID-19研发动态：Moderna新冠疫苗完成首例志愿者接种，IL-6抑制剂启动2/3期临床试验,药明康德
7988,2020-03-17,【山证医药】医药行业周报（20200315）：海外疫情持续升温，建议关注相关领域投资机会,山西证券研究所
7989,2020-03-17,券商看好医药行业13股获多家机构推荐,证券时报
7990,2020-03-16,【光大医药|公告点评】复星医药：引进COVID-19 mRNA疫苗，CAR-T纳入优先审评,医心医意要健康
7991,2020-03-16,特效药尚未面世，新冠病毒疫苗研发“不得不慢”，距离真正上市还有多远？,E药经理人
7992,2020-03-16,复星医药入局 超20家药企竞速新冠肺炎疫苗研发,北京商报
7993,2020-03-16,研发日报丨优时比抗癫痫新药padsevonil 2b期临床失败,新浪
7994,2020-03-16,复星医药(02196.HK)向子公司提供1亿元担保 大额借贷担保,格隆汇
7995,2020-03-16,医药股大面积上涨 能否挽回行业颓势？,新浪
7996,2020-03-16,68股今日获机构买入评级6股上涨空间超50%,证券时报网
7997,2020-03-16,新华500指数收盘报3977.43点 跌4.48%,新华网
