,2021-12-31,猪企的2021年：股价深蹲后触底反弹，下行周期下面临资金考验,华夏时报
2549,2019-12-01,中南区生猪调运政策试点影响几何？【天风农业】,吴立话农业牛股
2550,2019-11-30,猪肉大亨们“正面刚”，前创业板股王杀入千亿猪肉首富老家,腾讯网
2551,2019-11-29,【国君农业】天康生物深度报告：新疆养殖新贵享溢价 后周期业务现拐点,农业凯歌
2552,2019-11-29,金麒麟农林牧渔分析师预见2020：养殖仍为高景气行情,新浪
2553,2019-11-29,23股获券商买入评级 中国铁建目标涨幅达50.87%,Wind
2554,2019-11-28,温氏股份向出栏肉猪7000万头目标迈进 收购新大牧业进军河南市场,证券日报
2555,2019-11-28,反垄断审查通过，温氏股份收购京海禽业股权案继续推进,新京报
2556,2019-11-28,温氏股份(300498.SZ)就收购江苏京海禽业集团80%股权 国家市场监督管理总局决定不实施进一步审查,格隆汇
2557,2019-11-27,温氏股份（300498.SZ）：拟逾8亿控股猪企，进军河南生猪市场,格隆汇
2558,2019-11-27,温氏股份拟8.1亿元控股新大牧业，实现河南市场零突破,新京报
2559,2019-11-27,温氏股份拟8.1亿元控股新大牧业 挺进河南生猪市场,e公司
2560,2019-11-27,温氏股份拟收购新大牧业41.22%股份并对其增资,上证报
2561,2019-11-27,[公司]温氏股份拟3.5亿元收购新大牧业41%股权并对其增资,全景网
2562,2019-11-27,温氏股份：拟逾7亿元收购新大牧业61.86%股权,e公司
2563,2019-11-27,温氏股份(300498.SZ)：子公司8.1亿元入股新大牧业 占股61.86%,格隆汇
2564,2019-11-24,猪价企稳，养殖企业高盈利，继续坚定推荐养殖产业链！【天风农业】,吴立话农业牛股
2565,2019-11-23,禽肉已成全球消费最多的肉类！农业农村部：吃禽肉更健康,每日经济新闻
2566,2019-11-19,2.77%，创业板指创3个月最大单日涨幅！北上资金连续加仓行业龙头,证券时报网
2567,2019-11-18,温氏股份：入选2019民企100强社会责任发展指数第6位,e公司
2568,2019-11-17,传统消费旺季将至，猪价震荡上行趋势不变，继续坚定推荐养殖产业链！【天风农业】,吴立话农业牛股
2569,2019-11-15,温氏股份(300498.SZ)：合资公司温氏华统完成工商登记手续,格隆汇
2570,2019-11-15,太突然！“猪中茅台”三天蒸发100亿！超级猪周期结束了？,中国基金报
2571,2019-11-15,中金公司：将于11月29日召开“19温氏01”、“17温氏01”持有人会议,Wind
2572,2019-11-15,北向资金今日净流入16.84亿元，中国平安、海康威视、温氏股份净买入逾1亿元,Wind
2573,2019-11-15,猪价突然哑火！40元/公斤涨不动了 养殖龙头回应,金融界
2574,2019-11-14,“生猪养殖+屠宰”规模齐扩张 华统股份产业链一体化完善加速,证券日报
2575,2019-11-14,得母猪者得天下 温氏牧原正邦加紧“囤种猪”,证券时报
2576,2019-11-13,谁是A股“猪老大”？得母猪者得天下，上市公司纷纷“囤种猪”！,e公司
2577,2019-11-11,北向资金今日净流入6.7亿元，海康威视净买入超3亿元,Wind
2578,2019-11-11,温氏股份(300498.SZ)：陈瑞爱减持计划已完成 累计减持10万股 拟减持股份,格隆汇
2579,2019-11-11,温氏股份：高管陈瑞爱减持10万股 减持股份,Wind
2580,2019-11-11,【国君农业】周报：无惧价格调整 再荐猪鸡,农业凯歌
2581,2019-11-10,千亿猪王秦英林 2019他赚大了,新浪
2582,2019-11-10,传统消费旺季将至，猪价有望重启上涨，继续坚定推荐养殖产业链！【天风农业】,吴立话农业牛股
2583,2019-11-08,销量纷纷下降养猪上市公司却乐了 背后原因耐人寻味 盈利能力下降,新浪
2584,2019-11-07,美国禽肉进口限制有望解除 需求替代支撑养鸡行业高景气,e公司
2585,2019-11-07,51股获券商买入评级 中国中铁目标涨幅达68.97%,Wind
2586,2019-11-05,加大种猪选留，温氏股份10月肉猪销量同比减少过半 盈利能力下降,新京报
2587,2019-11-05,公告汇总：温氏股份10月销售肉猪收入环比增长36.36%,网易
2588,2019-11-05,温氏股份：10月份肉猪销售均价为36.19/公斤 同比增长153.79%,中证网
2589,2019-11-05,晚间公告热点追踪：温氏股份10月销售肉猪收入环比,新浪
2590,2019-11-05,11月5日上市公司利好利空消息（持续更新）,腾讯网
2591,2019-11-05,公告精选：华扬联众不参与区块链技术研发；温氏股份10月销售肉猪收入环比增36%,e公司
2592,2019-11-05,温氏股份：10月肉猪销售均价36元/公斤 收入39亿,新京报
2593,2019-11-05,温氏股份10月份肉猪销售收入环比增长36.36%,金融界
2594,2019-11-05,温氏股份(300498.SZ)：10月肉鸡销售收入同比增64.98% 肉猪销售收入同比增27.15%,格隆汇
2595,2019-11-05,温氏股份：10月销售肉猪收入38.59亿元 环比增长36.36%,e公司
2596,2019-11-05,温氏股份：10月销售肉鸡1.06亿只 同比增长32.87%,新浪
2597,2019-11-05,傍上温氏养猪，年内大涨42%的华统股份（002840.SZ）业绩是否就稳了？,格隆汇
2598,2019-11-05,温氏股份：10月销售肉猪收入38.59亿元，环比增长约26%,Wind
2599,2019-11-05,温氏股份联手华统股份设合资公司，共投4亿元从事生猪养殖,澎湃新闻
2600,2019-11-05,温氏股份回应：与华统合作有利于公司向食品企业转型丨公司问答,第一财经
2601,2019-11-05,养殖业板块逆势领涨 产业链公司纷纷步入业绩爆发期,中财网
2602,2019-11-05,温氏股份联手华统股份养猪 计划在浙江实现百万头出栏量,证券时报
2603,2019-11-05,巨丰热点：猪肉概念呈现活跃 华统股份盘中领涨市场,巨丰财经
2604,2019-11-05,5日公司新闻聚焦：温氏股份联手华统股份养猪 大华股份等回购股份,证券时报网
2605,2019-11-05,养殖板块迅速走高，华统股份冲击涨停,Wind
2606,2019-11-05,温氏股份携华统股份加码生猪养殖,上证报
2607,2019-11-04,暴增10倍！养猪一年狂赚60亿，河南首富彻底火了！A股“养猪能手”大比拼，谁是老大哥？,中国基金报
2608,2019-11-04,温氏股份生猪养殖首次落地浙江 联手华统股份谋划百万头出栏量,e公司
2609,2019-11-04,华统股份拟携手温氏股份共投4亿养猪,新京报
2610,2019-11-04,华统股份(002840.SZ)与温氏股份设合资公司 争取三年内肉猪年出栏浙江省内达100万头以上及江苏省内达100万头以上,格隆汇
2611,2019-11-04,温氏股份(300498.SZ)拟与华统股份共设温氏华统 争取三年内肉猪年出栏浙江省内达100万头以上及江苏省内达100万头以上,格隆汇
2612,2019-11-04,华统股份：拟与温氏股份共同投资设立公司,新浪
2613,2019-11-04,华统股份：与温氏股份设立合资公司 从事生猪养殖业务,e公司
2614,2019-11-04,日常消费品：猪企盈利高增 禽业持续景气,中信建投
2615,2019-11-03,养殖板块景气依旧，继续坚定推荐养殖产业链！【天风农业】,吴立话农业牛股
2616,2019-11-01,卧底生物股份两年 人生的大起大落实在太刺激了,新浪
2617,2019-10-31,前三季平均净利润大幅增长 养殖板块成十月行情领涨龙头,上证报
2618,2019-10-31,三季报收官，近3700家公司净利增长7.5%,Wind
2619,2019-10-30,创业板十年诞生22位百亿富豪，最有钱大佬身家660亿！,南方财经网
2620,2019-10-30,生快！创业板这10年：总市值从1400亿到5.7万亿，谁起谁落？,南方财经网
2621,2019-10-30,19只十倍股在这里诞生！创业板十周年，累计研发投入3300亿,证券时报
2622,2019-10-29,【国君农业】周报：金秋开启 再荐猪鸡,农业凯歌
2623,2019-10-29,回首丨创业板这十年,每日经济新闻
2624,2019-10-29,【行情】猪肉板块拉升，双汇发展涨7.14%，益生股份、天康生物、天邦股份、正邦科技、温氏股份等跟涨。,金十数据
2625,2019-10-28,牧原股份转向集团控股之谜 600亿净利真假几何？,第一财经
2626,2019-10-28,融资客青睐12股，铁汉生态买入占比高达47.94%,Wind
2627,2019-10-28,明星公司获扎堆调研，多公司透露与华为合作进展,Wind
2628,2019-10-28,明星公司获扎堆调研多公司透露与华为合作进展,证券时报
2629,2019-10-27,【中信证券丨消费】总体持仓稳定，食品饮料减仓相对明显,麦高玩乐游
2630,2019-10-27,北上资金近5个交易日净流入逾70亿元 5家及以上机构联袂推荐10只潜力股,证券日报
2631,2019-10-27,猪价鸡价双双大涨，养殖板块景气度持续走高，继续坚定推荐！【天风农业】,吴立话农业牛股
2632,2019-10-25,牧原股份涨停：市值首破2000亿，未来业绩确定性高,格隆汇
2633,2019-10-25,涨停潮 畜牧养殖咋这么猛？,新浪
2634,2019-10-25,[公司]温氏股份：肉猪未来仍有较长一段时间会保持供给偏紧的状态,全景网
2635,2019-10-25,温氏股份：养殖龙头，双主业稳健扩张，上调目标价至57元,证券时报网
2636,2019-10-25,139股获券商买入评级，正邦科技目标涨幅达117.44%,Wind
2637,2019-10-25,大基金公司都在买什么股？ 易方达近百亿重仓茅台，蓝筹白马仍受偏爱,21世纪经济报道
2638,2019-10-24,机构调研：猪肉价格还会涨吗？温氏股份这样说,新浪
2639,2019-10-24,温氏股份预计养猪产能年底将超3600万头,新京报
2640,2019-10-24,北上资金净买入温氏股份2.02亿 连续2日累计净买入3.3亿元,格隆汇
2641,2019-10-24,北向资金小幅净流入，中国平安、温氏股份均获净买入超2亿元,Wind
2642,2019-10-24,温氏股份：三季度业绩亮眼 买入评级,太平洋证券
2643,2019-10-24,温氏股份：现在养禽形势较好，价格高产量足,Wind
2644,2019-10-24,温氏股份：今年养鸡业产出量预计高出原计划 后年计划猪出栏量3000多万头,e公司
2645,2019-10-24,[公司]温氏股份：今年下半年到明年上半年的出栏量总体呈现“U”型,全景网
2646,2019-10-24,164股获券商买入评级 浙江美大目标涨幅达57.65%,Wind
2647,2019-10-24,【东北晨会1024】新能源专题研究系列（二）/航空动态点评/海鸥住工、温氏股份、华致酒行、华正新材/新股申购,东北证券研究所
2648,2019-10-24,【农林牧渔-温氏股份(300498)】陈奇、潘振亚：生猪稳健扩张，黄鸡量利齐升-20191023,中泰证券研究所
2649,2019-10-23,温氏股份好日子还在后头！广东生猪破40元关口，业内预测春节前要到50,21世纪经济报道
2650,2019-10-23,温氏股份(300498)：Q3表现符合预期，外资窜升为第一大流通股股东,格隆汇
2651,2019-10-23,鸡猪共舞驱动业绩兑现！温氏股份第三季度盈利超47亿 养猪户“业绩大反转”来临,21世纪经济报道
2652,2019-10-23,“养殖一哥”温氏股份Q3净利润翻倍 欲投6.4亿收购京海禽业布局白羽鸡,环球老虎财经
2653,2019-10-23,温氏股份前三季净利翻倍 北上资金成最大流通股东,证券之星
2654,2019-10-23,前三季度净利同比增逾一倍 北向资金对温氏股份持股逐渐提高,中证报
2655,2019-10-23,【华创·每日最强音】关注良信电器/游族网络/温氏股份2019三季报点评|电新+传媒+农业（20191024）,华创证券研究
2656,2019-10-23,“围城效应”提升，公募谨慎乐观看后市,Wind
2657,2019-10-23,助力乡村振兴 农业上市公司加速转型升级,证券日报
2658,2019-10-23,"温氏股份:猪价上涨提振业绩,黄鸡板块超预期",东北证券
2659,2019-10-22,A股养猪巨头披露三季报，受益猪肉价格飞涨，公司净利同比翻倍,搜狐
2660,2019-10-22,上市公司数据播报：温氏股份前三季净利60.85亿元,金融界
2661,2019-10-22,【国君农业】周报：在混沌中寻找确定性 在周期中寻找成长,农业凯歌
2662,2019-10-22,温氏股份前三季净赚逾60亿 陆股通跃居第一大流通股东,大众证券报
2663,2019-10-22,温氏股份(300498.SZ)拟回购注销61.528万股限制性股票,格隆汇
2664,2019-10-22,温氏股份前三季度业绩倍翻,上证报
2665,2019-10-22,温氏股份前三季度净利翻番，拟投6.4亿元布局白羽肉鸡市场,澎湃新闻
2666,2019-10-22,公告精选：天风证券23家限售股解禁股东表示短期内不减持；温氏股份前三季度净利同比增长109.84%,e公司
2667,2019-10-22,温氏股份前三季盈利60亿，拟通过收购进军白羽鸡领域,新京报
2668,2019-10-22,温氏股份前三季净利超60亿，拟6亿买京海禽业八成股权,新京报
2669,2019-10-22,温氏股份三季度净利大涨137%， 6.4亿现金收购京海禽业,第一财经
2670,2019-10-22,温氏股份前三季度净利增长110% 陆股通位居十大流通股东之首,e公司
2671,2019-10-22,温氏股份：拟直接现金收购江苏京海禽业集团80%股份,Wind
2672,2019-10-22,温氏股份：陆股通第三季度增持公司1.33%股权,e公司
2673,2019-10-22,温氏股份(300498.SZ)第三季度净利润升137.17%至47.02亿元,格隆汇
2674,2019-10-22,温氏股份：拟6.4亿元收购“京海禽业”80%股权,Wind
2675,2019-10-22,陆股通较二季末增持温氏股份1.33%股份，跃居第一大流通股东,Wind
2676,2019-10-22,温氏股份：前三季度实现净利60.85亿元 同比增长110%,新浪
2677,2019-10-22,温氏股份：前三季度净利60.85亿元 同比增长109.84%,e公司
2678,2019-10-22,温氏股份：前三季度净利润60.85亿元，同比增长109.84%,Wind
2679,2019-10-22,创业板十周年，总市值达5.6万亿元诞生3家20倍牛股,Wind
2680,2019-10-21,养鸡产业链迎巨变，鸡蛋鸡肉鸡苗价格齐创新高,证券时报网
2681,2019-10-21,【行情】鸡蛋期货涨停，相关概念股大幅拉升，益生股份涨5.21%，民和股份涨4.48%，温氏股份涨4.13%，立华股份涨3,金十数据
2682,2019-10-21,天风证券跌停！创业板涨停潮！小市值个股机会又回来了？,中证报
2683,2019-10-21,【行情】猪肉股集体走强，天邦股份涨超8%，正邦科技涨超6%，天康生物、唐人神、温氏股份等多股涨超3%。,金十数据
2684,2019-10-21,猪价凶猛，中国养猪巨头赚翻了！天邦股份净利竟大降九成 盈利能力下降,中财网
2685,2019-10-20,日常消费品：农林牧渔行业周报 荐11股,东海证券
2686,2019-10-18,A股三季报预告披露近半：通信、养殖股业绩齐舞，谁是“预增王”？,经济观察网
2687,2019-10-17,生猪养殖企业集体报喜 天邦股份三季度业绩同比增长841.9%,e公司
2688,2019-10-16,温氏股份：监事何维光拟减持不超过90万股 减持股份,Wind
