,2021-12-28,北向资金假期后首日加仓近13亿，兴业银行、宁德时代净买入均超5亿元,Wind
1301,2018-09-19,【超级大单】 09月19日 2只个股特大单净流入超亿元,每日经济新闻
1302,2018-09-19,09月19日 主力资金抢筹最积极的前10股（附名单）,每日经济新闻
1303,2018-09-19,沪指上涨1.44%报2738.89点 农业综合等板块领涨,腾讯网
1304,2018-09-19,大秦铁路：优质防守标的 推荐评级,平安证券
1305,2018-09-18,【晨会纪要】策略丁文 银河证券晨会纪要—20180918,中国银河证券研究
1306,2018-09-18,"交通运输行业周报:快递维持高增长,航空经营数据向好",平安证券
1307,2018-09-17,【晨会纪要】策略丁文 银河证券晨会纪要—20180917,中国银河证券研究
1308,2018-09-17,低估值高股息高标打底仓 上汽集团等10只股票被券商集中推荐,投资者报
1309,2018-09-16,外围市场牵动A股神经 震荡探底走势或延续,大众证券报
1310,2018-09-14,CFi收盘揭秘:垃圾股走强 市场感觉有“任务”没完成,中财网
1311,2018-09-14,【晨会纪要】策略丁文 银河证券晨会纪要—20180914,中国银河证券研究
1312,2018-09-13,18股获券商买入评级 太阳纸业目标涨幅达84.21%,Wind
1313,2018-09-12,周四机构一致看好的十大金股（9.12）,中金在线
1314,2018-09-12,29股获券商买入评级 保利地产目标涨幅达77%,Wind
1315,2018-09-12,【东北交运瞿永忠/孙延】大秦铁路（601006）数据点评：8月运量预期内波动，整体仍将高位运行,东北证券研究所
1316,2018-09-12,沪市单日成交再度不足千亿 李大霄：救市时机已经成熟,投资快报
1317,2018-09-12,交通运输行业周报:民航局下发2018年冬航季航班时刻配置政策,平安证券
1318,2018-09-12,"铁路运输行业:铁路客货运运力持续释放,运量快速增长",联讯证券
1319,2018-09-11,【长江交运】大秦铁路：旺季渐远运量趋缓，全年高产态势不改,长江交运
1320,2018-09-11,【晨会纪要】策略丁文 银河证券晨会纪要—20180911,中国银河证券研究
1321,2018-09-11,大秦铁路：日运量有所回调 不改全年满载预期,中信证券
1322,2018-09-11,申万宏源：大秦铁路买入评级,顶尖财经网
1323,2018-09-10,VIP资讯分享：A.投资阿里的软银再度出手 10亿美元砸商汤科技获。,首席投顾说
1324,2018-09-10,10日晚公告精选丨粤宏远A获第一大股东广东宏远集团三度举牌,21世纪经济报道
1325,2018-09-10,9月10日上市公司晚间公告速递,新浪
1326,2018-09-10,大秦铁路：8月份货物运输量同比降2.47%,e公司
1327,2018-09-10,交运行业：盈利增长整体进入供需平衡、局部优化状态,顶尖财经网
1328,2018-09-09,周末影响市场重要资讯回顾,全景网
1329,2018-09-09,北上资金明显趋谨慎 卖大买小成资金新动向,新浪
1330,2018-09-07,大秦铁路缘何增收不增利？,红周刊
1331,2018-09-07,09月07日 35只股票封板 贵金属板块涨幅最大,每日经济新闻
1332,2018-09-07,【晨会纪要】策略丁文 银河证券晨会纪要—20180907,中国银河证券研究
1333,2018-09-06,【晨会纪要】策略丁文 银河证券晨会纪要—20180906,中国银河证券研究
1334,2018-09-04,上周北上资金净流入百亿——流动性观察9月第2周,中信建投
1335,2018-09-04,大秦铁路：运量景气持续 买入评级,广发证券
1336,2018-09-03,外资增持最多是谁？减持最多是谁？看看这个朋友圈就全懂了,证券时报网
1337,2018-09-03,中证数据：两市资金净流入前20股（9月3日）,中证网
1338,2018-09-03,港股通(沪)净流出0.68亿 港股通(深)净流入1.35亿,新浪
1339,2018-09-03,金融业中报大观:重仓蓝筹 华夏等国家队基金扎堆亏损,新金融观察
1340,2018-09-03,"""国家队""上半年持股逾3万亿国家队5家基金持股不动",新浪
1341,2018-08-31,外资尾盘涌入极其靠谱 快来盯牢这10股,红周刊
1342,2018-08-30,【长江交运】大秦铁路：运量持续增长，业绩平稳提升,长江交运
1343,2018-08-30,【大秦铁路（601006）】运量满载延续，成本拖累Q2业绩,中信证券研究
1344,2018-08-30,"大秦铁路:上半年利润同比增长7.48%,全年业绩高位稳健",申万宏源
1345,2018-08-29,内蒙古动力煤：坑口煤价坚挺 港口煤价小幅上调,我的钢铁
1346,2018-08-29,【东北交运】大秦铁路半年报点评：业绩符合预期，看好公司稳定发展,老瞿研究
1347,2018-08-29,8月29日券商晨会研报汇编,证券日报
1348,2018-08-29,29日早间两市重要公司新闻速递,证券时报网
1349,2018-08-29,A股情报：一公司深夜连发三公告 今日跌停压力陡增,凤凰网
1350,2018-08-29,"大秦铁路:货运清算办法变更致使成本短期承压,高运量预计常态化",国金证券
1351,2018-08-28,【华泰交运】大秦铁路中报点评：业绩符合预期，高基数拖累2Q18,华泰交运沈晓峰团队
1352,2018-08-28,大秦铁路：上半年净利81.92亿元 同比增7.48%,中证网
1353,2018-08-28,大秦铁路：上半年净利润同比增7.48%,Wind
1354,2018-08-28,[快讯]万家红利基金公布半年报 收益为-10.11%,中财网
1355,2018-08-27,[强于大市评级]交通运输行业周报：中美航线出现停航潮,中财网
1356,2018-08-27,交通运输行业:铁路机场仍是最好的交通运输产业绝对收益标的,国金证券
1357,2018-08-24,北上资金逆市“买买买” 六只个股彰显投资价值,证券日报
1358,2018-08-24,北上资金逆市“买买买” 45只个股被重点扫货,证券日报
1359,2018-08-22,交通运输行业:航空近期数据超预期 快递仍然高速增长,国金证券
1360,2018-08-21,中金交运双周报：快递增速环比回升 上市公司份额扩张,中财网
1361,2018-08-21,31公司推中期分红方案 三种视角挖掘现金奶牛,投资快报
1362,2018-08-20,[强于大市评级]交通运输行业周报：快递单票收入继续下降,中财网
1363,2018-08-17,"大秦铁路:检修等因素致7月运量下滑,不改全年高位运行趋势",正点财经
1364,2018-08-17,交通运输行业日报：交通运输部：推进水运行业LNG应用,中财网
1365,2018-08-16,交通运输行业日报：前7个月车辆购置税同比增长15.3%,中财网
1366,2018-08-15,沪港通十大成交活跃股排名（8月15日）,Wind
1367,2018-08-15,交通运输行业周报：铁总上半年货运表现良好,中财网
1368,2018-08-15,交通运输行业日报：7月公路运输效率指数95.13,中财网
1369,2018-08-14,64股获券商买入评级 海源机械目标涨幅达130.65%,Wind
1370,2018-08-13,[强于大市评级]交通运输行业周报：公转铁推进 港口、铁路版块涨幅居前,中财网
1371,2018-08-11,北上资金踏准伊利股份反弹,大众证券报
1372,2018-08-11,秦港股份逾10亿股下周四上市,大众证券报
1373,2018-08-10,[买入评级]大秦铁路(601006)公告点评：临时维修小幅影响7月运量,中财网
1374,2018-08-10,[推荐评级]大秦铁路(601006)公司动态：7月大秦线运量保持增速 符合预期,中财网
1375,2018-08-10,【华泰交运】大秦铁路点评：临时维修小幅影响7月运量,华泰交运沈晓峰团队
1376,2018-08-10,7月份大秦线完成煤炭运输量3885万吨 增长6.91%,大秦铁路
1377,2018-08-10,申万宏源：大秦铁路维持买入评级,顶尖财经网
1378,2018-08-10,8月10日券商晨会研报汇编,证券日报
1379,2018-08-10,【东北交运】大秦铁路7月数据点评：检修等因素致7月运量下滑，不改全年高位运行趋势,老瞿研究
1380,2018-08-10,【大秦铁路（601006）】日运量维持高位，高股息彰显价值,中信证券研究
1381,2018-08-09,大秦铁路前7月运输量增长7.22%,证券之星
1382,2018-08-09,大秦铁路：1-7月大秦线累计完成货物运输量26417万吨,金融界
1383,2018-08-09,大秦铁路：7月大秦线货物运输量同比增6.91%,e公司
1384,2018-08-09,大秦铁路：7月大秦线完成货物运输量3885万吨，同比增加6.91%,Wind
1385,2018-08-08,[买入评级]大秦铁路(601006)深度研究：饱和运量将成常态 业绩趋稳提振估值,中财网
1386,2018-08-07,【中投早知道】2018-08-08,赢家之星
1387,2018-08-07,【建投策略】养老基金获批助推机构化过程——8月第1周流动性观察,中信建投
1388,2018-08-07,【兴业证券晨会聚焦0808】交运-大秦铁路,兴证研究
1389,2018-08-07,【交运龚里】大秦铁路:饱和运量将成常态，业绩趋稳提振估值,兴证研究
1390,2018-08-07,改革开放四十年 清洁能源迈向高质量发展,证券日报
1391,2018-08-07,兴证销售每日AH推荐-20180808,兴证销售每日精选
1392,2018-08-07,交通运输行业周报:关注航空板块的旺季行情,平安证券
1393,2018-08-06,再下一城！山西国资改革迎风口，这些要点必看,Wind
1394,2018-08-04,A股现金奶牛,中金在线
1395,2018-08-01,京张高铁官厅水库特大桥以技术革新实现绿色施工,中新网
1396,2018-07-31,[推荐评级]招商“交”点之周报篇：经济预期修复 运输结构调整进行时,中财网
1397,2018-07-31,交通运输行业日报：中欧班列(郑州)累计开行1308班,中财网
1398,2018-07-31,交通运输行业周报：“公转铁”将促进铁路货运量较快提升,中财网
1399,2018-07-31,【太平洋证券 今日早读】策略：反弹中途有波折，周期成长或齐飞|食品饮料、电新、机械设备、银行、交通运输行业追踪20180731,太平洋证券研究
1400,2018-07-30,今日9只股价格突破了年线 7月30日突破年线个股一览,每日经济新闻
1401,2018-07-30,[强于大市评级]交通运输行业周报：积极财政政策预期影响 基础设施版块涨幅居前,中财网
1402,2018-07-30,[推荐评级]交通运输行业周报：旺季节奏开启 民航景气度快速回升,中财网
1403,2018-07-30,今日151只个股突破五日均线,证券时报
1404,2018-07-30,今日盘中突破五日均线个股一览,证券时报网
1405,2018-07-30,[强于大市评级]交通运输行业研究周报：上半年铁路持续向暖 拼多多赴美上市成功,中财网
1406,2018-07-27,上半年铁路煤炭发运8.58亿吨,中国煤炭报
1407,2018-07-27,暑期旺季望烘热交通运输(附股),中财网
1408,2018-07-26,暑期旺季有望烘热交通运输板块 机构看好6只潜力股,金融界
1409,2018-07-26,周五沪深上市公司重大公告速递（2018.7.27）,证券之星
1410,2018-07-26,国家队基金也被套：规模缩水仍重仓蓝筹股,中国经营网
1411,2018-07-26,铁路公路2018年中报预览：铁路业绩稳健 公路盈利分化,中财网
1412,2018-07-23,三只国家队基金重仓持有 海航控股重组预期升温,中金在线
1413,2018-07-23,中金交运行业双周报：京沪高铁筹备上市 铁改或迎实质性进展,中财网
1414,2018-07-23,国家队基金展示二季度投资图谱 重仓股调仓较少,股城网
1415,2018-07-23,[强于大市评级]交通运输行业周报：上海机场免税招标落地,中财网
1416,2018-07-23,7月23日券商晨会研报汇编,证券日报
1417,2018-07-23,[强于大市评级]交通运输行业研究周报：上海机场免税总保底租金410亿元 快递公司6月数据披露完全,中财网
1418,2018-07-21,京沪高铁准备上市，美国公司却要在贵州建时速超1000公里高铁，砸场的来了？,FX168
1419,2018-07-20,【安信煤炭 周泰团队】日报：俄罗斯遭遇强降雨，7月份煤炭出口受到影响,泰度煤炭
1420,2018-07-20,中国上市公司协会联合沪深交易所发布A股上市公司现金分红榜单,中上协
1421,2018-07-20,上半年全国铁路货运量完成全年任务6成煤炭运量激增,中国经营网
1422,2018-07-20,A股的底被谁抄了 机构扎堆推荐7只龙头股,大众证券报
1423,2018-07-20,下半年铁路投资或将大幅增长 机构扎堆推荐7只龙头股,证券日报
1424,2018-07-19,3只国家队基金二季度继续重仓大蓝筹,证券时报
1425,2018-07-18,[推荐评级]绿色交通专题二：聚焦货运行业污染防治 绿色物流板块投资机遇凸显,中财网
1426,2018-07-18,【国金策略】二级市场延续净减持，坦途犹存--资金周度监测119期（魏雪/李立峰等）,策略李立峰与行业配置笔记
1427,2018-07-17,99股获北上资金连续四周加仓,证券时报
1428,2018-07-16,【招商策略】 保险资金权益投资占比止跌回升，重要股东净增持——金融市场流动性与监管动态周报（0716）,招商策略研究
1429,2018-07-16,[推荐评级]招商“交”点之周报篇：宏观经济仍有压力 把握两条投资主线,中财网
1430,2018-07-16,周线七连阴终结，贪婪的时刻到了吗？,红周刊
1431,2018-07-16,交通运输行业周报：机场还能走多远,顶尖财经网
1432,2018-07-16,[强于大市评级]交通运输行业周报：市场企稳反弹 机场板块涨幅居前,中财网
1433,2018-07-16,70股获券商买入评级 华夏幸福目标涨幅达142.73%,Wind
1434,2018-07-16,大型煤企7月月度长协下跌明显,国家煤化工网
1435,2018-07-16,"交通运输行业周报:市场企稳反弹,机场板块涨幅居前",平安证券
1436,2018-07-16,"大秦铁路:多重利好因素提振业绩,低值高息静待修复",国金证券
1437,2018-07-15,重点关注超跌成长股机会 长春高新等10只股被集中推荐,投资者报
1438,2018-07-14,沪指2691点以来 北上资金“抄底”绩优超跌股,大众证券报
1439,2018-07-13,红利指数具备定投神器潜质吗？,中金在线
1440,2018-07-13,整合优质资产，国资改革多点开花，好戏在后头,Wind
1441,2018-07-12,今日33只股长线走稳 站上年线,证券时报网
