,2021-12-31,车载屏成市场新宠 面板厂商跑步入场,中国网
5049,2020-06-28,电子行业周报：电视面板进入上涨周期 苹果电脑将使用自研芯片,新浪
5050,2020-06-28,【华西电子孙远峰-每日观点&资讯】（2020-06-29）,远峰电子
5051,2020-06-28,晚间公告热点追踪：中国首个mRNA新冠疫苗临床试验获批,新浪
5052,2020-06-28,晚间重要公告2020年6月28日星期日,Wind
5053,2020-06-28,京东方A拟新投上百亿切入物联网 成都高新区60亿项目领衔,每日经济新闻
5054,2020-06-28,京东方Ａ(000725.SZ)：拟24亿元于苏州市吴江区建苏州京东方医院项目,格隆汇
5055,2020-06-28,京东方Ａ(000725.SZ)：拟投资48亿元建重庆智慧系统创新中心项目,格隆汇
5056,2020-06-28,京东方Ａ(000725.SZ)：拟投资60亿元建京东方(成都)智慧系统创新中心项目,格隆汇
5057,2020-06-28,京东方披露132亿项目投资 设立创新中心和改造医院,新京报
5058,2020-06-28,京东方A砸百亿布局智慧系统创新中心项目,北京商报
5059,2020-06-28,京东方：拟投132亿元在成、渝、苏三地建智慧项目 去年营收超千亿,金融界
5060,2020-06-28,京东方（成都）创新中心落地成都高新区,金融投资报
5061,2020-06-28,BOE（京东方）智慧系统创新中心落地成都和重庆,电子信息产业网
5062,2020-06-28,科技行业2020年7月金股推荐,新浪
5063,2020-06-28,京东方A：拟向苏州投24亿元建医院,Wind
5064,2020-06-28,京东方A：拟投60亿元建“成都智慧系统创新中心”,Wind
5065,2020-06-28,6月28日上市公司晚间公告速递,新浪
5066,2020-06-28,京东方A：拟合计投资132亿元建设智慧系统创新中心项目,Wind
5067,2020-06-27,自动控制家里的灯光、窗帘、空调……这样的生活更近了,重庆商报
5068,2020-06-27,北上资金6月加速回流突破500亿！“重仓”买入京东方A等个股，下半年布局提前剧透,红周刊
5069,2020-06-27,TCL科技独揽中电熊猫三条产线，最快6月底公布,中国家电网
5070,2020-06-27,商络电子创业板试行注册制发行上市获受理：系京东方、小米供应商,挖贝网
5071,2020-06-27,电子行业周报：面板价格普涨确立涨价周期 中芯有望7月上市,新浪
5072,2020-06-26,柔宇刘自鸿：我们和三星、京东方这些巨头不一样,中国企业家杂志
5073,2020-06-25,赵晓光：深度化专业化的科学时代,Wind
5074,2020-06-24,*ST东科旗下中电熊猫花落TCL科技？两公司如此回应,e公司
5075,2020-06-24,数据解盘|今日北向资金合计净流入38.00亿元 医药制造板块遭主力资金抛售 股票卖空,新浪
5076,2020-06-24,电子行业：后疫情时代的危与机 中国电子产业亟待升级,新浪
5077,2020-06-24,北向资金净流入18.56亿元，外资减配高位股回流低位价值股,Wind
5078,2020-06-24,【研报掘金】把握电子行业细分领域长期确定趋势 关注相关龙头企业,证券时报网
5079,2020-06-24,京东方B11第6代AMOLED产线产能、出货量双创新高,电子信息产业网
5080,2020-06-24,晨会纪要：上证指数强势震荡 创业板再创新高,新浪
5081,2020-06-24,京东方19年申请Mirco LED专利位居榜首,电子信息产业网
5082,2020-06-24,新锐丨国产OLED蒸镀机完成调试，国内面板行业将迎来拐点,Ofweek
5083,2020-06-24,A股融资融券日报：两融余额增加50.04亿元（6月23日),Wind
5084,2020-06-23,面板：涨价如期启动（附点评）,半导体风向标
5085,2020-06-23,电子行业2020年下半年投资策略：一个世界两套系统 创新重启加速替代,光大证券
5086,2020-06-23,翰博高新“改道”精选层：业务依赖京东方，募投项目存疑 经营问题,新浪
5087,2020-06-23,什么情况，风向变了？机构抛售医药股，重点转向这个板块,上证报
5088,2020-06-23,面板价格呈现整体上涨趋势 竞争格局重构,科创板日报
5089,2020-06-23,电子行业2020年中期策略：5G推动消费电子持续创新 国产替代大潮势不可挡,新浪
5090,2020-06-23,面板价格开启新一轮涨价周期！华为相关销量暴增5倍，这些A股公司受益,e公司
5091,2020-06-23,西南证券：复盘ASML发展历程 探寻本土光刻产业链投资机会,新浪
5092,2020-06-23,“板”上钉钉！新一轮涨价周期来了，华为相关业务销量暴增5倍，这些A股公司“幸福触手可及”？,证券时报网
5093,2020-06-23,快讯：三安光电MiniLED芯片批量供货三星，砷化镓射频出货客户累计超90家,唯样资讯
5094,2020-06-23,电视面板价格将反弹回升 显示面板行业有望迎来向上拐点,第一财经
5095,2020-06-23,花旗：上调京东方和TCL科技评级至买入,格隆汇
5096,2020-06-23,103家公司获机构调研（附名单）,证券时报网
5097,2020-06-23,A股融资融券日报：两融余额增加113.78亿元（6月22日),Wind
5098,2020-06-23,单周净买入再超200亿元 北向资金继续抢筹电子股,大众证券报
5099,2020-06-22,群智咨询李亚琴：十年坚守未敢忘初心,电子信息产业网
5100,2020-06-22,实现万亿产业目标 成都多措并举大力发展电子信息产业,凤凰网
5101,2020-06-22,Tokki蒸镀机为何不提供蒸发源？奥来德二回科创板问询函,资本邦
5102,2020-06-22,电子元件板块拉升，立讯精密再创新高，TCL科技、京东方A、歌尔股份普涨,Wind
5103,2020-06-22,A股融资融券日报：两融余额增加0.17亿元（6月19日),Wind
5104,2020-06-21,【华西通信】TCL科技：入资 JOLED 领跑新型显示，LCD 格局确定受益者,香农圆桌沙龙
5105,2020-06-21,【招商机械·周观点】工程机械二季度业绩大增—一周观点及新闻追踪20200621,荣行机械
5106,2020-06-21,格林达IPO过会：客户群体包括京东方/华星光电,搜狐
5107,2020-06-19,数据解盘|今日北向资金合计净流入210.13亿元 券商信托板块获主力资金追捧,新浪
5108,2020-06-19,TCL科技与JOLED深度合作，完善印刷显示技术生态布局,凤凰网
5109,2020-06-19,“京东方创新日”走进大华股份 用创新赋能智慧生活,电子信息产业网
5110,2020-06-19,【西南证券—金宏气体研究报告】特种气体行业领军企业，前景广阔,化工林谈
5111,2020-06-19,两大主力资金本月1000亿加仓A股，行情来了,Wind
5112,2020-06-19,京东方A等多股集合竞价出现抢筹,Wind
5113,2020-06-19,外企相继放弃 LCD产业中心将向我国加速转移,慧聪网
5114,2020-06-19,A股融资融券日报：两融余额增加57.64亿元（6月18日),Wind
5115,2020-06-19,盘前有料丨3公司股票被终止上市，民航局取消国内航班风险分级…重要消息还有这些,证券时报网
5116,2020-06-18,200亿场外资金虎视眈眈，明日尾盘行情安排上了？,中证报
5117,2020-06-18,科技行业日报：160亿元第三代半导体产业项目落户长沙,新浪
5118,2020-06-18,北向资金今日净买入49.57亿元，其中沪股通净买入30.12亿元,Wind
5119,2020-06-18,[公司]京东方：未来行业的周期波动将会显著减弱,全景网
5120,2020-06-18,格林达IPO：子公司被曝曾非法占用土地 大客户依赖症难解 关联方问题,中金在线
5121,2020-06-18,[公司]京东方：随着5G时代来临8K产品渗透率有望快速提升,全景网
5122,2020-06-18,[公司]京东方：面板价格继续下行的空间有限,全景网
5123,2020-06-18,电子元件板块拉升，TCL科技、立讯精密、京东方A等纷纷上扬,Wind
5124,2020-06-18,A股融资融券日报：两融余额增加44.43亿元（6月17日),Wind
5125,2020-06-18,京东方A：二季度公司经营情况有望较一季度继续改善,Wind
5126,2020-06-18,充电桩发展迎来“井喷期” 五股迎腾飞契机,证券时报
5127,2020-06-17,电子行业专题研究：面板价格止跌有望反转 上游材料需求旺盛,新浪
5128,2020-06-17,风格欲切换？北上资金净流出27亿，逆势调仓新兴产业,Wind
5129,2020-06-17,大宗交易平台成机构择股新通道，179家公司获资金净买入,红周刊
5130,2020-06-17,A股融资融券日报：两融余额增加79.14亿元（6月16日),Wind
5131,2020-06-17,BOE（京东方）走进海康威视展示物联网前沿创新科技,京东方
5132,2020-06-16,独家 | 前中国三星CEO张元基从ESWIN离职 董监高成员变化,第一财经
5133,2020-06-16,三星测试京东方、TCL华星柔性OLED，TCL华星将抢先供应？,Ofweek
5134,2020-06-16,电子元件板块拉升，歌尔股份、蓝思科技、立讯精密、京东方A等纷纷大涨,Wind
5135,2020-06-16,OLED板块大幅高开，京东方A、TCL科技领涨,Wind
5136,2020-06-16,京东方未通过苹果屏幕测试，恐无缘iPhone 12,环球老虎财经
5137,2020-06-16,A股融资融券日报：两融余额增加44.22亿元（6月15日),Wind
5138,2020-06-15,采购这种芯片，京东方去年花了60多亿,电子信息产业网
5139,2020-06-15,电子行业：中芯国际首发6月19日上会相关产业链迎来投资机会,新浪
5140,2020-06-15,北向资金全天净流出40.7亿元，白酒龙头遭外资抛售,Wind
5141,2020-06-15,“意念跌停”秒变涨停，创业板猛飙2%，央妈端上2000亿“麻辣粉”,中国基金报
5142,2020-06-15,外媒：京东方OLED屏幕无缘iPhone12首批供货，因测试未通过,36氪
5143,2020-06-15,第四届（2020）“京东方杯”智能制造技能大赛正式启动,凤凰网
5144,2020-06-15,A股融资融券日报：两融余额减少5.93亿元（6月12日),Wind
5145,2020-06-15,科创板早报|北斗三号最后一颗组网卫星即将发射兆易创新、三安光电遭大基金减持,科创板日报
5146,2020-06-13,京东方未能通过苹果公司 iPhone 12 的首轮质量检查,Wind
5147,2020-06-13,iPhone 12使用屏幕确定:京东方惨遭淘汰！,Ofweek
5148,2020-06-13,京东方OLED未通过苹果iPhone12首轮屏幕测试,36氪
5149,2020-06-13,中国面板企业受打击，iPhone12不采用京东方OLED面板,Ofweek
5150,2020-06-12,BOE（京东方）BD Cell获SID年度最佳显示产品奖,产业发展研究
5151,2020-06-12,王东升所创奕斯伟宣布新融资 IDG资本领投奕斯伟计算超20亿元,凤凰网
5152,2020-06-12,国产化替代加速 东旭光电等显示产业概念股迎布局良机,华夏时报
5153,2020-06-12,A股走出独立行情，北上尾盘出逃，11张图看清市场真相,Wind
5154,2020-06-12,创业板强势翻红！外资300亿猛加仓！中一签赚19万超级大肉签也来了,中国基金报
5155,2020-06-12,Micro-LED板块整体低迷，京东方A、TCL科技、深康佳A、三安光电等跌幅居前,Wind
5156,2020-06-12,A股融资融券日报：两融余额增加30.2亿元（6月11日),Wind
5157,2020-06-11,跻身准万亿GDP之城，合肥竟是最大的“风投赢家”？,证券时报网
5158,2020-06-11,国内面板厂商求而不得的核心设备，研发有进展了！,电子信息产业网
5159,2020-06-11,柔性OLED今年在全球智能手机市场的渗透率将增至两成,第一财经
5160,2020-06-11,北向资金午后小幅净流入1.45亿元，创新高的宁德时代获净买入4.83亿元居首,Wind
5161,2020-06-11,投出京东方兆易创新和蔚蓝，合肥市政府风投财技过人，但斌点赞创投机构纷取经,21世纪经济报道
5162,2020-06-11,DIC EXPO显示展为何能俘获京东方、天马、维信诺等龙头面板厂的芳心,砍柴网
5163,2020-06-11,京东方OLED未通过三星质量测试 Galaxy S21仍采用三星屏,DoNews
5164,2020-06-11,“全球车王”掀涨停潮，3400亿巨头暴涨8%，A股小伙伴集体嗨了,中国基金报
5165,2020-06-11,11亿美元！LG化学联手宁波杉杉发力LCD 偏光片业务,电子工程世界
5166,2020-06-11,韩媒称京东方和华星光电都不过关，三星 Galaxy S21 仍将使用自家 OLED 面板,IT之家
5167,2020-06-11,OLED板块震荡休整，TCL科技、京东方A、深天马A跌幅居前,Wind
5168,2020-06-11,A股融资融券日报：两融余额增加21.86亿元（6月10日）,Wind
5169,2020-06-11,A股早报2020年6月11日星期四,Wind
5170,2020-06-11,合肥市政府突然火了！中国最敢赌的城市，最牛的风险投资机构？,中国基金报
5171,2020-06-10,新浪微博被严厉处罚，将停更热搜话题榜一周！字节跳动概念龙头被甩卖,证券时报网
5172,2020-06-10,中电熊猫并购读秒 京东方TCL谁接盘,北京商报
5173,2020-06-10,北向资金连续13日净买入，亿纬锂能获净买入3.84亿元居首,Wind
5174,2020-06-10,中电熊猫并购方案浮出水面 京东方TCL均参与,北京商报
5175,2020-06-10,A股市场主力资金净流出179.27亿元 京东方A净流入额居首,中证网
5176,2020-06-10,【行情】6月以来明显走强的京东方A今日再度上涨，现涨4.57%报4.81元，暂成交76.47亿元，成交额居两市之首，最新总市值1670亿元。,金十数据
5177,2020-06-10,京东方A(000725.SZ)涨超4%创3个月新高 成交超70亿元居两市之首 月内累涨近30%,格隆汇
5178,2020-06-10,A股融资融券日报：两融余额增加19.15亿元（6月9日）,Wind
5179,2020-06-10,中信证券：产业转移+景气向上，LCD国产材料有望受益,Wind
5180,2020-06-10,奕斯伟新获融资超20亿元IDG资本再出手王东升有了新野心?,科创板日报
5181,2020-06-10,说来就来！技术性牛市开始，创业板率先走起！券商集体喊“牛”,Wind
5182,2020-06-10,大宗交易“冰与火”： 最高折价率超18% 溢价抢筹标的同步北向资金,21世纪经济报道
5183,2020-06-09,道达投资手记：货基收益大滑坡 资金未来往哪投？,每日经济新闻
5184,2020-06-09,北向资金连续第12日净买入，成交活跃股抢先看,证券时报网
5185,2020-06-09,数据解盘|今日北向资金合计净流入60.06亿元 医药制造板块遭到主力资金追捧,新浪
5186,2020-06-09,北向资金单边净流入45.48亿元，恒瑞医药获净买入6.45亿元居首,Wind
