,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
1610,2019-08-26,申万宏源一周晨会纪要合集（2019/8/26-2019/8/30）,申万宏源研究
1611,2019-08-26,最新分拆上市概念股名单 这些公司已明确透露分拆意向,证券时报
1612,2019-08-25,广誉远“牵手”山西国资实锤 民营国资合作求“双赢”,证券日报
1613,2019-08-25,广誉远“牵手”山西国投 山西中医药航母起航,金融界
1614,2019-08-25,山西国投识“明珠” 广誉远焕发新生机,财经网
1615,2019-08-24,货币政策稳中求进，科技消费优中选优 | 华泰周刊,华泰证券研究所
1616,2019-08-24,新医保目录大调整让A股沸腾！二级市场“嗑药”行情嗨了！机构称这类药企迎来春天,e公司
1617,2019-08-24,首只科创主题基金披露首份半年报 看好成长板块ROE提升,中证网
1618,2019-08-24,资本市场重磅：分拆上市来了 这些个股要嗨？(名单),新浪
1619,2019-08-23,政策“绿灯”亮了 这些明确分拆上市的个股要嗨？,新浪
1620,2019-08-23,8月23日券商晨会研报汇编,证券日报
1621,2019-08-22,新版医保目录：44个中药注射剂、77个口服中成药临床受限！,健识局
1622,2019-08-22,巨丰投顾独家解读：国家将修法鼓励、引导药品零售连锁经菅,巨丰财经
1623,2019-08-22,险资增持最多的股票竟然是它！还对这些股票感兴趣（名单）,中证报
1624,2019-08-22,【中信建投医药|深度点评】新版医保目录发布， 支付结构有望加速调整,菊颖医药观察
1625,2019-08-21,“麟客云”商业版正式发布 打造线下商业数据智能大脑,联商网
1626,2019-08-21,泉源堂陈洲华：消费升级下的医药新零售之道,亿邦动力
1627,2019-08-21,第5版医保目录调整 这些公司有望受益（名单）,证券时报网
1628,2019-08-20,国家基本医保目录出炉确定128个拟谈判药品 这些医药股将受益,中财网
1629,2019-08-20,数据洞察：2019医保目录调整，影响6000+药品文号,医药魔方
1630,2019-08-19,【中信建投医药|行业周报】行业关注度持续上升， 投资热点有望扩散,菊颖医药观察
1631,2019-08-18,这一场架，打垮了中国凉茶,投资界
1632,2019-08-16,医药行业查账风暴来袭，药品回扣等乱象或被遏制,制药网
1633,2019-08-15,经济结构转型成效显著 价值公司头雁效应凸显,证券时报
1634,2019-08-14,喜讯！云学堂通过ITSS云计算SaaS服务能力认证,北国网
1635,2019-08-14,中金：维持同仁堂(3613.HK)“跑赢行业”评级 目标价16.2港元,格隆汇
1636,2019-08-13,银川：集聚动能 奋力前行,中国经济网
1637,2019-08-09,企鹅球财 |片仔癀股价跳水一度逼近跌停 白马股爆雷延续？,腾讯网
1638,2019-08-09,"第一上海丨同仁堂国药（3613,买入）：业绩短期内承压，重整旗鼓指日可待 盈利能力下降",第一上海金融
1639,2019-08-08,同仁堂国药（03613.HK）中期纯利同比增17%，机构怎样看待后市？,格隆汇
1640,2019-08-08,北京同仁堂一中医医院再出事 “蜂蜜门”事件之后仍屡曝问题,运营商财经网
1641,2019-08-07,白云山跌0.32%，创近5个月新低，报34.71元,腾讯网
1642,2019-08-05,马应龙跨界卖口红 爆款单品能否提升市值？,上游新闻
1643,2019-08-05,太安堂增持爽约背后 大股东减持 财务费用增速高企 减持股份,新京报
1644,2019-08-01,论阿胶和榨菜股价爆雷：没茅台的命 却掉进涨价的坑,新浪
1645,2019-07-31,独家|同济堂资金黑洞：向小微企业预付1.7亿元 运营能力下降,中国经营网
1646,2019-07-30,互联网+医疗健康 宁夏打造特色“样板间”,中国经济网
1647,2019-07-30,津同仁堂IPO被中止审查 因瑞华受到证监会的立案调查 IPO融资异常,新浪
1648,2019-07-30,云梦网络成为阿里云SaaS加速器首家营收过亿的独角兽,牛华网
1649,2019-07-30,千亿中药市场点燃引线，饮片及院内制剂爆发？,医药经济报
1650,2019-07-29,多家企业净利大幅下滑，阿胶行业如何走出“囚徒困境”？ 盈利能力下降,搜狐
1651,2019-07-26,医疗健康大数据平台建设模式及应用价值分析,新浪
1652,2019-07-25,北京大兴国际机场新航城引入迪拜商业巨头,新浪
1653,2019-07-25,医药板块走势分化，机构建议聚焦三条主线掘金相关机会,第一财经
1654,2019-07-25,药企跨界日化，业内：真正进入该领域并不容易,制药网
1655,2019-07-24,“痔疮一哥”马应龙跨界卖口红 美容真的不分上下？,GPLP犀牛财经
1656,2019-07-24,"医药生物行业2019年中报业绩前瞻:医药板块持续分化,寻找景气与避险的交集",申万宏源
1657,2019-07-23,马应龙居然卖口红：精细布局还是胡乱折腾？还有多少公司在玩跨界？,和讯
1658,2019-07-23,广州国际医药港获500亿授信,21世纪经济报道
1659,2019-07-23,经历“渠道库存之殇”后 东阿阿胶能否恢复元气,红周刊
1660,2019-07-22,同仁堂(600085.SH)拟每10股派2.6元 股权登记日为7月26日,格隆汇
1661,2019-07-21,【国盛医药张金洋团队】周观点：详解2019Q2机构医药持仓，继续推荐2+X主线,国医盛视
1662,2019-07-20,健客携手同仁堂，探索“医+药”互联网医疗新模式,亿欧网
1663,2019-07-19,中国上市公司创新发展战略研讨会在北京举行,财经网
1664,2019-07-19,2019年中国上市公司百强排行榜在京发布 工商银行蝉联榜首，八大企业备受推崇,财经网
1665,2019-07-19,同仁堂：子公司三条生产线获药品GMP证书,e公司
1666,2019-07-19,痔疮类产品增长见天花板:马应龙跨界推口红 你会买吗,中财网
1667,2019-07-19,“痔疮膏中的爱马仕”偏爱化妆品，马应龙跨界卖口红，138元一支,AI财经社
1668,2019-07-19,同仁堂亦庄分厂GMP复检通过,北京商报
1669,2019-07-16,“库存问题”积疾已久 东阿阿胶高昂价格“骑虎难下”,财经网
1670,2019-07-16,东兴证券：机构重仓跟踪周报,东兴证券
1671,2019-07-15,东阿阿胶净利下滑75%：核心产品19年涨价75倍，终端市场反映“不好卖了” 盈利能力下降,搜狐
1672,2019-07-15,北京同仁堂子公司抽检不合格 曾一年十次登上质量“黑榜” 产品问题,运营商财经网
1673,2019-07-11,医药企业赚钱能力排行出炉，一家制药装备企业跻身前10,制药网
1674,2019-07-10,2019下半年医药行业投资策略:寻找景气与避险的交集,申万宏源
1675,2019-07-09,海外医药新闻发布2019/7/9【西南医药朱国广陈铁林团队】,国广有话说
1676,2019-07-08,"2万亿资产安邦稳步瘦身 辽宁民企福佳""团购""和谐健康",中国经济网
1677,2019-07-07,医药生物全球视野–西南证券海外医药一周资讯（2019.7.1-2019.7.5）【西南医药朱国广陈铁林团队】,国广有话说
1678,2019-07-05,ST银河所持汉素生物股权被司法拍卖 港股美瑞健康折价逾五成接盘 司法拍卖,e公司
1679,2019-07-03,海外医药新闻发布2019/7/2【西南医药朱国广陈铁林团队】,国广有话说
1680,2019-07-02,A股茅台，港股中烟，专治各种不服,格隆汇
1681,2019-07-02,07月02日 收盘突破年线个股一览,每日经济新闻
1682,2019-07-01,天津市《药品经营许可证》公告（2019年第10期）,天津市场监管委
1683,2019-07-01,【数据揭秘】06月28日 融资客最看好的前20只个股,每日经济新闻
1684,2019-06-28,海外医药新闻发布20190628【西南医药朱国广陈铁林团队】,国广有话说
1685,2019-06-25,海外医药新闻发布20190625【西南医药朱国广陈铁林团队】,国广有话说
1686,2019-06-25,"中国""科""公司评选之医药生物技术人员最多:药明康德",新浪
1687,2019-06-24,管理层震荡 轻研发中恒集团超六成收入挺营销 董监高成员变化,投资时报
1688,2019-06-23,【中信建投医药|行业周报】：8省市取消耗材加成，“腾笼换鸟”更进一步,菊颖医药观察
1689,2019-06-21,75家药企成“第一票”开票企业,医药观察家网
1690,2019-06-18,2019年中国中医药行业市场现状及发展前景分析 “互联网+”模式将成为未来发展热点,前瞻研究院
1691,2019-06-18,【数据揭秘】06月17日 融资客最看好的前20只个股,每日经济新闻
1692,2019-06-17,独立搜索类目 小仙炖胜算几何,北京商报网
1693,2019-06-17,细数6月以来，那些值得重点关注的医药动态！,制药网
1694,2019-06-17,【数据揭秘】06月14日 融资客最看好的前20只个股,每日经济新闻
1695,2019-06-16,【中信建投医药|行业周报】：北京医耗联动改革，产业结构继续分化,菊颖医药观察
1696,2019-06-16,吸工业大麻的人：狂欢过后，一地鸡毛,GPLP犀牛财经
1697,2019-06-15,燕窝市场回暖，投资复活,华夏时报
1698,2019-06-13,马应龙出资4000万参与设立产业基金 加速布局大健康领域,新浪
1699,2019-06-13,未雨绸缪构建大健康价值链闭环 延安必康不惧政策调整,中金在线
1700,2019-06-13,5月医药大事件之榜单篇：药企营收、净利润等排名陆续公布,制药网
1701,2019-06-13,融资客青睐16股，陕西煤业买入占比高达44.55%,Wind
1702,2019-06-13,康恩贝延迟回复问询千亿目标“执行力”仅7% 近两年研发费占营收比重均不足3% 问询,长江商报
1703,2019-06-12,子公司珍视明业绩被问询 康恩贝市值缩水逾140亿元 盈利能力下降,中新经纬
1704,2019-06-11,销售投入占50%研发支出不足5% 中药企业缘何重销售轻研发,财经网
1705,2019-06-11,销售费用逐年激增 华熙生物冲刺科创板,时代周报
1706,2019-06-10,一季报负增长已成定论 康恩贝上年财报指标背离上交所问询,投资时报
1707,2019-06-10,34亿元花哪去了？康恩贝销售费用占营收比超5成引问询,中国经营报
1708,2019-06-06,《深化医药卫生体制改革2019年重点工作任务》点评：医改方向不变，关注高景气领域,格隆汇
1709,2019-06-05,物美集团卡位药品销售 便利店卖药或许只是“看起来很美”,中金在线
1710,2019-06-05,「药你说」6家中药老字号悉数调降制药业务 云南白药变身成日化企业？,和讯
1711,2019-06-05,中生制药下跌近11% 中央拟扩大药物集中采购,新浪
1712,2019-06-05,不到两天市值蒸发1400亿！医药股怎么了？ 连续下跌,中证报
1713,2019-06-05,77家药企“穿透式”检查风暴掀翻医药板块 天士力股价闪崩逼近跌停 连续下跌,21世纪经济报道
1714,2019-06-05,每1块钱药里有5毛是“销售费用”康恩贝一年34亿巨额“销售费用”遭上交所问询函质疑 问询,中国网
1715,2019-06-05,医药板块多只个股下跌，天士力股价创6年多新低,每经网
1716,2019-06-05,部分医药股大跌 财政部检查77家药企会计信息影响发酵,格隆汇
1717,2019-06-04,【投行参要】每日审核要点及市场动态 | 2019.06.04,兴业证券兴e通
1718,2019-06-04,监管局查账 77 家药企！销售费用 Top20 企业有 7 个,Insight数据库
1719,2019-06-04,一个都不能少！强监管“排雷”，这类股被资金抛弃,Wind
1720,2019-06-04,医药行业迎来1个月的检查工作，销售费用成重点,制药网
1721,2019-06-04,财政部检查77家药企会计信息：27家A股、1家港股和3家美股或受影响,格隆汇
1722,2019-06-04,【财政部检查77家药企会计信息：27家A股、1家港股和3家美股或受影响】,格隆汇
1723,2019-06-04,医药板块受冲击？财政部将检查77家药企销售费用，实行“穿透式”监管，多家明星药企在列,e公司
1724,2019-06-04,医药股普跌 医药行业会计信息质量检查正在进行,格隆汇
1725,2019-06-04,财政部开展2019年度医药行业会计信息质量检查工作 多家上市公司在列,财政部
1726,2019-06-04,寿仙谷抗癌逾红线：核心产品毛利率93% 销售费用猛涨,中国经济网
1727,2019-06-02,"""医药未解之谜""的36个问题道出了34家公司的痛点，我们先探讨5个",券商中国
1728,2019-05-31,大兴国际机场临空经济区签订首批重点项目,北京商报
1729,2019-05-29,康美药业报表再露马脚：一家买掉全国中药材的一半,第一财经
1730,2019-05-28,紫鑫药业：经营现金流呈好转状态 林下参资源未来将更为稀缺,证券时报网
1731,2019-05-27,科创板系列报告之医疗器械篇：拟登录科创板五家代表性器械公司对比,国广有话说
1732,2019-05-27,【中信建投医药|行业周报】：医药配置价值凸显，看好核心资产表现,菊颖医药观察
1733,2019-05-25,突然！今日头条大举杀入电商，张一鸣野心终于暴露,搜狐
1734,2019-05-24,业绩持续增长、机构重仓持有股溢价空间更高,红周刊
1735,2019-05-24,产业观察|困在南边的片仔癀,和讯
1736,2019-05-24,医药行业周报:积极关注医疗信息化、国企改革投资主线,正点财经
1737,2019-05-24,投入需加强？ A股年入50亿药企仅4家研发占收入比超10%,财经网
1738,2019-05-24,起底“暴力抗法”的深大通：去年净亏23亿 曾险退市 亏损,新京报
1739,2019-05-21,百亿营收药企员工薪酬大揭秘，5家超17万元,制药网
1740,2019-05-21,深大通搭伙明星玩家汉麻集团 三度加码工业大麻,新京报
1741,2019-05-21,保健品企业谋求突围路在何方,中国商报
1742,2019-05-20,频蹭热点的紫鑫药业遭交易所问询 为何搞大“基因测序”？ 问询,第一财经
1743,2019-05-19,中期策略外发，寻找行业结构优化进程中高景气成长细分的确定性,国医盛视
1744,2019-05-19,康美账务造假追踪：300亿现金窟窿 异常早就开始了,第一财经
