,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
1665,2020-08-21,迎发展新势头 金山WPS成功献力江西政企“云上办公”,砍柴网
1666,2020-08-21,金山办公夯实江西信创基底 锻造国产办公产业核心,砍柴网
1667,2020-08-21,金山办公(688111)：利润维持高增速 战略布局OFD,新浪
1668,2020-08-21,“国家队”掘金科创板，社保基金持有11家公司超1200万股,21世纪经济报道
1669,2020-08-21,金山办公业绩连超预期但市场反应平淡：估值贵是核心,新浪
1670,2020-08-21,零壹上市公司周报(8.17日-8.21日)：蚂蚁上市目标估值2250亿美元；持牌互联网险企遭遇“7年之痒”,零壹财经
1671,2020-08-20,金山办公(688111)：上半年业绩表现靓丽 订阅业务实现快速成长,新浪
1672,2020-08-20,金山办公(688111)：办公订阅业务高增长 公司业绩靓丽,西南证券
1673,2020-08-20,机构持科创板股票仓位曝光：这两只股票成“宠儿”,21世纪经济报道
1674,2020-08-20,金山办公半年净利3.57亿接近2019年全年 付费用户超1680万订阅收入增七成,长江商报
1675,2020-08-20,科创板公司“赚钱本事”有长进 集成电路生物医药增势强劲,金融投资报
1676,2020-08-20,晨会聚焦：工业软件腾飞 塑管龙头剖析,新浪
1677,2020-08-20,【东北计算机安永平/邵珠印/赵伟博】金山办公（688111）中报点评：订阅业务高速增长，规模效应显现提升净利率,东北证券研究所
1678,2020-08-20,【计算机-胡又文】金山办公：不惧疫情，大超预期,安信证券研究
1679,2020-08-20,安信证券：金山办公不惧疫情 业绩大超预期,证券时报网
1680,2020-08-20,雷军控制的金山办公，9亿收入3.6亿利润，能撑起1700亿市值？,搜狐
1681,2020-08-19,金山办公(688111)：办公订阅业务高速发展 公司业绩超预期,新浪
1682,2020-08-19,金山办公(688111)订阅业务高速增长 标准化加速利润释放,新浪
1683,2020-08-19,金山软件上半年扭亏为盈，中期净利91.58亿元,资本邦
1684,2020-08-19,聚焦|金山办公的上半年：订阅业务增长明显替代微软路上有“追兵”,科创板日报
1685,2020-08-19,金山软件业绩超预期股价大涨11% 市值突破600亿港元,新浪
1686,2020-08-19,港股异动︱金山软件(03888)涨超10% 上半年净利升143%至3.57亿元,智通财经
1687,2020-08-19,金山办公(688111)：订阅业务超预期 流式到版式的边界扩张进一步巩固龙头地位,新浪
1688,2020-08-19,金山办公(688111)2020年中报点评：云化办公兴起 龙头业绩高增,新浪
1689,2020-08-19,金山办公(688111)：不惧疫情 大超预期,新浪
1690,2020-08-19,【国信港股&海外】金山软件(03888)：费用率下降明显，游戏超预期,学恒的海外观察
1691,2020-08-19,【面包财报】金山办公：2020年上半年归母净利润3.57亿元，同比增长143.3%,面包财经
1692,2020-08-19,【财报智读】金山办公：2020年上半年归母净利润3.57亿元，同比增长143.3%,面包财经
1693,2020-08-19,金山办公(688111)2020年中报点评：总月活持续增长 付费转化率上升明显,光大证券
1694,2020-08-19,金山办公：下半年将继续加大信创产业的投入和布局,科创板日报
1695,2020-08-19,CV晨读：京东申通陷“停用门”，字节跳动收购云平台团队,投中网
1696,2020-08-19,东吴计算机点评【金山办公：订阅业务表现亮眼，拟收购数科网维深化布局OFD领域】,吴声计事
1697,2020-08-19,A股早报2020年8月19日星期三,Wind
1698,2020-08-19,智通港股早知道︱(8月19日) 风球影响开市 留意影视股资金吸纳,智通财经
1699,2020-08-19,科创板早报|国内首份分布式数字身份技术白皮书亮相蓝思科技拟收购可成泰州工厂,科创板日报
1700,2020-08-19,【民生计算机】金山办公(688111)20H1点评：净利润增速亮眼，个人订阅量持续提升,MS计算机
1701,2020-08-19,主业稳舵科技扬帆 科创板公司上半年业绩乘风破浪,上证报
1702,2020-08-19,金山办公公布半年报 上半年净利增加143.3%,新浪
1703,2020-08-18,已澄清合并传闻，行业景气度上行，中国人寿将受益？,南都报
1704,2020-08-18,8月19日上市公司重要公告集锦：天赐材料上半年净利同比增长516.88%,证券日报
1705,2020-08-18,金山办公上半年净利大涨143.3% 付费用户达1681万人创新高,证券日报
1706,2020-08-18,计算机行业2020年8月投资策略：信创产业蓄势待发 信息安全新赛道增长点十足,新浪
1707,2020-08-18,金山办公上半年付费会员数达1681万 净利润同比增长143%,21世纪经济报道
1708,2020-08-18,金山办公2019年净利润同比增长143% 主要产品月活跃用户达4.54亿,e公司
1709,2020-08-18,金山办公上半年营收创新高 净利润大幅增长143%,证券时报
1710,2020-08-18,金山软件(03888)：金山办公上半年净利润同比增加143.3%至3.57亿元,智通财经
1711,2020-08-18,金山软件：附属公司拟收购北京数科网维技术37.5219%股权,Wind
1712,2020-08-18,晚间重要公告2020年8月18日星期二,Wind
1713,2020-08-18,减值拨备大幅减少金山软件(03888.HK)中期扭亏为盈至91.58亿元,格隆汇
1714,2020-08-18,金山办公：1.5亿元收购数科网维37.52%股权,e公司
1715,2020-08-18,业绩快报丨金山软件二季度净利润91.51亿元，营收同比增长49%至14.20亿元,36氪
1716,2020-08-18,金山办公(688111.SH)拟收购数科网维37.5219%股权布局OFD领域,格隆汇
1717,2020-08-18,金山办公：上半年净利3.57亿元同比增143%,格隆汇
1718,2020-08-18,金山办公(688111.SH)：上半年净利升143.30%至3.57亿元,格隆汇
1719,2020-08-18,金山办公：上半年净利润3.57亿元，同比增长143.3%,Wind
1720,2020-08-17,20Q2计算机行业基金持仓分析——金融IT和云计算增持较多，自主可控回调,科创TMT靖观其变
1721,2020-08-14,科创板50ETF现新进展，值不值得等？,Wind
1722,2020-08-11,国务院“8号文”政策重大利好，“科创双雄”金山办公中芯国际看涨,砍柴网
1723,2020-08-11,科技行业日报：国产操作系统走强 微软“断供中国”系谣言,新浪
1724,2020-08-11,融资融券周报2020年第31周(8月3日至8月7日),新浪
1725,2020-08-10,计算机周报：从ERP到BIP 看好用友中台战略下数智化转型,新浪
1726,2020-08-07,布局广西新经济 金山WPS助力自治区政企“云上办公”,砍柴网
1727,2020-08-07,科创50指数跌幅超3%，成分股多数走低，金山办公跌幅超5%,证券时报网
1728,2020-08-06,高价股现分歧，普涨行情能否持续？,Wind
1729,2020-08-06,科技行业日报：关注国产软件投资机会,新浪
1730,2020-08-05,软件及服务：新时期促进集成电路和软件产业发展政策发布 关注长期利好效应,新浪
1731,2020-08-05,计算机行业研究：新型举国体制推进 软件发展进入黄金时代,新浪
1732,2020-08-05,新经济龙头纷至沓来，科创板迎来多赢局面,Wind
1733,2020-08-04,科创牛：科创50成分权重如何？,新浪
1734,2020-08-04,主动权益基金仓位新高，成长风格占比提升——2020年公募基金二季报分析,鲁明量化全视角
1735,2020-08-03,融资融券周报2020年第30周,新浪
1736,2020-08-03,安信证券：SaaS 计算机中的消费股,新浪
1737,2020-08-02,国盛策略：8月科创板将成主战场,Wind
1738,2020-08-02,金山办公：A股云计算第一股的成长性还有几何？,格隆汇
1739,2020-07-31,金山办公携手央企电商联盟 提供智慧安全办公解决方案,砍柴网
1740,2020-07-31,搭乘WPS+ 西北政企迈进“云上办公”时代,科技日报
1741,2020-07-31,国产办公软件生态建设迈新步,经济日报
1742,2020-07-30,科创牛：当前机构科创板配置如何？,新浪
1743,2020-07-30,金山办公助力酒钢集团书写办公数字化转型“新故事”,砍柴网
1744,2020-07-30,丝绸之路上的数字化标杆：金山办公助力酒钢集团办公效率提升40%以上,砍柴网
1745,2020-07-30,云原生：定义软件产业未来十年,新浪
1746,2020-07-29,金山办公现1笔大宗交易 共成交496.99万元,新浪
1747,2020-07-29,金山办公今日大宗交易成交1.30万股，成交价382.3元溢价0.0%,Wind
1748,2020-07-29,科创板系列研究(二十)：中概股加速回归 寻找科创50的“FAANG”,新浪
1749,2020-07-28,【安信计算机】云计算重磅深度：SaaS，计算机中的消费股,计算机司令部
1750,2020-07-28,计算机行业周报：数据库国产化的七大核心问题聚焦,新浪
1751,2020-07-28,金山办公战略投资，创客贴完成近千万美元A+轮融资,资本邦
1752,2020-07-28,36氪首发｜在线设计平台「创客贴」获近千万美元A+轮融资，由金山办公战略投资,36氪
1753,2020-07-27,科创50指数：布局优质赛道 构建多元估值,国金证券股份有限公司
1754,2020-07-27,计算机周报：关注景气度和确定性 蚂蚁上市带动产业链,新浪
1755,2020-07-27,计算机行业周报：2020Q2业绩预告与公募基金持仓分析(推荐),国海证券
1756,2020-07-26,计算机行业基金二季度持仓分析：计算机板块持仓比重维持高位 集中度进一步提升,新浪
1757,2020-07-26,计算机行业研究周报：不确定性下积极向内需IT靠拢,新浪
1758,2020-07-26,跟投科创板一周年！券商大赚135亿,中国基金报
1759,2020-07-25,在线设计协作平台“创客贴”获近千万美元A+轮融资，助力企业数字化品牌与内容管理,猎云网
1760,2020-07-25,科创板“造富”神话：7位百亿富豪 总身家超1600亿!“95后”小鲜肉也上榜,全景网
1761,2020-07-24,二次探底？强势股领跌释放风险“蛮牛变慢牛”,Wind
1762,2020-07-24,金山办公章庆元：信创应用，要靠市场和广大用户自发的选择,砍柴网
1763,2020-07-24,51只科创主题基金二季报亮相，重仓17只科创板个股,Wind
1764,2020-07-23,二季度基金重仓科创板股名单：12股持有比例超一成,证券时报
1765,2020-07-23,深度*行业*计算机2020年中期策略：寻找A股科技的恒牙(FANG),新浪
1766,2020-07-23,科创50指数翻红，金山办公、中微公司均涨超1%,Wind
1767,2020-07-23,【兴证计算机】2020Q2持仓分析：超配1.97%，环比Q1上升0.03个百分点,兴业计算机团队
1768,2020-07-22,科创50来了最高涨幅70%！4只ETF已上报，每天涨跌可达20%,中国基金报
1769,2020-07-22,科创板一周年：总市值27929亿元，营收突破1200亿,Wind
1770,2020-07-22,科创板火爆！公募基金持有市值达230亿元，233只基金扎堆一只票，二季报重仓股曝光（附名单）,每日经济新闻
1771,2020-07-22,科创板：科创板将迎开板一周年 多方因素助推流动性提升,新浪
1772,2020-07-22,公募基金A股二季报出炉，17张图纵览持仓变化,Wind
1773,2020-07-22,猛！百亿爆款基金仓位88% 今年成立爆款最高收益38%,中证报
1774,2020-07-22,揭秘科创板牛股基因,XYSTRATEGY
1775,2020-07-22,基金第二大重仓股竟是它，碾压五粮液，仅次于茅台！,中国基金报
1776,2020-07-22,《科创板白皮书2020》正式发布,上证报
1777,2020-07-22,【科创板一周年】数说科创板上市企业TOP10：中芯国际研发投入最多 财富趋势营业利润率最高,新华网
1778,2020-07-22,不同的经历，相同的“硬核” 它们站上了科创板舞台,上证报
1779,2020-07-22,41家券商同享科创板盛筵，平均每家跟投浮盈超3.6亿元,Wind
1780,2020-07-22,创市纪｜科创板之最：股价最多已涨10倍，六公司市值超千亿,澎湃新闻
1781,2020-07-22,科创板周岁 科创主题基金收益颇丰,金融投资报
1782,2020-07-21,城市|科创板之地理分布：长三角地区“三高” 上海集苏、京、粤产业之所长,科创板日报
1783,2020-07-21,科创板一周岁 3只科创主题基金净值翻倍,金融投资报
1784,2020-07-21,计算机行业中期策略报告：云计算领涨 Q3关注信创,新浪
1785,2020-07-21,科创板开市一周年，科创能力哪家强？这个榜单“正面刚”！,每日经济新闻
1786,2020-07-21,2020年计算机行业中期投资策略：使命召唤 紧握新基建与信创主旋律,新浪
1787,2020-07-21,知名基金经理二季度普遍加仓，布局消费与科技,Wind
1788,2020-07-21,科创主题基金都淘了哪些“宝”？,Wind
1789,2020-07-20,全市场科技产业策略报告第七十二期：金山办公打头阵 科创板云计算产业链公司再梳理,新浪
1790,2020-07-20,百胜中国成为北京2022年冬奥会和冬残奥会官方餐饮服务赞助商,Wind
1791,2020-07-20,1900亿元！崛起的不止小米手机，还有雷军手里的这一王牌,搜狐
1792,2020-07-20,科创板千亿市值公司不断扩充 中芯国际、金山办公等6家超过千亿市值,资本邦
1793,2020-07-20,本周2500亿巨额解禁来袭！A股会受多大影响？,21世纪经济报道
1794,2020-07-20,布局科技创新及产业升级两大主线，16只科创主题基金收益率超50%,Wind
1795,2020-07-19,最牛暴赚100%！科创板开板一年来，公募基金改变太大了,Wind
