,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
2526,2020-12-15,2020年中国石油天然气行业市场现状及发展趋势分析 市场供不应求态势愈发明显,前瞻研究院
2527,2020-12-15,中国石油南疆利民天然气管网日输气量创历史新高,中国石油网
2528,2020-12-14,低硫燃料油期货境外提货等相关规则公布,期货日报
2529,2020-12-14,上海国际能源交易中心相关负责人就公布低硫燃料油期货境外提货相关规则及首家交割集团答记者问,期货日报网
2530,2020-12-14,上海国际能源交易中心发布关于同意中国石油国际事业有限公司、浙江自贸区中石油国际事业有限公司、中国石油国际事业（新加坡）有限公司、中国石油国际事业（中东）有限公司成为上海国际能源交易中心低硫燃料油期货集团交割中心、集团交割厂库、集团交割境外交收库的公告,上期所
2531,2020-12-14,煤气罐市场需求大吗 2021年煤气罐储存市场有超过3000家企业,百度
2532,2020-12-14,中国石油在西南建成300亿方大气区，日产量可供3亿人使用,澎湃新闻
2533,2020-12-14,我国西南首个年产300亿立方米天然气大气区建成,Wind
2534,2020-12-14,【上期能源】低硫燃料油期货境外提货答记者问,华联期货
2535,2020-12-13,新三板报告：欧美克：提供石油工程技术、油田化学剂的油气开采辅助企业,新浪
2536,2020-12-13,新疆油田又诞生一个200万吨级采油厂,Wind
2537,2020-12-12,多路资本搅局加油站要分羹 业内：民营油站也要有自己品牌,每日经济新闻
2538,2020-12-12,大宗商品“暴动”：铁矿石“破千”,Wind
2539,2020-12-11,恒指收涨0.36%，泡泡玛特上市首日收涨近80%,Wind
2540,2020-12-11,期市投资参考：2020年全国粮食总产量为13390亿斤，动力煤期货合约交易保证金标准调整为6%,Wind
2541,2020-12-10,恒指缩量收跌0.35%，科技、能源股跌幅居前,Wind
2542,2020-12-10,第四次中国—欧佩克高级别对话会召开,Wind
2543,2020-12-10,传化智联一体化物流服务加速推进 4个月13个项目签约落地,中投网
2544,2020-12-10,中国石油建成岩洞地下储库工程实验室挂牌,中国石油
2545,2020-12-10,A股融资融券日报：两融余额减少60.97亿元（12月9日）,Wind
2546,2020-12-09,【行情】油气股下挫，TalosEnergy跌超17%，中海油跌超4%，中石油、中石化跌超1%,金十数据
2547,2020-12-09,石油石化行业周报：OPEC+将降低明年初增产幅度 国际原油价格上涨,新浪
2548,2020-12-09,"中国石油现1笔大宗交易 共成交4,464.28万元",新浪
2549,2020-12-09,中国石油长庆气区最高日产气量可达1.42亿立方米以上！,中国能源报
2550,2020-12-09,同比增加50亿方！今年供暖季用气需求获保障！,电力新闻网
2551,2020-12-09,普联软件回A终过会：业绩依赖“两桶油”商誉频频减值,网易
2552,2020-12-09,中石油建成首个年产百亿方页岩气田,中国能源报
2553,2020-12-08,孙洪磊、白俊：国家管网天然气管道剩余能力利用机会何在？,新浪
2554,2020-12-08,恒指收跌0.76%，京东健康上市首日大涨56%,Wind
2555,2020-12-08,全球数字化石油天然气决策者峰会将于本周四在北京隆重开幕!,中国能源网
2556,2020-12-08,油价调整消息：今天12月8日，全国加油站，调整后92、95号汽油价格,搜狐
2557,2020-12-07,中国石油等10家单位获首届智能财务最佳实践奖,上证报
2558,2020-12-07,贝莱德减持中国石油(00857)约2773.97万股，每股作价约2.47港元,智通财经
2559,2020-12-07,石油化工行业周报：烯烃价格维持强势 解读炼油加工对于石化的影响,新浪
2560,2020-12-07,黑龙江哈尔滨市今冬起实现“双气源”供应,中国石油网
2561,2020-12-07,大宗商品周报：大宗商品整体偏强运行,新浪
2562,2020-12-07,中国平安、招商银行等股低估值兼具高成长,证券时报网
2563,2020-12-06,这个板块，天一冷它就“暖”......,Wind
2564,2020-12-06,三十风云人与事之2007年：A股开启刷记录模式“530半夜鸡叫”难挡沪指6124巅峰8万亿中石油成永远的痛,金融界
2565,2020-12-04,中俄东线呼兰分输首站工程动火连头圆满成功,新浪
2566,2020-12-04,恒指窄幅震荡收涨0.4%，消费股延续强势,Wind
2567,2020-12-04,中石油昆仑燃气与湖南省衡阳市衡东县签署战略合作协议,国际燃气网
2568,2020-12-03,中石油拟1.6亿元转让宜兴荣华大酒店100%股权 资产异常,中国网
2569,2020-12-03,中国石油长庆五大气田全面打响应对冬季用气高峰保供战,中国石油网
2570,2020-12-03,中石油建成首个年产百亿方页岩气田,中国能源报
2571,2020-12-02,资本市场三十年，中概股的“大航海”之路,第一财经
2572,2020-12-02,威胜信息(688100)投资价值分析报告：能源物联网核心技术供应商 迎行业发展机遇,新浪
2573,2020-12-02,生意社热点商品发现（2020年12月2日）,生意社
2574,2020-12-01,中国石油川南页岩气累产突破300亿方,国际燃气网
2575,2020-12-01,基础化工行业周报：丙烯腈涨幅明显 MDI持续强势,光大证券
2576,2020-12-01,中国石油冬奥主题形象站暨特许商品零售店正式启动,新华网
2577,2020-12-01,机械设备行业周报：重视光伏、锂电设备投资机会 关注工程机械细分龙头,新浪
2578,2020-11-30,中国石油企业协会专家委员会成立暨专家库平台正式上线运行,中国经济网
2579,2020-11-30,中国石油新增一家成员企业，推进数字化转型,Wind
2580,2020-11-30,中国石油新增一家成员企业 推进数字化转型,e公司
2581,2020-11-30,中国石油为“中国—东盟博览会”加油,中国石油报
2582,2020-11-30,恒指放量收跌2.06%，能源股大跌,Wind
2583,2020-11-30,信用债周度跟踪,新浪
2584,2020-11-30,石油化工新材料行业北上资金周报,新浪
2585,2020-11-30,恒生指数午后跳水，“三桶油”持续下挫,Wind
2586,2020-11-30,广汇能源参设的“启通天然气管线”项目联网！,证券时报
2587,2020-11-29,广汇能源(600256.SH)：国家管网集团西气东输公司南通分输站与启通天然气管线项目完成互联互通,格隆汇
2588,2020-11-29,广汇能源：西气东输管网与启通天然气管线完成互联互通,Wind
2589,2020-11-29,易主国资，积蓄发展新动能,中国能源网
2590,2020-11-28,四川盐亭发现超大储量油气田 日产能预计可达150万立方米,股城网
2591,2020-11-27,中国石油与华为共建勘探开发梦想云智能引擎,证券时报网
2592,2020-11-27,长飞上榜2020智能制造标杆企业,光纤在线
2593,2020-11-27,华为云知识计算解决方案获首批“知识图谱产品认证证书”,砍柴网
2594,2020-11-27,油价越来越高怎么办？用光汇云油去中石油中石化加油能省钱！,中国能源网china5e
2595,2020-11-27,2021年石化年度策略报告：关注油气价格反弹带来的机会，给予“增持”行业评级,川财证券
2596,2020-11-27,恒生指数午盘收跌0.16%报26776点 石油股受压中石油(00857)跌2%,凤凰网
2597,2020-11-27,中国石油扶贫产品销售额累计突破1.4亿元,中国石油报
2598,2020-11-27,10个帮扶定点贫困县全部脱贫,经济日报
2599,2020-11-26,燃料电池行业快评报告：十城千辆日渐明朗 多地抢占氢能风口,新浪
2600,2020-11-26,中国石油启动冬奥主题形象加油站和特许商品零售店,新浪
2601,2020-11-26,中国石油建成首个年产百亿方页岩气田,Wind
2602,2020-11-26,上期能源与中石油国际事业签署低硫燃料油期货集团交割合作意向协议,中证网
2603,2020-11-26,中国石油最大全密度聚乙烯装置进入土建施工阶段,中国石油
2604,2020-11-26,中国石油川南页岩气田成为我国首个年产百亿方页岩气田,上证报
2605,2020-11-26,中国期货市场跨境交割破冰在即：上期能源与中石油国际事业公司达成合作,上证报
2606,2020-11-25,多重利好叠加 油价长期持续回升... 券商这样看,第一财经
2607,2020-11-25,四过四！普联软件、凯淳股份、山水比德创业板IPO与健帆生物可转债申请通过审核,资本邦
2608,2020-11-25,石油股大涨 中曼石油涨停 石化油服、洲际油气、准油股份等多股跟张,金融界
2609,2020-11-25,石油石化行业国际油价点评：积极布局油价中长期持续回升周期,新浪
2610,2020-11-25,恒生指数涨幅迅速扩大至1%，中国石油化工股份涨近4%,Wind
2611,2020-11-25,中控技术(688777)：进口替代先行者 工业软件领导者 工业革命践行者,新浪
2612,2020-11-25,中国石油首个 碳中和林揭牌,中国能源报
2613,2020-11-24,石化行业周报：欧佩克成员国或延后增产计划 国际原油价格上涨,新浪
2614,2020-11-24,中石油北京管道公司完备输储配系统保障首都过“暖冬”！,电力新闻网
2615,2020-11-24,中国石油川南页岩气年产量突破100亿方，建成除北美外全球最大页岩气田,格隆汇
2616,2020-11-24,工业软件行业深度报告：智能制造+国产化 国产工业软件的时代机遇,国海证券
2617,2020-11-24,中控技术(688777)：流程工业“头号玩家” 科技引领进口替代,新浪
2618,2020-11-23,中油燃气(00603.HK)拟成立合资公司建设天然气储气库注册资本20亿元,格隆汇
2619,2020-11-23,政协委员建议西藏全区统一油价，官方回应：难以承担差额补贴,澎湃新闻
2620,2020-11-23,恒生指数小幅拉升，中国海洋石油涨4.6%,Wind
2621,2020-11-23,基础化工行业周报：从MTO的技术迭代看新型煤化工的进化,光大证券
2622,2020-11-23,日评：石蜡限量供应价格持续上调,百川盈孚
2623,2020-11-23,恒生中国企业指数涨幅扩大至1%，中国燃气涨近7%,Wind
2624,2020-11-23,中石油上港（舟山）能源有限公司保税加注资质落地,新浪
2625,2020-11-23,【大行报告】高盛分别给予中石油及中石化目标价2.85港元及3港元,财华社
2626,2020-11-23,成本、维护和安全为主要挑战 助力更多企业“上好云，用好云，管好云”,证券日报
2627,2020-11-22,石油开采行业每周油气：全球油气勘探进入稳定新常态！,新浪
2628,2020-11-21,“数字经济领航者” 共拓数字化转型红利蓝海,证券日报
2629,2020-11-20,中国石油、中海油考虑收购埃克森美孚在伊拉克油田的权益,Wind
2630,2020-11-20,中国石油、中海油考虑收购埃克森美孚在伊拉克的油田,老虎证券
2631,2020-11-20,市场消息：中石油和中海油据悉与埃克森美孚就伊拉克油田项目达成协议，收购WestQurna1油田32.7%的份额，规模至少5亿美元,金十数据
2632,2020-11-20,昆仑能源现人事大变动,中国能源报
2633,2020-11-19,兰州市18户企业领取稳岗返还资金2.48亿元,Wind
2634,2020-11-19,又值今冬明春供暖季 中国石油依靠科技助推增产保供,上证报
2635,2020-11-19,新经济被高估了吗？拼多多、美团市值碾压中石油，为何营收仅为其零头,腾讯网
2636,2020-11-19,冬季保供首船LNG顺利接卸 中石油江苏LNG接收站冬季保供启动,中国能源网
2637,2020-11-18,中国石油推进油气田管道和站场完整性管理 提出近中长期目标,上证报
2638,2020-11-18,港股盘前必读：发改委正编制“十四五”规划，华为荣耀出售尘埃落定,Wind
2639,2020-11-18,每日理财观察：金砖国家领导人第十二次会晤举行,Wind
2640,2020-11-17,金融街下午茶2020年11月17日星期二,Wind
2641,2020-11-17,恒生指数午盘收涨0.11%报26410 中石油(00857)涨6.6%领涨蓝筹,凤凰网
2642,2020-11-17,中国石油天然气股份有限公司四川广元销售分公司（剑阁剑金加油站）责令改正违法行为决定书 其他违规处罚,广元生态环境局
2643,2020-11-17,三桶油频获重大油气发现！,中国能源网china5e
2644,2020-11-17,国产茂金属聚丙烯催化剂工业试验成功,中国石油
2645,2020-11-16,青岛港(601298)深度报告：北方港口龙头量增价好 业绩稳增带来成长性驱动,新浪
2646,2020-11-16,日评：石蜡交投稳定价格小幅上调,百川盈孚
2647,2020-11-16,基础化工行业周报：面向2035新材料发展方向的总结,光大证券
2648,2020-11-15,前9月中国石油化工行业利润同比下降40%，业内人士预计全年下降20% 盈利能力下降,经济观察网
2649,2020-11-13,湖南衡阳市政府与中石油昆仑燃气、中国燃气签署合作框架协议,国际燃气网
2650,2020-11-13,快讯：石油股集体下跌 中海油、中石油跌超4% 连续下跌,新浪
2651,2020-11-13,中石油北京管道公司河北石家庄处输气逾千亿方,河北新闻网
2652,2020-11-13,上市4个月暴跌66%，千亿巨头遭质疑！上交所问询来了 问询,券商中国
2653,2020-11-13,中国石油海外市场三连签,一带一路高参
2654,2020-11-12,新疆：准噶尔盆地康探1井获高产油流,澎湃新闻
2655,2020-11-12,中国石油首个碳中和林揭牌,e公司
2656,2020-11-12,城燃再掀并购潮,中国能源报
2657,2020-11-12,首单低硫燃料油期货标准仓单注册完成,中国能源报
