,2021-12-31,年终盘点|医药2021：白马纷纷倒下 创新药走出温室 医改重构医药投资价值逻辑,财联社
2393,2020-03-26,长春高新(000661.SZ)2019年度净利润升76.36%至17.75亿元 拟10转10派10元,格隆汇
2394,2020-03-26,长春高新：2019年净利润17.75亿元，同比增76.36%，拟10转10派10元,每经网
2395,2020-03-26,长春高新：变更2016年配股部分募集资金用途,Wind
2396,2020-03-26,长春高新：2019年净利润增长76% 拟10转10派10,e公司
2397,2020-03-26,长春高新：2019年净利润同比增76%，拟10转10派10元,Wind
2398,2020-03-26,这一板块会大牛？北向资金、融资客等多路资金下重手！,上证报
2399,2020-03-26,超200家公司披露分配方案 还有哪些公司具备分红潜力？,投资快报
2400,2020-03-25,重磅！恒生推出生物科技最新指数 首批成分股公司曝光,E药经理人
2401,2020-03-25,单靠新基建远远不够！请收好这份核心资产名单,证券时报网
2402,2020-03-24,长春高新现1笔大宗交易 共成交253.87万元,新浪
2403,2020-03-20,分析疫情之下我国疫苗行业发展现状及趋势,新浪
2404,2020-03-18,医药板块强势反弹！这些上市公司迎“出海”机遇,中投网
2405,2020-03-17,券商看好医药行业13股获多家机构推荐,证券时报
2406,2020-03-15,重磅！恒生推出生物科技最新指数，首批成分股公司曝光，恒瑞、石药等悉数入围，还有谁将加入？,E药经理人
2407,2020-03-15,森瑞投资董事长林存：未来十年投资医药不能踏空“创新”,36氪
2408,2020-03-13,医药板块涨幅超过9%，三月重点推荐这些稳健组合,制药网
2409,2020-03-12,午间公告｜长春高新控股子公司一疫苗获得临床试验通知书,上游新闻
2410,2020-03-12,长春高新：子公司百白破疫苗获准临床试验,上证报
2411,2020-03-12,长春高新：吸附无细胞百白破（三组分）联合疫苗获准临床试验,中证网
2412,2020-03-12,午间公告2020年3月12日星期四,Wind
2413,2020-03-12,[公司]长春高新控股子公司吸附无细胞百白破（三组分）联合疫苗获得临床试验通知书,全景网
2414,2020-03-08,从四朵铿锵玫瑰探究鹏华主动权益秘密花园,券商中国
2415,2020-03-06,2019年股价暴涨的5大医药企业,制药网
2416,2020-03-03,长春高新：鼻喷流感疫苗获批，在研管线有望逐步兑现,证券时报网
2417,2020-03-02,长春高新：鼻用制剂疫苗正式上市时间不确定,资本邦
2418,2020-03-02,[公司]长春高新控股子公司冻干鼻喷流感减毒活疫苗获得药品注册批件,全景网
2419,2020-03-02,午间公告2020年3月2日星期一,Wind
2420,2020-03-02,午间公告：长春高新冻干鼻喷流感减毒活疫苗获得药品注册批件,e公司
2421,2020-03-02,长春高新(000661.SZ)：控股子公司冻干鼻喷流感减毒活疫苗获批生产,格隆汇
2422,2020-03-02,长春高新(000661)：重磅疫苗产品获批， 疫苗板块高增长可期,中信建投证券研究
2423,2020-02-28,长春高新：鼻喷流感疫苗成功获批 目标价547.20-629.28元,证券时报网
2424,2020-02-27,长春高新鼻喷冻干流感减毒活疫苗获批上市,金融界
2425,2020-02-26,“超级牛散”现身多只科技牛股，大跌后基金调整投资方向,第一财经
2426,2020-02-23,等闲不识医药面，核心资产总是牛！【西南证券医药|0223周报】,国广有话说
2427,2020-02-11,医药相关概念股获得实质性受益 生物制药投资机遇大,制药网
2428,2020-02-10,立足中药、生物药，进军疫苗领域，步长制药的转型升级之道,和讯
2429,2020-02-10,医药往往是A股长线大牛股摇篮，重点推荐这四只,制药网
2430,2020-02-10,招商证券五星级基金跟踪点评（2019年四季度）,中证网
2431,2020-02-05,2020年2月医药行业投资策略：百花齐放，器械争鸣,格隆汇
2432,2020-02-02,长春高新(000661.SZ)捐款500万元用于支援抗击新型冠状病毒肺炎疫情防控工作,格隆汇
2433,2020-02-01,病毒无情 人间有爱 长春高新捐款500万助力抗击疫情| 抗击疫情 上市公司在行动,全景网
2434,2020-02-01,丽珠集团：丽珠微球平台国内第一，品种集中进入临床，研发进度加速【国盛医药张金洋团队】,国医盛视
2435,2020-02-01,长春高新1季报点评：业绩高增长符合预期，生长激素业务展现韧性【国盛医药张金洋团队】,国医盛视
2436,2020-01-27,5倍牛股！北上资金重仓杀入 行业龙头全线爆发,金融界
2437,2020-01-22,2.2万亿基金在买这些！科技成为第一大配比板块，传媒挤进前十大，万科保利意外受追捧,新浪
2438,2020-01-20,最新业绩超预期股名单，主要分布在3大行业，早盘多股涨停,证券时报网
2439,2020-01-19,多家公司业绩预告发布，沃华医药业绩翻倍！长春高新、智飞生物大涨50%,新浪医药
2440,2020-01-17,【研报掘金】行业逐步恢复，重磅疫苗将陆续获批，期待更好的2020,证券时报网
2441,2020-01-17,62家药企全年业绩公布，有5家净利润超10亿,制药网
2442,2020-01-16,年报透析三：13只股获5家以上机构买入评级,红周刊
2443,2020-01-16,101股连续4年业绩增长 融资客亿元加仓6股,证券时报
2444,2020-01-15,优质成长股名单来了！业绩连续4年增长，外资爆买，资金加杠杆,证券时报网
2445,2020-01-15,15家上市药企披露2019业绩预告，其中6家表现突出,制药网
2446,2020-01-14,长春高新最新股东户数下降8.22%筹码趋向集中,证券时报网
2447,2020-01-14,工银瑞信、易方达、诺安、财通等基金参与招商轮船定增 已浮盈约36.38%,中证网
2448,2020-01-14,券商开年集体唱多长安汽车 春节临近机构紧盯白酒股,证券日报
2449,2020-01-13,多家药企披露2019年业绩预告智飞生物预增超50%人福医药扭亏,金融界
2450,2020-01-12,股价创历史新高股一览 六股即将迎掘金机遇,证券时报
2451,2020-01-11,四季度业绩有望继续向好，板块有望逐步渐入佳境-医药行业2019年业绩前瞻,兴证医药健康
2452,2020-01-11,业绩预增+机构持续买入 长春高新股价盘中破500元,证券时报
2453,2020-01-09,预增板块指数屡创新高 机构蜂拥而至,金融界
2454,2020-01-08,长春高新(000661.SZ)第一大股东解除质押663.91万股再质押688.91万,格隆汇
2455,2020-01-08,疫苗行业逐步好转，业内重点推荐3家龙头企业,制药网
2456,2020-01-07,28股获券商买入评级 西部矿业目标涨幅达51.51%,Wind
2457,2020-01-06,51股今日获机构买入评级13股上涨空间超20%,证券时报网
2458,2020-01-05,【国信医药】长春高新：业绩超预期，金赛高增长（重大事件快评）,GuosenHealthcare
2459,2020-01-05,板块有望渐入佳境，关注医药消费品的绝对收益机会--医药行业周报（2019.12.30-2020.1.5）,兴证医药健康
2460,2020-01-03,道达投资手记:放量跳空大涨 A股上升空间打开,每日经济新闻
2461,2020-01-03,【天风医药】长春高新：2019年业绩预增60%-80%超预期，生长激素势不可挡,思医辨药
2462,2020-01-03,【华泰医药代雯团队】长春高新（000661，买入）2019年盈利预告点评：2019业绩超预期，生长激素再冲高,谈医论股丨华泰医药
2463,2020-01-03,长春高新开涨4%,第一财经
2464,2020-01-03,长春高新高开4% 公司预计全年净利润同比增长60%-80%,新浪
2465,2020-01-03,长春高新高开近4%，2019年业绩预增60%-80%,Wind
2466,2020-01-03,长春高新（000661）快评：业绩超预期，金赛高增长,国信研究
2467,2020-01-03,15股获买入评级 最新:游族网络,中财网
2468,2020-01-03,电鳗快报|长春高新业绩预增60%-80% 四年研发投入复合增长率27.1%,电鳗快报
2469,2020-01-02,道达投资手记:放量跳空大涨 A股上升空间打开,每日经济新闻
2470,2020-01-02,公告精选：长春高新等业绩大幅预增；创元科技子公司拟在精选层挂牌,e公司
2471,2020-01-02,盘后4股发布业绩预告-更新中,中财网
2472,2020-01-02,长春高新2019年净利预增超六成 金赛药业功不可没,新京报
2473,2020-01-02,长春高新：2019年年度业绩报告预告,深交所
2474,2020-01-02,长春高新预计2019年盈利16.10亿元-18.11亿元 同比增长60%-80%,资本邦
2475,2020-01-02,[快讯]长春高新年报净利预增60%-80% 多家公司公布业绩-更新中,中财网
2476,2020-01-02,长春高新：预计2019年度实现净利16.10亿元—18.12亿元,发布易
2477,2020-01-02,长春高新：2019年预计归属股东净利润16.1亿元-18.12亿元,中国网
2478,2020-01-02,长春高新：2019年预计盈利16.1亿元-18.12亿元 同比增长60%-80%,中证网
2479,2020-01-02,长春高新：2019年净利预增60%-80%,Wind
2480,2019-12-31,社保基金、养老金、工银瑞信旗下基金等参与长春高新定增已浮盈约3.98%,新华网
2481,2019-12-31,生物疫苗板块表现活跃，鲁抗医药直线冲板,Wind
2482,2019-12-30,长春高新：关于公司董事辞职的公告 董监高成员变化,新浪
2483,2019-12-30,长春高新：董事辞职 董监高成员变化,Wind
2484,2019-12-29,梳理与展望，盘点2019的“热点”与“冷门” --医药行业周报（2019.12.23-2019.12.29）,兴证医药健康
2485,2019-12-29,【国盛医药张金洋团队】周观点：肝素到底是周期还是成长？——兼论全球肝素产业链重构,国医盛视
2486,2019-12-24,长春高新业绩超预期，重点推荐！【西南证券医药|1227周报】,国广有话说
2487,2019-12-22,业绩真空期，中长期战略布局医药龙头好时机！【西南证券医药|1222周报】,国广有话说
2488,2019-12-22,调整，是为了明年的精彩--医药行业周报（2019.12.16-2019.12.22）,兴证医药健康
2489,2019-12-19,2020年医药行业政策或密集推广，业内推荐三条主线,制药网
2490,2019-12-17,医药行业：关注重磅疫苗产品获批上市带来的交易性机会,联讯证券
2491,2019-12-15,长春高新高增长可期待，重点推荐【西南证券医药|1215周报】,国广有话说
2492,2019-12-15,为何港资疯狂增持他们？丨周记130,和讯
2493,2019-12-14,巨丰原创：医药白马股也跌了 这三个原因是主因,巨丰财经
2494,2019-12-12,长春高新(000661.SZ)：鼻喷减毒流感疫苗投产时间延期至2020年6月,格隆汇
2495,2019-12-12,长春高新：决定对部分募集资金投资项目进行延期 项目问题,Wind
2496,2019-12-12,北向资金净流入超50亿元 科技股获重点买入,中投网
2497,2019-12-12,认可中国消费股估值逻辑 美的再次逼近“买爆线” 外资话语权提升,中证报
2498,2019-12-12,北上资金连续20日加仓 合计净买入近700亿元,证券时报
2499,2019-12-11,百元股阵营扩军，科技巨头占半壁河山,Wind
2500,2019-12-09,长春高新现1笔大宗交易 共成交313.08万元,新浪
2501,2019-12-09,长春高新今日大宗交易成交0.78万股，成交价401.39元折价6.43%,Wind
2502,2019-12-09,医药股全线走低，恒瑞医药、长春高新双双跌超4%,Wind
2503,2019-12-08,【国盛医药张金洋团队】周观点：智飞生物研发管线有望获得市场重估，“销售+研发”双轮驱动,国医盛视
2504,2019-12-08,几项政策的浅析与投资节奏的把握 --医药行业周报（2019.12.02-2019.12.08）,兴证医药健康
2505,2019-12-06,长春高新现1笔大宗交易 共成交600.62万元,新浪
2506,2019-12-06,长春高新今日大宗交易成交1.50万股，成交价400.41元折价10.22%,Wind
2507,2019-12-05,长春高新现1笔大宗交易 共成交599.22万元,新浪
2508,2019-12-05,生物疫苗板块造好，沃森生物涨超3%,Wind
2509,2019-12-04,跟着外资买股稳赚？事实没有想的那么简单,Wind
2510,2019-12-04,重磅！白酒行业税率未调整 批量“错杀股”报复性反弹时机来临,巨丰财经
2511,2019-12-04,融资客青睐18股，景兴纸业买入占比高达60.58%,Wind
2512,2019-12-03,北向资金今日净流入34.57亿元，格力电器获大举净买入近10亿元,Wind
2513,2019-12-02,北向资金今日净流入27.1亿元，牧原股份、万科A、长春高新净买入均超2亿元,Wind
2514,2019-11-29,【中信建投 基金研究】浮动费率产品重启，指数基金再受热捧——基金市场与FOF组合月报（2019年11月）,鲁明量化全视角
2515,2019-11-29,高价股大跌！贵州茅台跌4%，长春高新跌6%，四大风险因素值得关注 连续下跌,证券时报网
2516,2019-11-25,11月25日有54家公司获重要股东增减持 同和药业已被连续减持47次 减持股份,Wind
2517,2019-11-25,又到关键时点，北上资金本月300多亿加仓A股，26日或更加精彩,Wind
2518,2019-11-25,长春高新(000661.SZ)获8名董监高合计增持1.01万股,格隆汇
2519,2019-11-25,午间公告：三夫户外与猛犸象公司合作；长春高新获部分董监事及高管增持,e公司
2520,2019-11-25,长春高新董监高今日上午增持1.01万股股份,上证报
2521,2019-11-25,午间公告：长春高新董监高增持1.01万股股份,Wind
2522,2019-11-25,医药板块近期整体表现如何？生物制药优势明显,制药网
2523,2019-11-23,未来医药行业主要为机构性机会,信息时报
2524,2019-11-22,深港通十大成交活跃股排名（11月22日）,Wind
2525,2019-11-22,北向资金今日净流入9.45亿元，贵州茅台再遭净卖出逾6亿元,Wind
